,left,right,combine
0,"OBizpvE}`1*&5r>k:Ix)=Nb$T[ds7GH+uXJ8\aFY,Z","2cyw 9{4lmVCUS|W;#j!g0@%-R_t]hoPKD'q/""^36Ae<Q.LfMn(~?","OBizpvE}`1*&5r>k:Ix)=Nb$T[ds7GH+uXJ8\aFY,Z2cyw 9{4lmVCUS|W;#j!g0@%-R_t]hoPKD'q/""^36Ae<Q.LfMn(~?"
1,2cyw 9{4lmVCUS|W;#j!g0@,"%-R_t]hoPKD'q/""^36Ae<Q.LfMn(~?","2cyw 9{4lmVCUS|W;#j!g0@%-R_t]hoPKD'q/""^36Ae<Q.LfMn(~?"
2,OBizpvE}`1*&5r>k:Ix)=,"Nb$T[ds7GH+uXJ8\aFY,Z","OBizpvE}`1*&5r>k:Ix)=Nb$T[ds7GH+uXJ8\aFY,Z"
3,"%-R_t]hoPKD'q/""^3",6Ae<Q.LfMn(~?,"%-R_t]hoPKD'q/""^36Ae<Q.LfMn(~?"
4,2cyw 9{4l,mVCUS|W;#j!g0@,2cyw 9{4lmVCUS|W;#j!g0@
5,Nb$T[ds7GH,"+uXJ8\aFY,Z","Nb$T[ds7GH+uXJ8\aFY,Z"
6,OBizpvE}`1,*&5r>k:Ix)=,OBizpvE}`1*&5r>k:Ix)=
7,6Ae<Q,.LfMn(~?,6Ae<Q.LfMn(~?
8,mVCUS|,W;#j!g0@,mVCUS|W;#j!g0@
9,%-R_t]hoP,"KD'q/""^3","%-R_t]hoPKD'q/""^3"
10,2cyw, 9{4l,2cyw 9{4l
11,+uXJ8\,"aFY,Z","+uXJ8\aFY,Z"
12,*&5,r>k:Ix)=,*&5r>k:Ix)=
13,Nb$T,[ds7GH,Nb$T[ds7GH
14,OBiz,pvE}`1,OBizpvE}`1
15,.LfM,n(~?,.LfMn(~?
16,6A,e<Q,6Ae<Q
17,%-R_t,]hoP,%-R_t]hoP
18,W;#j,!g0@,W;#j!g0@
19,mVC,US|,mVCUS|
20,KD,"'q/""^3","KD'q/""^3"
21, ,9{4l, 9{4l
22,2c,yw,2cyw
23,aFY,",Z","aFY,Z"
24,r>k:I,x)=,r>k:Ix)=
25,[ds,7GH,[ds7GH
26,*,&5,*&5
27,Nb,$T,Nb$T
28,+uX,J8\,+uXJ8\
29,pvE,}`1,pvE}`1
30,OB,iz,OBiz
31,.L,fM,.LfM
32,n(,~?,n(~?
33,e<,Q,e<Q
34,6,A,6A
35,W;,#j,W;#j
36,%-R,_t,%-R_t
37,mV,C,mVC
38,!,g0@,!g0@
39,US,|,US|
40,9{4,l,9{4l
41,"'q/""",^3,"'q/""^3"
42,]ho,P,]hoP
43,K,D,KD
44,",",Z,",Z"
45,y,w,yw
46,2,c,2c
47,aF,Y,aFY
48,$,T,$T
49,&,5,&5
50,N,b,Nb
51,x,)=,x)=
52,r,>k:I,r>k:I
53,}`,1,}`1
54,J8,\,J8\
55,+,uX,+uX
56,7,GH,7GH
57,pv,E,pvE
58,[d,s,[ds
59,O,B,OB
60,i,z,iz
61,~,?,~?
62,.,L,.L
63,f,M,fM
64,n,(,n(
65,e,<,e<
66,9{,4,9{4
67,m,V,mV
68,_,t,_t
69,%,-R,%-R
70,#,j,#j
71,]h,o,]ho
72,',"q/""","'q/"""
73,g0,@,g0@
74,^,3,^3
75,W,;,W;
76,U,S,US
77,G,H,GH
78,},`,}`
79,a,F,aF
80,[,d,[d
81,p,v,pv
82,>k:,I,>k:I
83,J,8,J8
84,u,X,uX
85,),=,)=
86,],h,]h
87,-,R,-R
88,9,{,9{
89,g,0,g0
90,q/,"""","q/"""
91,>,k:,>k:
92,k,:,k:
93,q,/,q/
