,left,right,combine
0,"6V8osZP9;\vmn>$WiH]Nz7A,Y)XtEL/h#'g+?""QM0wId",=}xqrj|`* [fl{&R%B:DeuF~KUJb<(GC2-4.ayT1_O^k!c3@Sp5,"6V8osZP9;\vmn>$WiH]Nz7A,Y)XtEL/h#'g+?""QM0wId=}xqrj|`* [fl{&R%B:DeuF~KUJb<(GC2-4.ayT1_O^k!c3@Sp5"
1,=}xqrj|`* [fl{&R%B:Deu,F~KUJb<(GC2-4.ayT1_O^k!c3@Sp5,=}xqrj|`* [fl{&R%B:DeuF~KUJb<(GC2-4.ayT1_O^k!c3@Sp5
2,"6V8osZP9;\vmn>$WiH]Nz7A,Y)","XtEL/h#'g+?""QM0wId","6V8osZP9;\vmn>$WiH]Nz7A,Y)XtEL/h#'g+?""QM0wId"
3,F~KUJb<(GC2-4.,ayT1_O^k!c3@Sp5,F~KUJb<(GC2-4.ayT1_O^k!c3@Sp5
4,=}xqrj|`* ,[fl{&R%B:Deu,=}xqrj|`* [fl{&R%B:Deu
5,XtEL/h#',"g+?""QM0wId","XtEL/h#'g+?""QM0wId"
6,6V8osZP9;\v,"mn>$WiH]Nz7A,Y)","6V8osZP9;\vmn>$WiH]Nz7A,Y)"
7,ayT1,_O^k!c3@Sp5,ayT1_O^k!c3@Sp5
8,[fl{&,R%B:Deu,[fl{&R%B:Deu
9,F~KUJ,b<(GC2-4.,F~KUJb<(GC2-4.
10,=}xqr,j|`* ,=}xqrj|`* 
11,"g+?""QM",0wId,"g+?""QM0wId"
12,6V8osZP,9;\v,6V8osZP9;\v
13,mn>$WiH,"]Nz7A,Y)","mn>$WiH]Nz7A,Y)"
14,XtE,L/h#',XtEL/h#'
15,_O^k!,c3@Sp5,_O^k!c3@Sp5
16,ay,T1,ayT1
17,F~K,UJ,F~KUJ
18,R%B,:Deu,R%B:Deu
19,[f,l{&,[fl{&
20,j|`,* ,j|`* 
21,b<(GC2,-4.,b<(GC2-4.
22,=},xqr,=}xqr
23,0w,Id,0wId
24,g+?,"""QM","g+?""QM"
25,mn,>$WiH,mn>$WiH
26,]Nz7,"A,Y)","]Nz7A,Y)"
27,Xt,E,XtE
28,c3@S,p5,c3@Sp5
29,6V8,osZP,6V8osZP
30,9;,\v,9;\v
31,L/h,#',L/h#'
32,_O^,k!,_O^k!
33,a,y,ay
34,T,1,T1
35,b<,(GC2,b<(GC2
36,:D,eu,:Deu
37,j,|`,j|`
38,-,4.,-4.
39,*, ,* 
40,U,J,UJ
41,[,f,[f
42,l,{&,l{&
43,R%,B,R%B
44,F,~K,F~K
45,x,qr,xqr
46,I,d,Id
47,0,w,0w
48,=,},=}
49,"""",QM,"""QM"
50,g+,?,g+?
51,]N,z7,]Nz7
52,o,sZP,osZP
53,6,V8,6V8
54,>$,WiH,>$WiH
55,L,/h,L/h
56,k,!,k!
57,\,v,\v
58,#,',#'
59,c3@,S,c3@S
60,m,n,mn
61,p,5,p5
62,9,;,9;
63,A,",Y)","A,Y)"
64,X,t,Xt
65,_,O^,_O^
66,|,`,|`
67,q,r,qr
68,e,u,eu
69,:,D,:D
70,4,.,4.
71,b,<,b<
72,(,GC2,(GC2
73,{,&,{&
74,R,%,R%
75,~,K,~K
76,Q,M,QM
77,V,8,V8
78,O,^,O^
79,c3,@,c3@
80,/,h,/h
81,z,7,z7
82,sZ,P,sZP
83,>,$,>$
84,],N,]N
85,Wi,H,WiH
86,g,+,g+
87,",",Y),",Y)"
88,G,C2,GC2
89,C,2,C2
90,W,i,Wi
91,c,3,c3
92,Y,),Y)
93,s,Z,sZ
