,left,right,combine
0,",sS6xq]AoyI'}>7G0am_$Z*L5:#{T[PDKWcvR8kzh/MX","nl.tr-dYu?\3O4g jfeU2Q^+!w""1%H|E~C=ipJb<(@`9;V)NFB&",",sS6xq]AoyI'}>7G0am_$Z*L5:#{T[PDKWcvR8kzh/MXnl.tr-dYu?\3O4g jfeU2Q^+!w""1%H|E~C=ipJb<(@`9;V)NFB&"
1,nl.tr-dYu?\3O4g jfeU2Q^,"+!w""1%H|E~C=ipJb<(@`9;V)NFB&","nl.tr-dYu?\3O4g jfeU2Q^+!w""1%H|E~C=ipJb<(@`9;V)NFB&"
2,",sS6xq]AoyI'}>7G0am_$",Z*L5:#{T[PDKWcvR8kzh/MX,",sS6xq]AoyI'}>7G0am_$Z*L5:#{T[PDKWcvR8kzh/MX"
3,"+!w""1%H|E~C=ipJ",b<(@`9;V)NFB&,"+!w""1%H|E~C=ipJb<(@`9;V)NFB&"
4,nl.tr-dYu?,\3O4g jfeU2Q^,nl.tr-dYu?\3O4g jfeU2Q^
5,Z*L5:#{T[PD,KWcvR8kzh/MX,Z*L5:#{T[PDKWcvR8kzh/MX
6,",sS6xq]AoyI'",}>7G0am_$,",sS6xq]AoyI'}>7G0am_$"
7,b<(@`9,;V)NFB&,b<(@`9;V)NFB&
8,"+!w""1%H",|E~C=ipJ,"+!w""1%H|E~C=ipJ"
9,\3O4g ,jfeU2Q^,\3O4g jfeU2Q^
10,nl.tr,-dYu?,nl.tr-dYu?
11,KWcv,R8kzh/MX,KWcvR8kzh/MX
12,Z*L5:,#{T[PD,Z*L5:#{T[PD
13,",sS6xq]A",oyI',",sS6xq]AoyI'"
14,}>7G0,am_$,}>7G0am_$
15,;V),NFB&,;V)NFB&
16,b<,(@`9,b<(@`9
17,|E~,C=ipJ,|E~C=ipJ
18,+!w,"""1%H","+!w""1%H"
19,jfe,U2Q^,jfeU2Q^
20,\3O4,g ,\3O4g 
21,nl,.tr,nl.tr
22,-dY,u?,-dYu?
23,R8k,zh/MX,R8kzh/MX
24,#{T[,PD,#{T[PD
25,KW,cv,KWcv
26,Z*L,5:,Z*L5:
27,",sS",6xq]A,",sS6xq]A"
28,oy,I',oyI'
29,}>,7G0,}>7G0
30,am,_$,am_$
31,NF,B&,NFB&
32,(@,`9,(@`9
33,;,V),;V)
34,b,<,b<
35,+!,w,+!w
36,|,E~,|E~
37,"""1%",H,"""1%H"
38,C=,ipJ,C=ipJ
39,U2,Q^,U2Q^
40,j,fe,jfe
41,g, ,g 
42,\3O,4,\3O4
43,.t,r,.tr
44,u,?,u?
45,n,l,nl
46,-,dY,-dY
47,zh/,MX,zh/MX
48,R,8k,R8k
49,K,W,KW
50,c,v,cv
51,5,:,5:
52,P,D,PD
53,#{T,[,#{T[
54,Z*,L,Z*L
55,o,y,oy
56,6,xq]A,6xq]A
57,I,',I'
58,a,m,am
59,_,$,_$
60,7G,0,7G0
61,",s",S,",sS"
62,},>,}>
63,B,&,B&
64,`,9,`9
65,(,@,(@
66,N,F,NF
67,V,),V)
68,i,pJ,ipJ
69,E,~,E~
70,U,2,U2
71,Q,^,Q^
72,"""1",%,"""1%"
73,C,=,C=
74,+,!,+!
75,f,e,fe
76,\,3O,\3O
77,d,Y,dY
78,z,h/,zh/
79,.,t,.t
80,M,X,MX
81,8,k,8k
82,#{,T,#{T
83,Z,*,Z*
84,7,G,7G
85,x,q]A,xq]A
86,",",s,",s"
87,"""",1,"""1"
88,3,O,3O
89,p,J,pJ
90,h,/,h/
91,#,{,#{
92,q],A,q]A
93,q,],q]
