,left,right,combine
0,"<0VSBow'9~Krxh+a(7D=""&%v]t_{jd}#5;\|Xuz","TC^cLf:PW[64YRIm`.ley@/ qs-MgbApnJGkN*3ZQO>?$1!FU)28iEH,","<0VSBow'9~Krxh+a(7D=""&%v]t_{jd}#5;\|XuzTC^cLf:PW[64YRIm`.ley@/ qs-MgbApnJGkN*3ZQO>?$1!FU)28iEH,"
1,TC^cLf:PW[64YRIm`.ley@/ ,"qs-MgbApnJGkN*3ZQO>?$1!FU)28iEH,","TC^cLf:PW[64YRIm`.ley@/ qs-MgbApnJGkN*3ZQO>?$1!FU)28iEH,"
2,"<0VSBow'9~Krxh+a(7D=""",&%v]t_{jd}#5;\|Xuz,"<0VSBow'9~Krxh+a(7D=""&%v]t_{jd}#5;\|Xuz"
3,qs-MgbApnJGkN*3Z,"QO>?$1!FU)28iEH,","qs-MgbApnJGkN*3ZQO>?$1!FU)28iEH,"
4,TC^cLf:PW[64YRIm,`.ley@/ ,TC^cLf:PW[64YRIm`.ley@/ 
5,&%v]t_{j,d}#5;\|Xuz,&%v]t_{jd}#5;\|Xuz
6,<0VSBow'9~Krxh,"+a(7D=""","<0VSBow'9~Krxh+a(7D="""
7,QO>?$1!,"FU)28iEH,","QO>?$1!FU)28iEH,"
8,qs-MgbAp,nJGkN*3Z,qs-MgbApnJGkN*3Z
9,`.le,y@/ ,`.ley@/ 
10,TC^cLf:P,W[64YRIm,TC^cLf:PW[64YRIm
11,d}#5;\,|Xuz,d}#5;\|Xuz
12,&%v,]t_{j,&%v]t_{j
13,+a(,"7D=""","+a(7D="""
14,FU)28,"iEH,","FU)28iEH,"
15,<0VSBo,w'9~Krxh,<0VSBow'9~Krxh
16,QO>?,$1!,QO>?$1!
17,nJGk,N*3Z,nJGkN*3Z
18,qs-M,gbAp,qs-MgbAp
19,y@,/ ,y@/ 
20,`.,le,`.le
21,W[64Y,RIm,W[64YRIm
22,d}#,5;\,d}#5;\
23,|X,uz,|Xuz
24,TC^cL,f:P,TC^cLf:P
25,]t_,{j,]t_{j
26,7D,"=""","7D="""
27,&%,v,&%v
28,+,a(,+a(
29,w'9~K,rxh,w'9~Krxh
30,FU,)28,FU)28
31,iE,"H,","iEH,"
32,<0V,SBo,<0VSBo
33,$1,!,$1!
34,gb,Ap,gbAp
35,qs,-M,qs-M
36,N*,3Z,N*3Z
37,nJ,Gk,nJGk
38,QO,>?,QO>?
39,/, ,/ 
40,l,e,le
41,`,.,`.
42,y,@,y@
43,RI,m,RIm
44,5,;\,5;\
45,u,z,uz
46,{,j,{j
47,TC^c,L,TC^cL
48,f:,P,f:P
49,d,}#,d}#
50,|,X,|X
51,W[6,4Y,W[64Y
52,],t_,]t_
53,=,"""","="""
54,&,%,&%
55,a,(,a(
56,7,D,7D
57,H,",","H,"
58,w',9~K,w'9~K
59,i,E,iE
60,F,U,FU
61,rx,h,rxh
62,),28,)28
63,<0,V,<0V
64,S,Bo,SBo
65,n,J,nJ
66,G,k,Gk
67,q,s,qs
68,Q,O,QO
69,g,b,gb
70,N,*,N*
71,A,p,Ap
72,-,M,-M
73,3,Z,3Z
74,>,?,>?
75,$,1,$1
76,4,Y,4Y
77,W,[6,W[6
78,;,\,;\
79,t,_,t_
80,f,:,f:
81,TC,^c,TC^c
82,R,I,RI
83,},#,}#
84,<,0,<0
85,r,x,rx
86,2,8,28
87,9~,K,9~K
88,w,',w'
89,B,o,Bo
90,T,C,TC
91,^,c,^c
92,[,6,[6
93,9,~,9~
