,left,right,combine
0,"'B+=NtPKiu9~IA@-zU;jY/\W[^QXRvmbD<$ag""r?0","p`2x5*>46wEC8MO&Fys{%olcHTe#V(!3SZ1_]kG.nJ, Lhq|d:7f)}","'B+=NtPKiu9~IA@-zU;jY/\W[^QXRvmbD<$ag""r?0p`2x5*>46wEC8MO&Fys{%olcHTe#V(!3SZ1_]kG.nJ, Lhq|d:7f)}"
1,p`2x5*>46wEC8MO&Fys{,"%olcHTe#V(!3SZ1_]kG.nJ, Lhq|d:7f)}","p`2x5*>46wEC8MO&Fys{%olcHTe#V(!3SZ1_]kG.nJ, Lhq|d:7f)}"
2,'B+=NtPKiu9~IA@-zU,";jY/\W[^QXRvmbD<$ag""r?0","'B+=NtPKiu9~IA@-zU;jY/\W[^QXRvmbD<$ag""r?0"
3,%olcHTe#V(!3SZ1,"_]kG.nJ, Lhq|d:7f)}","%olcHTe#V(!3SZ1_]kG.nJ, Lhq|d:7f)}"
4,p`2x5*>4,6wEC8MO&Fys{,p`2x5*>46wEC8MO&Fys{
5,;jY/\W[^QXRv,"mbD<$ag""r?0",";jY/\W[^QXRvmbD<$ag""r?0"
6,'B+=NtPKi,u9~IA@-zU,'B+=NtPKiu9~IA@-zU
7,"_]kG.nJ, ",Lhq|d:7f)},"_]kG.nJ, Lhq|d:7f)}"
8,%olcHTe,#V(!3SZ1,%olcHTe#V(!3SZ1
9,6wEC8M,O&Fys{,6wEC8MO&Fys{
10,p`2x,5*>4,p`2x5*>4
11,;jY/\W[^,QXRv,;jY/\W[^QXRv
12,mbD<$a,"g""r?0","mbD<$ag""r?0"
13,u9~I,A@-zU,u9~IA@-zU
14,'B+=N,tPKi,'B+=NtPKi
15,_]kG,".nJ, ","_]kG.nJ, "
16,Lhq|d,:7f)},Lhq|d:7f)}
17,#V(,!3SZ1,#V(!3SZ1
18,O&F,ys{,O&Fys{
19,%ol,cHTe,%olcHTe
20,6wE,C8M,6wEC8M
21,5*,>4,5*>4
22,p`,2x,p`2x
23,;jY/,\W[^,;jY/\W[^
24,"g""",r?0,"g""r?0"
25,QX,Rv,QXRv
26,mbD,<$a,mbD<$a
27,A@,-zU,A@-zU
28,tP,Ki,tPKi
29,u9,~I,u9~I
30,'B+,=N,'B+=N
31,_]k,G,_]kG
32,!3S,Z1,!3SZ1
33,Lh,q|d,Lhq|d
34,".nJ,", ,".nJ, "
35,:7,f)},:7f)}
36,#V,(,#V(
37,C,8M,C8M
38,y,s{,ys{
39,O&,F,O&F
40,%o,l,%ol
41,c,HTe,cHTe
42,6,wE,6wE
43,5,*,5*
44,2,x,2x
45,>,4,>4
46,<,$a,<$a
47,g,"""","g"""
48,R,v,Rv
49,p,`,p`
50,m,bD,mbD
51,r?,0,r?0
52,Q,X,QX
53,\W,[^,\W[^
54,;,jY/,;jY/
55,-,zU,-zU
56,=,N,=N
57,t,P,tP
58,~,I,~I
59,A,@,A@
60,K,i,Ki
61,u,9,u9
62,',B+,'B+
63,q,|d,q|d
64,:,7,:7
65,L,h,Lh
66,.nJ,",",".nJ,"
67,Z,1,Z1
68,f,)},f)}
69,_],k,_]k
70,!3,S,!3S
71,w,E,wE
72,O,&,O&
73,s,{,s{
74,%,o,%o
75,HT,e,HTe
76,8,M,8M
77,#,V,#V
78,j,Y/,jY/
79,b,D,bD
80,\,W,\W
81,z,U,zU
82,r,?,r?
83,[,^,[^
84,$,a,$a
85,!,3,!3
86,),},)}
87,B,+,B+
88,_,],_]
89,|,d,|d
90,.,nJ,.nJ
91,H,T,HT
92,Y,/,Y/
93,n,J,nJ
