,left,right,combine
0,Z9?Hq!Oe\l:Y1t~hW7=_L5}Gnp%]2u'MS@/&Ei,"o$yjcTk+zaJg8<)vb(r[PfI06""Q*XC3{dx`-mDRw,sK;>B^4FV #.UN|A","Z9?Hq!Oe\l:Y1t~hW7=_L5}Gnp%]2u'MS@/&Eio$yjcTk+zaJg8<)vb(r[PfI06""Q*XC3{dx`-mDRw,sK;>B^4FV #.UN|A"
1,"o$yjcTk+zaJg8<)vb(r[PfI06""","Q*XC3{dx`-mDRw,sK;>B^4FV #.UN|A","o$yjcTk+zaJg8<)vb(r[PfI06""Q*XC3{dx`-mDRw,sK;>B^4FV #.UN|A"
2,Z9?Hq!Oe\l:Y1t~,hW7=_L5}Gnp%]2u'MS@/&Ei,Z9?Hq!Oe\l:Y1t~hW7=_L5}Gnp%]2u'MS@/&Ei
3,"Q*XC3{dx`-mDRw,s",K;>B^4FV #.UN|A,"Q*XC3{dx`-mDRw,sK;>B^4FV #.UN|A"
4,o$yjcTk+zaJg8<),"vb(r[PfI06""","o$yjcTk+zaJg8<)vb(r[PfI06"""
5,hW7=_L5}Gnp%,]2u'MS@/&Ei,hW7=_L5}Gnp%]2u'MS@/&Ei
6,Z9?Hq!Oe,\l:Y1t~,Z9?Hq!Oe\l:Y1t~
7,K;>B^4F,V #.UN|A,K;>B^4FV #.UN|A
8,Q*XC3{dx`,"-mDRw,s","Q*XC3{dx`-mDRw,s"
9,vb(r[P,"fI06""","vb(r[PfI06"""
10,o$yjcT,k+zaJg8<),o$yjcTk+zaJg8<)
11,]2u',MS@/&Ei,]2u'MS@/&Ei
12,hW7=_L5,}Gnp%,hW7=_L5}Gnp%
13,Z9?H,q!Oe,Z9?Hq!Oe
14,\l:,Y1t~,\l:Y1t~
15,V ,#.UN|A,V #.UN|A
16,K;>B,^4F,K;>B^4F
17,-mDR,"w,s","-mDRw,s"
18,Q*XC3,{dx`,Q*XC3{dx`
19,fI,"06""","fI06"""
20,o$,yjcT,o$yjcT
21,k+zaJg,8<),k+zaJg8<)
22,vb(,r[P,vb(r[P
23,MS@,/&Ei,MS@/&Ei
24,]2,u',]2u'
25,hW7=,_L5,hW7=_L5
26,}Gn,p%,}Gnp%
27,#.UN,|A,#.UN|A
28,Y1,t~,Y1t~
29,\l,:,\l:
30,q!,Oe,q!Oe
31,Z9,?H,Z9?H
32,V, ,V 
33,^4,F,^4F
34,{d,x`,{dx`
35,K;>,B,K;>B
36,-m,DR,-mDR
37,w,",s","w,s"
38,Q*,XC3,Q*XC3
39,0,"6""","06"""
40,f,I,fI
41,8,<),8<)
42,k+zaJ,g,k+zaJg
43,/&,Ei,/&Ei
44,vb,(,vb(
45,o,$,o$
46,r[,P,r[P
47,yj,cT,yjcT
48,M,S@,MS@
49,u,',u'
50,],2,]2
51,_,L5,_L5
52,hW,7=,hW7=
53,p,%,p%
54,}G,n,}Gn
55,#,.UN,#.UN
56,?,H,?H
57,Z,9,Z9
58,\,l,\l
59,q,!,q!
60,Y,1,Y1
61,|,A,|A
62,t,~,t~
63,O,e,Oe
64,{,d,{d
65,Q,*,Q*
66,x,`,x`
67,D,R,DR
68,6,"""","6"""
69,",",s,",s"
70,X,C3,XC3
71,K;,>,K;>
72,^,4,^4
73,-,m,-m
74,E,i,Ei
75,/,&,/&
76,r,[,r[
77,<,),<)
78,c,T,cT
79,S,@,S@
80,k,+zaJ,k+zaJ
81,y,j,yj
82,v,b,vb
83,h,W,hW
84,7,=,7=
85,},G,}G
86,L,5,L5
87,.,UN,.UN
88,K,;,K;
89,C,3,C3
90,+,zaJ,+zaJ
91,U,N,UN
92,z,aJ,zaJ
93,a,J,aJ
