,left,right,combine
0,"9%OF42eKjCmqf iw]b""dQu1rpTXz=Ma!_*`+lN#@","cH)sD3[y|VG{B;SW/0\^:Pxt>ILJ7og6&}~.,An<EYU?'Rk$Z(v-h58","9%OF42eKjCmqf iw]b""dQu1rpTXz=Ma!_*`+lN#@cH)sD3[y|VG{B;SW/0\^:Pxt>ILJ7og6&}~.,An<EYU?'Rk$Z(v-h58"
1,cH)sD3[y|VG{B;SW/0\^:Pxt,">ILJ7og6&}~.,An<EYU?'Rk$Z(v-h58","cH)sD3[y|VG{B;SW/0\^:Pxt>ILJ7og6&}~.,An<EYU?'Rk$Z(v-h58"
2,9%OF42eKjCmqf iw,"]b""dQu1rpTXz=Ma!_*`+lN#@","9%OF42eKjCmqf iw]b""dQu1rpTXz=Ma!_*`+lN#@"
3,">ILJ7og6&}~.,An<",EYU?'Rk$Z(v-h58,">ILJ7og6&}~.,An<EYU?'Rk$Z(v-h58"
4,cH)sD3[y|V,G{B;SW/0\^:Pxt,cH)sD3[y|VG{B;SW/0\^:Pxt
5,"]b""dQu1rpTXz",=Ma!_*`+lN#@,"]b""dQu1rpTXz=Ma!_*`+lN#@"
6,9%OF42eK,jCmqf iw,9%OF42eKjCmqf iw
7,EYU?'R,k$Z(v-h58,EYU?'Rk$Z(v-h58
8,>ILJ7og,"6&}~.,An<",">ILJ7og6&}~.,An<"
9,G{B;S,W/0\^:Pxt,G{B;SW/0\^:Pxt
10,cH)sD,3[y|V,cH)sD3[y|V
11,"]b""dQu",1rpTXz,"]b""dQu1rpTXz"
12,=Ma!_*,`+lN#@,=Ma!_*`+lN#@
13,jCmq,f iw,jCmqf iw
14,9%OF,42eK,9%OF42eK
15,k$,Z(v-h58,k$Z(v-h58
16,EY,U?'R,EYU?'R
17,W/0\^:,Pxt,W/0\^:Pxt
18,6&}~.,",An<","6&}~.,An<"
19,>IL,J7og,>ILJ7og
20,G{,B;S,G{B;S
21,3[,y|V,3[y|V
22,cH),sD,cH)sD
23,1rp,TXz,1rpTXz
24,=Ma,!_*,=Ma!_*
25,`+l,N#@,`+lN#@
26,"]b""",dQu,"]b""dQu"
27,f, iw,f iw
28,9%,OF,9%OF
29,jC,mq,jCmq
30,42,eK,42eK
31,Z(v-h,58,Z(v-h58
32,k,$,k$
33,U,?'R,U?'R
34,E,Y,EY
35,J7,og,J7og
36,P,xt,Pxt
37,B;,S,B;S
38,>I,L,>IL
39,",A",n<,",An<"
40,W/0,\^:,W/0\^:
41,6&,}~.,6&}~.
42,G,{,G{
43,3,[,3[
44,s,D,sD
45,y|,V,y|V
46,cH,),cH)
47,T,Xz,TXz
48,1,rp,1rp
49,d,Qu,dQu
50,=M,a,=Ma
51,`,+l,`+l
52, ,iw, iw
53,]b,"""","]b"""
54,!_,*,!_*
55,N,#@,N#@
56,4,2,42
57,9,%,9%
58,Z(v-,h,Z(v-h
59,5,8,58
60,e,K,eK
61,j,C,jC
62,O,F,OF
63,m,q,mq
64,?',R,?'R
65,J,7,J7
66,W,/0,W/0
67,>,I,>I
68,},~.,}~.
69,6,&,6&
70,x,t,xt
71,\,^:,\^:
72,n,<,n<
73,B,;,B;
74,o,g,og
75,",",A,",A"
76,y,|,y|
77,#,@,#@
78,Q,u,Qu
79,X,z,Xz
80,],b,]b
81,r,p,rp
82,!,_,!_
83,c,H,cH
84,+,l,+l
85,=,M,=M
86,i,w,iw
87,Z,(v-,Z(v-
88,^,:,^:
89,?,',?'
90,~,.,~.
91,/,0,/0
92,(,v-,(v-
93,v,-,v-
