,left,right,combine
0,%<4x2=ztE?8AXyM@&^f~;h9|0C1BVLTKp6le5:,"g.$>7w DbURj\ZIF_}/d,ru{YaOc([!P-vJSWG*qinQ`s)#m""o'3Hk+N]","%<4x2=ztE?8AXyM@&^f~;h9|0C1BVLTKp6le5:g.$>7w DbURj\ZIF_}/d,ru{YaOc([!P-vJSWG*qinQ`s)#m""o'3Hk+N]"
1,"g.$>7w DbURj\ZIF_}/d,r","u{YaOc([!P-vJSWG*qinQ`s)#m""o'3Hk+N]","g.$>7w DbURj\ZIF_}/d,ru{YaOc([!P-vJSWG*qinQ`s)#m""o'3Hk+N]"
2,%<4x2=ztE?8AXyM@,&^f~;h9|0C1BVLTKp6le5:,%<4x2=ztE?8AXyM@&^f~;h9|0C1BVLTKp6le5:
3,u{YaOc([!P-vJSWG*qin,"Q`s)#m""o'3Hk+N]","u{YaOc([!P-vJSWG*qinQ`s)#m""o'3Hk+N]"
4,g.$>7w ,"DbURj\ZIF_}/d,r","g.$>7w DbURj\ZIF_}/d,r"
5,&^f~;h9|0C,1BVLTKp6le5:,&^f~;h9|0C1BVLTKp6le5:
6,%<4x2=,ztE?8AXyM@,%<4x2=ztE?8AXyM@
7,"Q`s)#m""o'3",Hk+N],"Q`s)#m""o'3Hk+N]"
8,u{YaOc([,!P-vJSWG*qin,u{YaOc([!P-vJSWG*qin
9,DbURj,"\ZIF_}/d,r","DbURj\ZIF_}/d,r"
10,g.$>,7w ,g.$>7w 
11,&^f~;h,9|0C,&^f~;h9|0C
12,1BVLTKp,6le5:,1BVLTKp6le5:
13,ztE?,8AXyM@,ztE?8AXyM@
14,%<,4x2=,%<4x2=
15,Hk,+N],Hk+N]
16,Q`s)#m,"""o'3","Q`s)#m""o'3"
17,\ZIF_}/,"d,r","\ZIF_}/d,r"
18,!P-vJS,WG*qin,!P-vJSWG*qin
19,u{Ya,Oc([,u{YaOc([
20,Db,URj,DbURj
21,7w, ,7w 
22,g.,$>,g.$>
23,&^f,~;h,&^f~;h
24,6le,5:,6le5:
25,9|,0C,9|0C
26,8AX,yM@,8AXyM@
27,1BVL,TKp,1BVLTKp
28,%,<,%<
29,4x,2=,4x2=
30,zt,E?,ztE?
31,+,N],+N]
32,H,k,Hk
33,"""o",'3,"""o'3"
34,d,",r","d,r"
35,u,{Ya,u{Ya
36,WG*,qin,WG*qin
37,!P,-vJS,!P-vJS
38,Q`s,)#m,Q`s)#m
39,\ZI,F_}/,\ZIF_}/
40,Oc,([,Oc([
41,7,w,7w
42,$,>,$>
43,U,Rj,URj
44,D,b,Db
45,g,.,g.
46,&^,f,&^f
47,~,;h,~;h
48,y,M@,yM@
49,1B,VL,1BVL
50,6l,e,6le
51,9,|,9|
52,0,C,0C
53,TK,p,TKp
54,5,:,5:
55,8A,X,8AX
56,2,=,2=
57,N,],N]
58,z,t,zt
59,E,?,E?
60,4,x,4x
61,',3,'3
62,{Y,a,{Ya
63,-vJ,S,-vJS
64,",",r,",r"
65,WG,*,WG*
66,"""",o,"""o"
67,qi,n,qin
68,(,[,([
69,\,ZI,\ZI
70,Q,`s,Q`s
71,!,P,!P
72,O,c,Oc
73,F,_}/,F_}/
74,),#m,)#m
75,R,j,Rj
76,;,h,;h
77,6,l,6l
78,V,L,VL
79,M,@,M@
80,T,K,TK
81,1,B,1B
82,&,^,&^
83,8,A,8A
84,Z,I,ZI
85,`,s,`s
86,q,i,qi
87,#,m,#m
88,W,G,WG
89,_,}/,_}/
90,{,Y,{Y
91,-v,J,-vJ
92,-,v,-v
93,},/,}/
