,left,right,combine
0,Zvm&SNsL6Ou+W\RV?XQ]0C %;q*h8^n(y#Hfx1[D>,"}.l2i9~5Y)eKMT4d@cFGtb'7,zgBw_!=Ja|-<UoA{j$P`/3p:kE""Ir","Zvm&SNsL6Ou+W\RV?XQ]0C %;q*h8^n(y#Hfx1[D>}.l2i9~5Y)eKMT4d@cFGtb'7,zgBw_!=Ja|-<UoA{j$P`/3p:kE""Ir"
1,}.l2i9~5Y)eKMT4d@cFGtb,"'7,zgBw_!=Ja|-<UoA{j$P`/3p:kE""Ir","}.l2i9~5Y)eKMT4d@cFGtb'7,zgBw_!=Ja|-<UoA{j$P`/3p:kE""Ir"
2,Zvm&SNsL6Ou+W\RV?XQ],0C %;q*h8^n(y#Hfx1[D>,Zvm&SNsL6Ou+W\RV?XQ]0C %;q*h8^n(y#Hfx1[D>
3,"'7,zgBw_!=J","a|-<UoA{j$P`/3p:kE""Ir","'7,zgBw_!=Ja|-<UoA{j$P`/3p:kE""Ir"
4,}.l2i9~5Y)eK,MT4d@cFGtb,}.l2i9~5Y)eKMT4d@cFGtb
5,0C %;q*,h8^n(y#Hfx1[D>,0C %;q*h8^n(y#Hfx1[D>
6,Zvm&SNsL6Ou+W\,RV?XQ],Zvm&SNsL6Ou+W\RV?XQ]
7,a|-<UoA{j,"$P`/3p:kE""Ir","a|-<UoA{j$P`/3p:kE""Ir"
8,"'7,z",gBw_!=J,"'7,zgBw_!=J"
9,MT4d@c,FGtb,MT4d@cFGtb
10,}.l2i9~,5Y)eK,}.l2i9~5Y)eK
11,h8^n(,y#Hfx1[D>,h8^n(y#Hfx1[D>
12,0C ,%;q*,0C %;q*
13,RV?,XQ],RV?XQ]
14,a|-<,UoA{j,a|-<UoA{j
15,$P`/3,"p:kE""Ir","$P`/3p:kE""Ir"
16,Zvm&SNsL6,Ou+W\,Zvm&SNsL6Ou+W\
17,gBw,_!=J,gBw_!=J
18,'7,",z","'7,z"
19,FG,tb,FGtb
20,}.l2,i9~,}.l2i9~
21,y#H,fx1[D>,y#Hfx1[D>
22,MT4,d@c,MT4d@c
23,5Y),eK,5Y)eK
24,h8,^n(,h8^n(
25,%;,q*,%;q*
26,0C, ,0C 
27,XQ,],XQ]
28,RV,?,RV?
29,_!=,J,_!=J
30,UoA,{j,UoA{j
31,Ou+,W\,Ou+W\
32,$P`,/3,$P`/3
33,p:,"kE""Ir","p:kE""Ir"
34,Zvm&,SNsL6,Zvm&SNsL6
35,a,|-<,a|-<
36,g,Bw,gBw
37,",",z,",z"
38,',7,'7
39,t,b,tb
40,5,Y),5Y)
41,M,T4,MT4
42,d@,c,d@c
43,e,K,eK
44,fx,1[D>,fx1[D>
45,i9,~,i9~
46,y#,H,y#H
47,}.,l2,}.l2
48,^,n(,^n(
49,F,G,FG
50,q,*,q*
51,%,;,%;
52,X,Q,XQ
53,h,8,h8
54,0,C,0C
55,R,V,RV
56,SNs,L6,SNsL6
57,/,3,/3
58,_!,=,_!=
59,{,j,{j
60,U,oA,UoA
61,"kE""",Ir,"kE""Ir"
62,p,:,p:
63,W,\,W\
64,Zvm,&,Zvm&
65,$,P`,$P`
66,B,w,Bw
67,O,u+,Ou+
68,|-,<,|-<
69,n,(,n(
70,y,#,y#
71,T,4,T4
72,Y,),Y)
73,d,@,d@
74,f,x,fx
75,1[D,>,1[D>
76,l,2,l2
77,},.,}.
78,i,9,i9
79,S,Ns,SNs
80,o,A,oA
81,|,-,|-
82,u,+,u+
83,P,`,P`
84,L,6,L6
85,I,r,Ir
86,_,!,_!
87,Zv,m,Zvm
88,k,"E""","kE"""
89,1,[D,1[D
90,[,D,[D
91,N,s,Ns
92,Z,v,Zv
93,E,"""","E"""
