,left,right,combine
0,"c`5@XAFdYUqj*H4iLz,G3$|]JtN2\8=eVIn<b","sS(?[w79+okTfx/^vhQZ-M~mu_E&Pgp ""%a0l:#!Dr>'.}K;WC1yB)O{6R","c`5@XAFdYUqj*H4iLz,G3$|]JtN2\8=eVIn<bsS(?[w79+okTfx/^vhQZ-M~mu_E&Pgp ""%a0l:#!Dr>'.}K;WC1yB)O{6R"
1,sS(?[w79+okTfx/^vhQZ-M~mu_E&Pgp ,"""%a0l:#!Dr>'.}K;WC1yB)O{6R","sS(?[w79+okTfx/^vhQZ-M~mu_E&Pgp ""%a0l:#!Dr>'.}K;WC1yB)O{6R"
2,"c`5@XAFdYUqj*H4iLz,G",3$|]JtN2\8=eVIn<b,"c`5@XAFdYUqj*H4iLz,G3$|]JtN2\8=eVIn<b"
3,"""%a0l:#!Dr",>'.}K;WC1yB)O{6R,"""%a0l:#!Dr>'.}K;WC1yB)O{6R"
4,sS(?[w79+okTfx/^,vhQZ-M~mu_E&Pgp ,sS(?[w79+okTfx/^vhQZ-M~mu_E&Pgp 
5,3$|]JtN2,\8=eVIn<b,3$|]JtN2\8=eVIn<b
6,c`5@XAFdYUqj,"*H4iLz,G","c`5@XAFdYUqj*H4iLz,G"
7,>'.}K,;WC1yB)O{6R,>'.}K;WC1yB)O{6R
8,"""%a0l",:#!Dr,"""%a0l:#!Dr"
9,vhQZ-M~m,u_E&Pgp ,vhQZ-M~mu_E&Pgp 
10,sS(?[w,79+okTfx/^,sS(?[w79+okTfx/^
11,3$|],JtN2,3$|]JtN2
12,\8=e,VIn<b,\8=eVIn<b
13,c`5@XA,FdYUqj,c`5@XAFdYUqj
14,*H4,"iLz,G","*H4iLz,G"
15,;WC1yB,)O{6R,;WC1yB)O{6R
16,>',.}K,>'.}K
17,:#,!Dr,:#!Dr
18,vhQ,Z-M~m,vhQZ-M~m
19,79+ok,Tfx/^,79+okTfx/^
20,"""%a",0l,"""%a0l"
21,u_E&,Pgp ,u_E&Pgp 
22,sS,(?[w,sS(?[w
23,VI,n<b,VIn<b
24,3$,|],3$|]
25,Jt,N2,JtN2
26,\8,=e,\8=e
27,*H,4,*H4
28,FdY,Uqj,FdYUqj
29,)O{,6R,)O{6R
30,c`5,@XA,c`5@XA
31,iLz,",G","iLz,G"
32,;,WC1yB,;WC1yB
33,>,',>'
34,.},K,.}K
35,!D,r,!Dr
36,:,#,:#
37,"""",%a,"""%a"
38,79+,ok,79+ok
39,u_,E&,u_E&
40,Tf,x/^,Tfx/^
41,Pgp, ,Pgp 
42,0,l,0l
43,vh,Q,vhQ
44,(?,[w,(?[w
45,Z-,M~m,Z-M~m
46,|,],|]
47,s,S,sS
48,\,8,\8
49,3,$,3$
50,=,e,=e
51,J,t,Jt
52,n,<b,n<b
53,N,2,N2
54,V,I,VI
55,Fd,Y,FdY
56,iL,z,iLz
57,6,R,6R
58,*,H,*H
59,)O,{,)O{
60,U,qj,Uqj
61,c,`5,c`5
62,",",G,",G"
63,@X,A,@XA
64,W,C1yB,WC1yB
65,.,},.}
66,!,D,!D
67,u,_,u_
68,Z,-,Z-
69,T,f,Tf
70,x/,^,x/^
71,v,h,vh
72,E,&,E&
73,M,~m,M~m
74,79,+,79+
75,o,k,ok
76,Pg,p,Pgp
77,(,?,(?
78,[,w,[w
79,%,a,%a
80,<,b,<b
81,C1y,B,C1yB
82,q,j,qj
83,`,5,`5
84,@,X,@X
85,F,d,Fd
86,),O,)O
87,i,L,iL
88,~,m,~m
89,P,g,Pg
90,x,/,x/
91,7,9,79
92,C,1y,C1y
93,1,y,1y
