,left,right,combine
0,"@4WY3.1+`:f*a(,[}kI'B]=9MS &G^Ug2qrTZ\zH>;%Duj<","|#XQx5Llm""eoh0-N?nwC!PR7vd~J8${yKc6p_sOtiE)AbFV/","@4WY3.1+`:f*a(,[}kI'B]=9MS &G^Ug2qrTZ\zH>;%Duj<|#XQx5Llm""eoh0-N?nwC!PR7vd~J8${yKc6p_sOtiE)AbFV/"
1,"|#XQx5Llm""eoh0-N?nwC!P",R7vd~J8${yKc6p_sOtiE)AbFV/,"|#XQx5Llm""eoh0-N?nwC!PR7vd~J8${yKc6p_sOtiE)AbFV/"
2,"@4WY3.1+`:f*a(,[}kI'B]=",9MS &G^Ug2qrTZ\zH>;%Duj<,"@4WY3.1+`:f*a(,[}kI'B]=9MS &G^Ug2qrTZ\zH>;%Duj<"
3,R7vd~J8${yKc6,p_sOtiE)AbFV/,R7vd~J8${yKc6p_sOtiE)AbFV/
4,"|#XQx5Llm""eoh",0-N?nwC!P,"|#XQx5Llm""eoh0-N?nwC!P"
5,@4WY3.1+`:f*,"a(,[}kI'B]=","@4WY3.1+`:f*a(,[}kI'B]="
6,9MS &G^Ug2,qrTZ\zH>;%Duj<,9MS &G^Ug2qrTZ\zH>;%Duj<
7,p_sOtiE,)AbFV/,p_sOtiE)AbFV/
8,R7vd~J,8${yKc6,R7vd~J8${yKc6
9,0-N?,nwC!P,0-N?nwC!P
10,|#XQx5Llm,"""eoh","|#XQx5Llm""eoh"
11,9MS ,&G^Ug2,9MS &G^Ug2
12,qrTZ\z,H>;%Duj<,qrTZ\zH>;%Duj<
13,@4WY3.1+,`:f*,@4WY3.1+`:f*
14,"a(,",[}kI'B]=,"a(,[}kI'B]="
15,)Ab,FV/,)AbFV/
16,8${,yKc6,8${yKc6
17,p_s,OtiE,p_sOtiE
18,R7v,d~J,R7vd~J
19,0-,N?,0-N?
20,"""e",oh,"""eoh"
21,nwC,!P,nwC!P
22,|#XQx5L,lm,|#XQx5Llm
23,qrTZ,\z,qrTZ\z
24,H>;%Du,j<,H>;%Duj<
25,&,G^Ug2,&G^Ug2
26,9MS, ,9MS 
27,[}kI,'B]=,[}kI'B]=
28,@4WY,3.1+,@4WY3.1+
29,a,"(,","a(,"
30,`:,f*,`:f*
31,FV,/,FV/
32,8,${,8${
33,yK,c6,yKc6
34,Ot,iE,OtiE
35,)A,b,)Ab
36,d~,J,d~J
37,p_,s,p_s
38,R,7v,R7v
39,0,-,0-
40,"""",e,"""e"
41,o,h,oh
42,!,P,!P
43,N,?,N?
44,nw,C,nwC
45,l,m,lm
46,qr,TZ,qrTZ
47,',B]=,'B]=
48,H>,;%Du,H>;%Du
49,9M,S,9MS
50,@4W,Y,@4WY
51,j,<,j<
52,(,",","(,"
53,|#XQ,x5L,|#XQx5L
54,[},kI,[}kI
55,`,:,`:
56,f,*,f*
57,\,z,\z
58,3.,1+,3.1+
59,G^U,g2,G^Ug2
60,c,6,c6
61,7,v,7v
62,),A,)A
63,p,_,p_
64,d,~,d~
65,O,t,Ot
66,F,V,FV
67,$,{,${
68,i,E,iE
69,y,K,yK
70,n,w,nw
71,x,5L,x5L
72,k,I,kI
73,H,>,H>
74,G,^U,G^U
75,;%,Du,;%Du
76,|#,XQ,|#XQ
77,[,},[}
78,B],=,B]=
79,1,+,1+
80,9,M,9M
81,g,2,g2
82,q,r,qr
83,T,Z,TZ
84,3,.,3.
85,@4,W,@4W
86,@,4,@4
87,D,u,Du
88,;,%,;%
89,|,#,|#
90,^,U,^U
91,X,Q,XQ
92,5,L,5L
93,B,],B]
