,left,right,combine
0, l^&`:xY-CsmN{X;RBk%2WVA1z!y>pEa8i[DGZ,"=0oFr}eKOL_'hdvj$\7tbS4|uMP<(#H]9+nfc6@~Q,5w3UT?/)I.J*g""q"," l^&`:xY-CsmN{X;RBk%2WVA1z!y>pEa8i[DGZ=0oFr}eKOL_'hdvj$\7tbS4|uMP<(#H]9+nfc6@~Q,5w3UT?/)I.J*g""q"
1,=0oFr}eKOL_'hdvj$\7tbS4,"|uMP<(#H]9+nfc6@~Q,5w3UT?/)I.J*g""q","=0oFr}eKOL_'hdvj$\7tbS4|uMP<(#H]9+nfc6@~Q,5w3UT?/)I.J*g""q"
2, l^&`:xY-CsmN{X,;RBk%2WVA1z!y>pEa8i[DGZ, l^&`:xY-CsmN{X;RBk%2WVA1z!y>pEa8i[DGZ
3,|uMP<(#H]9+nfc6,"@~Q,5w3UT?/)I.J*g""q","|uMP<(#H]9+nfc6@~Q,5w3UT?/)I.J*g""q"
4,=0oFr}eKOL_,'hdvj$\7tbS4,=0oFr}eKOL_'hdvj$\7tbS4
5,;RBk%2WVA,1z!y>pEa8i[DGZ,;RBk%2WVA1z!y>pEa8i[DGZ
6, l^&`:,xY-CsmN{X, l^&`:xY-CsmN{X
7,"@~Q,5w3UT","?/)I.J*g""q","@~Q,5w3UT?/)I.J*g""q"
8,|uMP<(#H],9+nfc6,|uMP<(#H]9+nfc6
9,'hdvj,$\7tbS4,'hdvj$\7tbS4
10,=0oFr}e,KOL_,=0oFr}eKOL_
11,1z!y>p,Ea8i[DGZ,1z!y>pEa8i[DGZ
12,;RBk%,2WVA,;RBk%2WVA
13,xY-C,smN{X,xY-CsmN{X
14, l^,&`:, l^&`:
15,"@~Q,",5w3UT,"@~Q,5w3UT"
16,?/),"I.J*g""q","?/)I.J*g""q"
17,9+n,fc6,9+nfc6
18,$\7,tbS4,$\7tbS4
19,|uMP,<(#H],|uMP<(#H]
20,'h,dvj,'hdvj
21,KO,L_,KOL_
22,=0oFr,}e,=0oFr}e
23,1z!,y>p,1z!y>p
24,2W,VA,2WVA
25,Ea8,i[DGZ,Ea8i[DGZ
26,;R,Bk%,;RBk%
27,sm,N{X,smN{X
28,xY,-C,xY-C
29,&,`:,&`:
30, ,l^, l^
31,fc,6,fc6
32,@~,"Q,","@~Q,"
33,I.J*g,"""q","I.J*g""q"
34,?,/),?/)
35,5w,3UT,5w3UT
36,9+,n,9+n
37,<(#,H],<(#H]
38,$,\7,$\7
39,tb,S4,tbS4
40,|u,MP,|uMP
41,d,vj,dvj
42,K,O,KO
43,L,_,L_
44,',h,'h
45,},e,}e
46,2,W,2W
47,=0o,Fr,=0oFr
48,Bk,%,Bk%
49,V,A,VA
50,1,z!,1z!
51,Ea,8,Ea8
52,i[DG,Z,i[DGZ
53,y>,p,y>p
54,;,R,;R
55,x,Y,xY
56,N{,X,N{X
57,-,C,-C
58,s,m,sm
59,`,:,`:
60,l,^,l^
61,I.J*,g,I.J*g
62,"""",q,"""q"
63,5,w,5w
64,@,~,@~
65,/,),/)
66,Q,",","Q,"
67,f,c,fc
68,3,UT,3UT
69,\,7,\7
70,M,P,MP
71,9,+,9+
72,v,j,vj
73,t,b,tb
74,<,(#,<(#
75,|,u,|u
76,H,],H]
77,S,4,S4
78,z,!,z!
79,B,k,Bk
80,E,a,Ea
81,y,>,y>
82,F,r,Fr
83,i[,DG,i[DG
84,=0,o,=0o
85,N,{,N{
86,U,T,UT
87,I.J,*,I.J*
88,(,#,(#
89,=,0,=0
90,i,[,i[
91,D,G,DG
92,I,.J,I.J
93,.,J,.J
