,left,right,combine
0,"""!=6|@#K5~;Up'HE%jyYo7vRhn+ZMJAI{F","za,V$mQ_LN4l/8 .WrGsDP[d)>X:b3Ceu}q`O29Stw<&?*g-\B1cxf(k^]T0i","""!=6|@#K5~;Up'HE%jyYo7vRhn+ZMJAI{Fza,V$mQ_LN4l/8 .WrGsDP[d)>X:b3Ceu}q`O29Stw<&?*g-\B1cxf(k^]T0i"
1,"za,V$mQ_LN4l/8 .WrGsD",P[d)>X:b3Ceu}q`O29Stw<&?*g-\B1cxf(k^]T0i,"za,V$mQ_LN4l/8 .WrGsDP[d)>X:b3Ceu}q`O29Stw<&?*g-\B1cxf(k^]T0i"
2,"""!=6|@#K5~;Up'",HE%jyYo7vRhn+ZMJAI{F,"""!=6|@#K5~;Up'HE%jyYo7vRhn+ZMJAI{F"
3,P[d)>X:b3Ceu}q`,O29Stw<&?*g-\B1cxf(k^]T0i,P[d)>X:b3Ceu}q`O29Stw<&?*g-\B1cxf(k^]T0i
4,"za,V$mQ_LN4",l/8 .WrGsD,"za,V$mQ_LN4l/8 .WrGsD"
5,HE%jyYo7,vRhn+ZMJAI{F,HE%jyYo7vRhn+ZMJAI{F
6,"""!=6|@#K5",~;Up',"""!=6|@#K5~;Up'"
7,O29Stw<&?*g-,\B1cxf(k^]T0i,O29Stw<&?*g-\B1cxf(k^]T0i
8,P[d)>,X:b3Ceu}q`,P[d)>X:b3Ceu}q`
9,l/8 .,WrGsD,l/8 .WrGsD
10,"za,V$",mQ_LN4,"za,V$mQ_LN4"
11,vRhn,+ZMJAI{F,vRhn+ZMJAI{F
12,HE%j,yYo7,HE%jyYo7
13,~;,Up',~;Up'
14,"""!=6|@#",K5,"""!=6|@#K5"
15,X:b3,Ceu}q`,X:b3Ceu}q`
16,O29St,w<&?*g-,O29Stw<&?*g-
17,\B1cx,f(k^]T0i,\B1cxf(k^]T0i
18,P[,d)>,P[d)>
19,WrG,sD,WrGsD
20,"za,",V$,"za,V$"
21,+ZMJA,I{F,+ZMJAI{F
22,l/8, .,l/8 .
23,mQ_,LN4,mQ_LN4
24,vRh,n,vRhn
25,HE,%j,HE%j
26,yY,o7,yYo7
27,U,p',Up'
28,~,;,~;
29,K,5,K5
30,w<,&?*g-,w<&?*g-
31,O29,St,O29St
32,f(k^,]T0i,f(k^]T0i
33,X:,b3,X:b3
34,Ceu},q`,Ceu}q`
35,\B1,cx,\B1cx
36,"""!=",6|@#,"""!=6|@#"
37,d,)>,d)>
38,s,D,sD
39,P,[,P[
40,z,"a,","za,"
41,l/,8,l/8
42,I{,F,I{F
43,m,Q_,mQ_
44,+,ZMJA,+ZMJA
45,V,$,V$
46,LN,4,LN4
47,Wr,G,WrG
48, ,., .
49,v,Rh,vRh
50,%,j,%j
51,p,',p'
52,o,7,o7
53,y,Y,yY
54,H,E,HE
55,X,:,X:
56,),>,)>
57,Ceu,},Ceu}
58,f,(k^,f(k^
59,\B,1,\B1
60,c,x,cx
61,S,t,St
62,]T0,i,]T0i
63,O2,9,O29
64,"""!",=,"""!="
65,&?*,g-,&?*g-
66,w,<,w<
67,6|,@#,6|@#
68,b,3,b3
69,q,`,q`
70,ZMJ,A,ZMJA
71,R,h,Rh
72,l,/,l/
73,Q,_,Q_
74,W,r,Wr
75,L,N,LN
76,I,{,I{
77,a,",","a,"
78,\,B,\B
79,Ce,u,Ceu
80,&?,*,&?*
81,],T0,]T0
82,g,-,g-
83,(,k^,(k^
84,@,#,@#
85,O,2,O2
86,6,|,6|
87,"""",!,"""!"
88,Z,MJ,ZMJ
89,M,J,MJ
90,&,?,&?
91,k,^,k^
92,C,e,Ce
93,T,0,T0
