,left,right,combine
0,"ct+:.kEB95DwRrA]^W|n`z()VxplNU8[2,>S';/4","IP*a-fi}!K?b1FjO7u=Lv<@s{\HgdGq ""eTJ0Zy~_X%&oh3mCQM#$6Y","ct+:.kEB95DwRrA]^W|n`z()VxplNU8[2,>S';/4IP*a-fi}!K?b1FjO7u=Lv<@s{\HgdGq ""eTJ0Zy~_X%&oh3mCQM#$6Y"
1,IP*a-fi}!K?b1FjO7u=Lv<@,"s{\HgdGq ""eTJ0Zy~_X%&oh3mCQM#$6Y","IP*a-fi}!K?b1FjO7u=Lv<@s{\HgdGq ""eTJ0Zy~_X%&oh3mCQM#$6Y"
2,ct+:.kEB95DwRrA]^W|n,"`z()VxplNU8[2,>S';/4","ct+:.kEB95DwRrA]^W|n`z()VxplNU8[2,>S';/4"
3,s{\HgdGq ,"""eTJ0Zy~_X%&oh3mCQM#$6Y","s{\HgdGq ""eTJ0Zy~_X%&oh3mCQM#$6Y"
4,IP*a-fi}!K,?b1FjO7u=Lv<@,IP*a-fi}!K?b1FjO7u=Lv<@
5,`z()VxplN,"U8[2,>S';/4","`z()VxplNU8[2,>S';/4"
6,ct+:.kEB95,DwRrA]^W|n,ct+:.kEB95DwRrA]^W|n
7,"""eTJ0Zy~_X%&o",h3mCQM#$6Y,"""eTJ0Zy~_X%&oh3mCQM#$6Y"
8,s{\H,gdGq ,s{\HgdGq 
9,IP*a-,fi}!K,IP*a-fi}!K
10,?b1FjO,7u=Lv<@,?b1FjO7u=Lv<@
11,U8[,"2,>S';/4","U8[2,>S';/4"
12,`z()V,xplN,`z()VxplN
13,DwRrA,]^W|n,DwRrA]^W|n
14,"""eTJ0Zy~",_X%&o,"""eTJ0Zy~_X%&o"
15,h3mCQ,M#$6Y,h3mCQM#$6Y
16,ct+,:.kEB95,ct+:.kEB95
17,gd,Gq ,gdGq 
18,IP,*a-,IP*a-
19,?b1F,jO,?b1FjO
20,s{,\H,s{\H
21,7u=,Lv<@,7u=Lv<@
22,fi},!K,fi}!K
23,"2,>",S';/4,"2,>S';/4"
24,U,8[,U8[
25,`z(,)V,`z()V
26,xp,lN,xplN
27,]^W,|n,]^W|n
28,Dw,RrA,DwRrA
29,_,X%&o,_X%&o
30,"""eT",J0Zy~,"""eTJ0Zy~"
31,h3m,CQ,h3mCQ
32,:.kE,B95,:.kEB95
33,c,t+,ct+
34,M#,$6Y,M#$6Y
35,Gq, ,Gq 
36,g,d,gd
37,7,u=,7u=
38,*,a-,*a-
39,?b,1F,?b1F
40,I,P,IP
41,s,{,s{
42,\,H,\H
43,S';/,4,S';/4
44,j,O,jO
45,f,i},fi}
46,Lv,<@,Lv<@
47,!,K,!K
48,2,",>","2,>"
49,8,[,8[
50,`z,(,`z(
51,l,N,lN
52,),V,)V
53,|,n,|n
54,x,p,xp
55,Rr,A,RrA
56,t,+,t+
57,C,Q,CQ
58,h,3m,h3m
59,J0,Zy~,J0Zy~
60,]^,W,]^W
61,$,6Y,$6Y
62,:.,kE,:.kE
63,X%&,o,X%&o
64,"""e",T,"""eT"
65,M,#,M#
66,D,w,Dw
67,B9,5,B95
68,G,q,Gq
69,S,';/,S';/
70,",",>,",>"
71,<,@,<@
72,a,-,a-
73,1,F,1F
74,?,b,?b
75,L,v,Lv
76,u,=,u=
77,i,},i}
78,`,z,`z
79,J,0,J0
80,6,Y,6Y
81,"""",e,"""e"
82,R,r,Rr
83,Zy,~,Zy~
84,X,%&,X%&
85,:,.,:.
86,B,9,B9
87,k,E,kE
88,],^,]^
89,3,m,3m
90,',;/,';/
91,;,/,;/
92,Z,y,Zy
93,%,&,%&
