,left,right,combine
0,"*Bm|lQJ0.h,6[A5zZ@>+R`!3X(N4^Pnud?wv;t}ib7jp%VC-]kW","&{KGsf9'cYgFOrULS/1IH:8$Do"" ~#2_)\Ex=e<aMqyT","*Bm|lQJ0.h,6[A5zZ@>+R`!3X(N4^Pnud?wv;t}ib7jp%VC-]kW&{KGsf9'cYgFOrULS/1IH:8$Do"" ~#2_)\Ex=e<aMqyT"
1,&{KGsf9'cYgFOrULS/1I,"H:8$Do"" ~#2_)\Ex=e<aMqyT","&{KGsf9'cYgFOrULS/1IH:8$Do"" ~#2_)\Ex=e<aMqyT"
2,"*Bm|lQJ0.h,6[A5zZ@>",+R`!3X(N4^Pnud?wv;t}ib7jp%VC-]kW,"*Bm|lQJ0.h,6[A5zZ@>+R`!3X(N4^Pnud?wv;t}ib7jp%VC-]kW"
3,"H:8$Do"" ~#",2_)\Ex=e<aMqyT,"H:8$Do"" ~#2_)\Ex=e<aMqyT"
4,&{KGsf9'cYg,FOrULS/1I,&{KGsf9'cYgFOrULS/1I
5,+R`!3X(N4^Pnud?wv,;t}ib7jp%VC-]kW,+R`!3X(N4^Pnud?wv;t}ib7jp%VC-]kW
6,*Bm|lQJ,"0.h,6[A5zZ@>","*Bm|lQJ0.h,6[A5zZ@>"
7,2_)\Ex=,e<aMqyT,2_)\Ex=e<aMqyT
8,H:8$,"Do"" ~#","H:8$Do"" ~#"
9,FOrU,LS/1I,FOrULS/1I
10,&{KGsf9,'cYg,&{KGsf9'cYg
11,"0.h,",6[A5zZ@>,"0.h,6[A5zZ@>"
12,+R`!3X(N4^,Pnud?wv,+R`!3X(N4^Pnud?wv
13,;t}ib7j,p%VC-]kW,;t}ib7jp%VC-]kW
14,*Bm,|lQJ,*Bm|lQJ
15,"Do""", ~#,"Do"" ~#"
16,2_)\,Ex=,2_)\Ex=
17,e<a,MqyT,e<aMqyT
18,LS,/1I,LS/1I
19,FO,rU,FOrU
20,H:,8$,H:8$
21,'c,Yg,'cYg
22,0.h,",","0.h,"
23,p%V,C-]kW,p%VC-]kW
24,&{KG,sf9,&{KGsf9
25,Pnu,d?wv,Pnud?wv
26,+R`!,3X(N4^,+R`!3X(N4^
27,;t}i,b7j,;t}ib7j
28,6[A5z,Z@>,6[A5zZ@>
29,|,lQJ,|lQJ
30,*,Bm,*Bm
31,Mq,yT,MqyT
32, ,~#, ~#
33,2_,)\,2_)\
34,e<,a,e<a
35,E,x=,Ex=
36,D,"o""","Do"""
37,L,S,LS
38,H,:,H:
39,/,1I,/1I
40,F,O,FO
41,Y,g,Yg
42,8,$,8$
43,r,U,rU
44,p,%V,p%V
45,;t,}i,;t}i
46,6,[A5z,6[A5z
47,s,f9,sf9
48,+R`,!,+R`!
49,b7,j,b7j
50,Z@,>,Z@>
51,C,-]kW,C-]kW
52,&,{KG,&{KG
53,d,?wv,d?wv
54,P,nu,Pnu
55,',c,'c
56,0.,h,0.h
57,lQ,J,lQJ
58,3X(,N4^,3X(N4^
59,B,m,Bm
60,M,q,Mq
61,),\,)\
62,o,"""","o"""
63,y,T,yT
64,x,=,x=
65,e,<,e<
66,~,#,~#
67,2,_,2_
68,1,I,1I
69,l,Q,lQ
70,+,R`,+R`
71,b,7,b7
72,[A,5z,[A5z
73,;,t,;t
74,n,u,nu
75,},i,}i
76,{,KG,{KG
77,0,.,0.
78,%,V,%V
79,N4,^,N4^
80,Z,@,Z@
81,3X,(,3X(
82,-],kW,-]kW
83,f,9,f9
84,?w,v,?wv
85,?,w,?w
86,3,X,3X
87,-,],-]
88,K,G,KG
89,5,z,5z
90,R,`,R`
91,k,W,kW
92,[,A,[A
93,N,4,N4
