,left,right,combine
0,;}<zAb0[m3v!e1u_IJqiN2*hc%sF]DQalCr=x-ER,"5Y6W@7pnTdOZ{8o&)#L(HwSGty~/M|U.$Kf4""P'VkX+>g? :`^j,\9B",";}<zAb0[m3v!e1u_IJqiN2*hc%sF]DQalCr=x-ER5Y6W@7pnTdOZ{8o&)#L(HwSGty~/M|U.$Kf4""P'VkX+>g? :`^j,\9B"
1,5Y6W@7pnTdOZ{8o&)#L(HwSGty~/,"M|U.$Kf4""P'VkX+>g? :`^j,\9B","5Y6W@7pnTdOZ{8o&)#L(HwSGty~/M|U.$Kf4""P'VkX+>g? :`^j,\9B"
2,;}<zAb0[m3v!e1u_IJqiN,2*hc%sF]DQalCr=x-ER,;}<zAb0[m3v!e1u_IJqiN2*hc%sF]DQalCr=x-ER
3,"M|U.$Kf4""P'Vk","X+>g? :`^j,\9B","M|U.$Kf4""P'VkX+>g? :`^j,\9B"
4,5Y6W@7pnTdO,Z{8o&)#L(HwSGty~/,5Y6W@7pnTdOZ{8o&)#L(HwSGty~/
5,2*hc%sF]DQa,lCr=x-ER,2*hc%sF]DQalCr=x-ER
6,;}<zAb0[,m3v!e1u_IJqiN,;}<zAb0[m3v!e1u_IJqiN
7,X+>g? ,":`^j,\9B","X+>g? :`^j,\9B"
8,M|U.$K,"f4""P'Vk","M|U.$Kf4""P'Vk"
9,Z{8o&)#L(,HwSGty~/,Z{8o&)#L(HwSGty~/
10,5Y6W,@7pnTdO,5Y6W@7pnTdO
11,lCr=,x-ER,lCr=x-ER
12,2*hc%s,F]DQa,2*hc%sF]DQa
13,m3v!e1,u_IJqiN,m3v!e1u_IJqiN
14,:`^j,",\9B",":`^j,\9B"
15,;}<z,Ab0[,;}<zAb0[
16,X+>,g? ,X+>g? 
17,"f4""P'",Vk,"f4""P'Vk"
18,HwSG,ty~/,HwSGty~/
19,Z{8o&,)#L(,Z{8o&)#L(
20,M|,U.$K,M|U.$K
21,@7p,nTdO,@7pnTdO
22,5Y,6W,5Y6W
23,x-,ER,x-ER
24,lC,r=,lCr=
25,u_,IJqiN,u_IJqiN
26,2*,hc%s,2*hc%s
27,F]D,Qa,F]DQa
28,m3v,!e1,m3v!e1
29,:`,^j,:`^j
30,g?, ,g? 
31,",\",9B,",\9B"
32,Ab,0[,Ab0[
33,;},<z,;}<z
34,X,+>,X+>
35,V,k,Vk
36,t,y~/,ty~/
37,)#,L(,)#L(
38,M,|,M|
39,f4,"""P'","f4""P'"
40,U.$,K,U.$K
41,Z{,8o&,Z{8o&
42,Hw,SG,HwSG
43,nT,dO,nTdO
44,@,7p,@7p
45,E,R,ER
46,6,W,6W
47,5,Y,5Y
48,x,-,x-
49,2,*,2*
50,l,C,lC
51,r,=,r=
52,F,]D,F]D
53,!,e1,!e1
54,Q,a,Qa
55,u,_,u_
56,I,JqiN,IJqiN
57,hc,%s,hc%s
58,9,B,9B
59,g,?,g?
60,0,[,0[
61,A,b,Ab
62,m,3v,m3v
63,",",\,",\"
64,^,j,^j
65,:,`,:`
66,;,},;}
67,<,z,<z
68,+,>,+>
69,7,p,7p
70,n,T,nT
71,S,G,SG
72,8,o&,8o&
73,f,4,f4
74,H,w,Hw
75,y,~/,y~/
76,),#,)#
77,U.,$,U.$
78,Z,{,Z{
79,"""P",',"""P'"
80,L,(,L(
81,d,O,dO
82,],D,]D
83,%,s,%s
84,e,1,e1
85,Jqi,N,JqiN
86,h,c,hc
87,3,v,3v
88,"""",P,"""P"
89,o,&,o&
90,U,.,U.
91,~,/,~/
92,J,qi,Jqi
93,q,i,qi
