,left,right,combine
0,MyroBDY;i(>bg[9nz_T6+s#OPVAkZ?RG/7{X@$J%,"uH|'}\p0""hdEQN]q1cf:-<tve&C4am5IUx,=Fj^2*)`WKL3S!8w.l~ ","MyroBDY;i(>bg[9nz_T6+s#OPVAkZ?RG/7{X@$J%uH|'}\p0""hdEQN]q1cf:-<tve&C4am5IUx,=Fj^2*)`WKL3S!8w.l~ "
1,"uH|'}\p0""hdEQN]q1cf:-","<tve&C4am5IUx,=Fj^2*)`WKL3S!8w.l~ ","uH|'}\p0""hdEQN]q1cf:-<tve&C4am5IUx,=Fj^2*)`WKL3S!8w.l~ "
2,MyroBDY;i(>bg[9nz_T6,+s#OPVAkZ?RG/7{X@$J%,MyroBDY;i(>bg[9nz_T6+s#OPVAkZ?RG/7{X@$J%
3,"<tve&C4am5IUx,=Fj^2*",)`WKL3S!8w.l~ ,"<tve&C4am5IUx,=Fj^2*)`WKL3S!8w.l~ "
4,"uH|'}\p0""hd",EQN]q1cf:-,"uH|'}\p0""hdEQN]q1cf:-"
5,+s#OPVAk,Z?RG/7{X@$J%,+s#OPVAkZ?RG/7{X@$J%
6,MyroBDY;i,(>bg[9nz_T6,MyroBDY;i(>bg[9nz_T6
7,)`WKL3S,!8w.l~ ,)`WKL3S!8w.l~ 
8,<tve&C4am5,"IUx,=Fj^2*","<tve&C4am5IUx,=Fj^2*"
9,EQN],q1cf:-,EQN]q1cf:-
10,uH|'},"\p0""hd","uH|'}\p0""hd"
11,Z?RG/7,{X@$J%,Z?RG/7{X@$J%
12,+s#O,PVAk,+s#OPVAk
13,(>bg[,9nz_T6,(>bg[9nz_T6
14,Myro,BDY;i,MyroBDY;i
15,!8w.,l~ ,!8w.l~ 
16,)`WK,L3S,)`WKL3S
17,"IUx,=",Fj^2*,"IUx,=Fj^2*"
18,<tve,&C4am5,<tve&C4am5
19,q1c,f:-,q1cf:-
20,EQ,N],EQN]
21,\p0,"""hd","\p0""hd"
22,uH|,'},uH|'}
23,{X@$,J%,{X@$J%
24,Z?R,G/7,Z?RG/7
25,PV,Ak,PVAk
26,+s,#O,+s#O
27,(>b,g[,(>bg[
28,9nz,_T6,9nz_T6
29,BD,Y;i,BDY;i
30,My,ro,Myro
31,l~, ,l~ 
32,!8,w.,!8w.
33,L3,S,L3S
34,)`,WK,)`WK
35,Fj^,2*,Fj^2*
36,IUx,",=","IUx,="
37,&C4a,m5,&C4am5
38,f,:-,f:-
39,<t,ve,<tve
40,q1,c,q1c
41,N,],N]
42,"""",hd,"""hd"
43,E,Q,EQ
44,',},'}
45,{X,@$,{X@$
46,J,%,J%
47,\p,0,\p0
48,uH,|,uH|
49,G,/7,G/7
50,Z,?R,Z?R
51,A,k,Ak
52,P,V,PV
53,#,O,#O
54,9n,z,9nz
55,_T,6,_T6
56,+,s,+s
57,(,>b,(>b
58,B,D,BD
59,Y;,i,Y;i
60,g,[,g[
61,r,o,ro
62,M,y,My
63,w,.,w.
64,l,~,l~
65,!,8,!8
66,",",=,",="
67,L,3,L3
68,m,5,m5
69,W,K,WK
70,F,j^,Fj^
71,IU,x,IUx
72,),`,)`
73,2,*,2*
74,&,C4a,&C4a
75,v,e,ve
76,q,1,q1
77,:,-,:-
78,<,t,<t
79,h,d,hd
80,@,$,@$
81,?,R,?R
82,u,H,uH
83,{,X,{X
84,/,7,/7
85,\,p,\p
86,_,T,_T
87,Y,;,Y;
88,>,b,>b
89,9,n,9n
90,j,^,j^
91,I,U,IU
92,C4,a,C4a
93,C,4,C4
