,left,right,combine
0,"#9,JfY=:DXs&2vUF|\3m6>Vly""$e^(Rdn@bS'h!-a",GQMT+8H?qE{P/WB`rgiw[LN*;A_ZKc0t5o7j]p.4O}u%1~< kxz)CI,"#9,JfY=:DXs&2vUF|\3m6>Vly""$e^(Rdn@bS'h!-aGQMT+8H?qE{P/WB`rgiw[LN*;A_ZKc0t5o7j]p.4O}u%1~< kxz)CI"
1,GQMT+8H?qE{P/WB`rgiw[LN*;,A_ZKc0t5o7j]p.4O}u%1~< kxz)CI,GQMT+8H?qE{P/WB`rgiw[LN*;A_ZKc0t5o7j]p.4O}u%1~< kxz)CI
2,"#9,JfY=:DXs&2vUF|\3m","6>Vly""$e^(Rdn@bS'h!-a","#9,JfY=:DXs&2vUF|\3m6>Vly""$e^(Rdn@bS'h!-a"
3,A_ZKc0t5o7j]p.4O,}u%1~< kxz)CI,A_ZKc0t5o7j]p.4O}u%1~< kxz)CI
4,GQMT+8H?q,E{P/WB`rgiw[LN*;,GQMT+8H?qE{P/WB`rgiw[LN*;
5,"6>Vly""$e^(Rd",n@bS'h!-a,"6>Vly""$e^(Rdn@bS'h!-a"
6,"#9,JfY=",:DXs&2vUF|\3m,"#9,JfY=:DXs&2vUF|\3m"
7,}u%1~<, kxz)CI,}u%1~< kxz)CI
8,A_ZKc0t5o7,j]p.4O,A_ZKc0t5o7j]p.4O
9,E{P/WB`r,giw[LN*;,E{P/WB`rgiw[LN*;
10,GQMT,+8H?q,GQMT+8H?q
11,n@bS',h!-a,n@bS'h!-a
12,:DXs&,2vUF|\3m,:DXs&2vUF|\3m
13,"6>Vly""",$e^(Rd,"6>Vly""$e^(Rd"
14,"#9,",JfY=,"#9,JfY="
15, kx,z)CI, kxz)CI
16,}u,%1~<,}u%1~<
17,j]p.,4O,j]p.4O
18,giw[LN,*;,giw[LN*;
19,E{P/,WB`r,E{P/WB`r
20,A_ZKc,0t5o7,A_ZKc0t5o7
21,+8,H?q,+8H?q
22,h!,-a,h!-a
23,GQ,MT,GQMT
24,n@b,S',n@bS'
25,:D,Xs&,:DXs&
26,2vUF,|\3m,2vUF|\3m
27,6>Vl,"y""","6>Vly"""
28,$e^,(Rd,$e^(Rd
29,JfY,=,JfY=
30,z),CI,z)CI
31,%1,~<,%1~<
32,#,"9,","#9,"
33, ,kx, kx
34,},u,}u
35,4,O,4O
36,A_Z,Kc,A_ZKc
37,gi,w[LN,giw[LN
38,WB,`r,WB`r
39,j]p,.,j]p.
40,E{P,/,E{P/
41,*,;,*;
42,H,?q,H?q
43,0t5,o7,0t5o7
44,+,8,+8
45,-,a,-a
46,M,T,MT
47,G,Q,GQ
48,h,!,h!
49,S,',S'
50,2v,UF,2vUF
51,X,s&,Xs&
52,|\,3m,|\3m
53,$e,^,$e^
54,n,@b,n@b
55,y,"""","y"""
56,:,D,:D
57,6>,Vl,6>Vl
58,(,Rd,(Rd
59,J,fY,JfY
60,9,",","9,"
61,%,1,%1
62,z,),z)
63,~,<,~<
64,k,x,kx
65,C,I,CI
66,K,c,Kc
67,o,7,o7
68,W,B,WB
69,0,t5,0t5
70,`,r,`r
71,j,]p,j]p
72,A_,Z,A_Z
73,g,i,gi
74,?,q,?q
75,w[L,N,w[LN
76,E,{P,E{P
77,$,e,$e
78,3,m,3m
79,6,>,6>
80,2,v,2v
81,@,b,@b
82,|,\,|\
83,U,F,UF
84,s,&,s&
85,f,Y,fY
86,R,d,Rd
87,V,l,Vl
88,],p,]p
89,{,P,{P
90,t,5,t5
91,A,_,A_
92,w[,L,w[L
93,w,[,w[
