,left,right,combine
0,"9_`.EArN\+mf{zo(k&'Kb3gO[|""RXjC1pBTS= u#","x:MLQ}Dn^>Zv@Fd~!6/a;qUJ5h<$w4]2%?siG)-t0e,clWIY8P7*yHV","9_`.EArN\+mf{zo(k&'Kb3gO[|""RXjC1pBTS= u#x:MLQ}Dn^>Zv@Fd~!6/a;qUJ5h<$w4]2%?siG)-t0e,clWIY8P7*yHV"
1,x:MLQ}Dn^>Zv@Fd~!6/a;qUJ5h<$,"w4]2%?siG)-t0e,clWIY8P7*yHV","x:MLQ}Dn^>Zv@Fd~!6/a;qUJ5h<$w4]2%?siG)-t0e,clWIY8P7*yHV"
2,9_`.EArN\+mf{zo(k&'K,"b3gO[|""RXjC1pBTS= u#","9_`.EArN\+mf{zo(k&'Kb3gO[|""RXjC1pBTS= u#"
3,w4]2%?siG)-t0e,",clWIY8P7*yHV","w4]2%?siG)-t0e,clWIY8P7*yHV"
4,x:MLQ}Dn^>Zv,@Fd~!6/a;qUJ5h<$,x:MLQ}Dn^>Zv@Fd~!6/a;qUJ5h<$
5,"b3gO[|""RX",jC1pBTS= u#,"b3gO[|""RXjC1pBTS= u#"
6,9_`.EAr,N\+mf{zo(k&'K,9_`.EArN\+mf{zo(k&'K
7,",clWIY8",P7*yHV,",clWIY8P7*yHV"
8,w4]2%?s,iG)-t0e,w4]2%?siG)-t0e
9,@Fd~!6/a;,qUJ5h<$,@Fd~!6/a;qUJ5h<$
10,x:ML,Q}Dn^>Zv,x:MLQ}Dn^>Zv
11,jC1pBTS=, u#,jC1pBTS= u#
12,N\+mf{z,o(k&'K,N\+mf{zo(k&'K
13,b3gO[,"|""RX","b3gO[|""RX"
14,9_`,.EAr,9_`.EAr
15,iG)-,t0e,iG)-t0e
16,",cl",WIY8,",clWIY8"
17,P7*,yHV,P7*yHV
18,w4],2%?s,w4]2%?s
19,qUJ5h,<$,qUJ5h<$
20,@Fd~,!6/a;,@Fd~!6/a;
21,Q}D,n^>Zv,Q}Dn^>Zv
22,x:,ML,x:ML
23, ,u#, u#
24,N\+,mf{z,N\+mf{z
25,jC1pBT,S=,jC1pBTS=
26,b3g,O[,b3gO[
27,"|""",RX,"|""RX"
28,o(k,&'K,o(k&'K
29,.,EAr,.EAr
30,9_,`,9_`
31,P,7*,P7*
32,WI,Y8,WIY8
33,t,0e,t0e
34,y,HV,yHV
35,iG,)-,iG)-
36,",c",l,",cl"
37,2%,?s,2%?s
38,w,4],w4]
39,<,$,<$
40,@F,d~,@Fd~
41,!6/a,;,!6/a;
42,n^>Z,v,n^>Zv
43,qU,J5h,qUJ5h
44,Q,}D,Q}D
45,u,#,u#
46,x,:,x:
47,M,L,ML
48,jC,1pBT,jC1pBT
49,b,3g,b3g
50,mf,{z,mf{z
51,o,(k,o(k
52,R,X,RX
53,O,[,O[
54,&',K,&'K
55,E,Ar,EAr
56,N,\+,N\+
57,|,"""","|"""
58,S,=,S=
59,Y,8,Y8
60,9,_,9_
61,H,V,HV
62,?,s,?s
63,2,%,2%
64,",",c,",c"
65,W,I,WI
66,7,*,7*
67,),-,)-
68,i,G,iG
69,0,e,0e
70,4,],4]
71,},D,}D
72,q,U,qU
73,d,~,d~
74,!,6/a,!6/a
75,n,^>Z,n^>Z
76,@,F,@F
77,J,5h,J5h
78,j,C,jC
79,\,+,\+
80,3,g,3g
81,A,r,Ar
82,&,',&'
83,m,f,mf
84,{,z,{z
85,(,k,(k
86,1,pBT,1pBT
87,^>,Z,^>Z
88,5,h,5h
89,6/,a,6/a
90,p,BT,pBT
91,B,T,BT
92,6,/,6/
93,^,>,^>
