,left,right,combine
0,&;O:u_s%m<a6>v9S!AY|^E fM)#8.HzbG]l,"XR2KI\Ue+W=h~[*Qg}(B4-$wP{y/i?dqpn,FJ5VrD'1xZ""@Ctk7oTL0`N3jc","&;O:u_s%m<a6>v9S!AY|^E fM)#8.HzbG]lXR2KI\Ue+W=h~[*Qg}(B4-$wP{y/i?dqpn,FJ5VrD'1xZ""@Ctk7oTL0`N3jc"
1,XR2KI\Ue+W=h~[*Qg}(B4-$wP{y/i?dq,"pn,FJ5VrD'1xZ""@Ctk7oTL0`N3jc","XR2KI\Ue+W=h~[*Qg}(B4-$wP{y/i?dqpn,FJ5VrD'1xZ""@Ctk7oTL0`N3jc"
2,&;O:u_s%m<a6>v9S!A,Y|^E fM)#8.HzbG]l,&;O:u_s%m<a6>v9S!AY|^E fM)#8.HzbG]l
3,"pn,FJ5VrD'1xZ","""@Ctk7oTL0`N3jc","pn,FJ5VrD'1xZ""@Ctk7oTL0`N3jc"
4,XR2KI\Ue+W=h~,[*Qg}(B4-$wP{y/i?dq,XR2KI\Ue+W=h~[*Qg}(B4-$wP{y/i?dq
5,Y|^E fM,)#8.HzbG]l,Y|^E fM)#8.HzbG]l
6,&;O:u_s%m<,a6>v9S!A,&;O:u_s%m<a6>v9S!A
7,"""@Ctk7",oTL0`N3jc,"""@Ctk7oTL0`N3jc"
8,"pn,FJ5",VrD'1xZ,"pn,FJ5VrD'1xZ"
9,[*Qg}(B4-$,wP{y/i?dq,[*Qg}(B4-$wP{y/i?dq
10,XR2KI\U,e+W=h~,XR2KI\Ue+W=h~
11,)#8.,HzbG]l,)#8.HzbG]l
12,a6>v,9S!A,a6>v9S!A
13,Y|^E, fM,Y|^E fM
14,&;O:u,_s%m<,&;O:u_s%m<
15,oTL0`,N3jc,oTL0`N3jc
16,"""@C",tk7,"""@Ctk7"
17,VrD',1xZ,VrD'1xZ
18,"pn,",FJ5,"pn,FJ5"
19,[*Qg}(B,4-$,[*Qg}(B4-$
20,wP{y/,i?dq,wP{y/i?dq
21,e+,W=h~,e+W=h~
22,Hzb,G]l,HzbG]l
23,XR2,KI\U,XR2KI\U
24,)#,8.,)#8.
25, ,fM, fM
26,9S,!A,9S!A
27,Y|,^E,Y|^E
28,a6,>v,a6>v
29,_s%,m<,_s%m<
30,&;,O:u,&;O:u
31,N3,jc,N3jc
32,oT,L0`,oTL0`
33,t,k7,tk7
34,"""@",C,"""@C"
35,1,xZ,1xZ
36,Vr,D',VrD'
37,FJ,5,FJ5
38,pn,",","pn,"
39,4,-$,4-$
40,[*,Qg}(B,[*Qg}(B
41,wP{,y/,wP{y/
42,W=,h~,W=h~
43,i,?dq,i?dq
44,e,+,e+
45,G],l,G]l
46,8,.,8.
47,X,R2,XR2
48,H,zb,Hzb
49,KI,\U,KI\U
50,!,A,!A
51,a,6,a6
52,>,v,>v
53,f,M,fM
54,9,S,9S
55,),#,)#
56,Y,|,Y|
57,^,E,^E
58,m,<,m<
59,j,c,jc
60,o,T,oT
61,k,7,k7
62,&,;,&;
63,_s,%,_s%
64,O:,u,O:u
65,L0,`,L0`
66,N,3,N3
67,D,',D'
68,x,Z,xZ
69,V,r,Vr
70,"""",@,"""@"
71,F,J,FJ
72,h,~,h~
73,[,*,[*
74,W,=,W=
75,-,$,-$
76,p,n,pn
77,y,/,y/
78,?,dq,?dq
79,w,P{,wP{
80,Qg},(B,Qg}(B
81,z,b,zb
82,K,I,KI
83,\,U,\U
84,G,],G]
85,R,2,R2
86,L,0,L0
87,O,:,O:
88,_,s,_s
89,d,q,dq
90,(,B,(B
91,P,{,P{
92,Qg,},Qg}
93,Q,g,Qg
