,left,right,combine
0,"3~{RnOE;l|Y'JpT 4t,Mek(d)S\q-iQW!U:y.L","sB?@*8v5h1]9zFAKP[VcD&/6=X7H#oNGg0r}fu<mw_x^ICbajZ$+""2`%>","3~{RnOE;l|Y'JpT 4t,Mek(d)S\q-iQW!U:y.LsB?@*8v5h1]9zFAKP[VcD&/6=X7H#oNGg0r}fu<mw_x^ICbajZ$+""2`%>"
1,sB?@*8v5h1]9zFAKP[VcD&/6=X7H#,"oNGg0r}fu<mw_x^ICbajZ$+""2`%>","sB?@*8v5h1]9zFAKP[VcD&/6=X7H#oNGg0r}fu<mw_x^ICbajZ$+""2`%>"
2,"3~{RnOE;l|Y'JpT 4t,M",ek(d)S\q-iQW!U:y.L,"3~{RnOE;l|Y'JpT 4t,Mek(d)S\q-iQW!U:y.L"
3,oNGg0r}fu<mw,"_x^ICbajZ$+""2`%>","oNGg0r}fu<mw_x^ICbajZ$+""2`%>"
4,sB?@*8v5h1]9,zFAKP[VcD&/6=X7H#,sB?@*8v5h1]9zFAKP[VcD&/6=X7H#
5,ek(d)S\q-i,QW!U:y.L,ek(d)S\q-iQW!U:y.L
6,3~{RnOE;l|,"Y'JpT 4t,M","3~{RnOE;l|Y'JpT 4t,M"
7,_x^ICbajZ,"$+""2`%>","_x^ICbajZ$+""2`%>"
8,oNGg0,r}fu<mw,oNGg0r}fu<mw
9,zFAKP[VcD,&/6=X7H#,zFAKP[VcD&/6=X7H#
10,sB?@*8,v5h1]9,sB?@*8v5h1]9
11,QW!U,:y.L,QW!U:y.L
12,ek(d)S,\q-i,ek(d)S\q-i
13,3~{Rn,OE;l|,3~{RnOE;l|
14,Y'JpT," 4t,M","Y'JpT 4t,M"
15,"$+""2",`%>,"$+""2`%>"
16,_x^I,CbajZ,_x^ICbajZ
17,r}fu,<mw,r}fu<mw
18,zFAKP,[VcD,zFAKP[VcD
19,v5h,1]9,v5h1]9
20,oN,Gg0,oNGg0
21,&/,6=X7H#,&/6=X7H#
22,sB,?@*8,sB?@*8
23,QW,!U,QW!U
24,:y,.L,:y.L
25,\q,-i,\q-i
26,Y',JpT,Y'JpT
27,ek(,d)S,ek(d)S
28,`,%>,`%>
29, ,"4t,M"," 4t,M"
30,3~{,Rn,3~{Rn
31,OE;,l|,OE;l|
32,$+,"""2","$+""2"
33,_x,^I,_x^I
34,Cb,ajZ,CbajZ
35,<,mw,<mw
36,v,5h,v5h
37,G,g0,Gg0
38,1,]9,1]9
39,?@*,8,?@*8
40,&,/,&/
41,r,}fu,r}fu
42,[V,cD,[VcD
43,6=X7,H#,6=X7H#
44,o,N,oN
45,zF,AKP,zFAKP
46,Q,W,QW
47,.,L,.L
48,!,U,!U
49,s,B,sB
50,-,i,-i
51,:,y,:y
52,R,n,Rn
53,Jp,T,JpT
54,4t,",M","4t,M"
55,l,|,l|
56,Y,',Y'
57,3~,{,3~{
58,%,>,%>
59,OE,;,OE;
60,d),S,d)S
61,\,q,\q
62,ek,(,ek(
63,"""",2,"""2"
64,$,+,$+
65,^,I,^I
66,_,x,_x
67,C,b,Cb
68,m,w,mw
69,aj,Z,ajZ
70,[,V,[V
71,H,#,H#
72,g,0,g0
73,],9,]9
74,c,D,cD
75,A,KP,AKP
76,6,=X7,6=X7
77,z,F,zF
78,?@,*,?@*
79,},fu,}fu
80,5,h,5h
81,",",M,",M"
82,3,~,3~
83,d,),d)
84,J,p,Jp
85,4,t,4t
86,e,k,ek
87,O,E,OE
88,a,j,aj
89,?,@,?@
90,K,P,KP
91,f,u,fu
92,=X,7,=X7
93,=,X,=X
