,left,right,combine
0,"X$&_iS# EV(""9x!z)~k.-Tmqncv^w'%{j0QyPZ65d:","t3MBJOCh]lWU}=4b7N1|KD<\u[,rGFsgA@H>/?*+`p;eLaI2RYof8","X$&_iS# EV(""9x!z)~k.-Tmqncv^w'%{j0QyPZ65d:t3MBJOCh]lWU}=4b7N1|KD<\u[,rGFsgA@H>/?*+`p;eLaI2RYof8"
1,t3MBJOCh]lWU}=4b7N1|KD<,"\u[,rGFsgA@H>/?*+`p;eLaI2RYof8","t3MBJOCh]lWU}=4b7N1|KD<\u[,rGFsgA@H>/?*+`p;eLaI2RYof8"
2,"X$&_iS# EV(""9x!z",)~k.-Tmqncv^w'%{j0QyPZ65d:,"X$&_iS# EV(""9x!z)~k.-Tmqncv^w'%{j0QyPZ65d:"
3,"\u[,rGFsgA@H>",/?*+`p;eLaI2RYof8,"\u[,rGFsgA@H>/?*+`p;eLaI2RYof8"
4,t3MBJOCh]l,WU}=4b7N1|KD<,t3MBJOCh]lWU}=4b7N1|KD<
5,)~k.-Tmqncv^,w'%{j0QyPZ65d:,)~k.-Tmqncv^w'%{j0QyPZ65d:
6,X$&_iS# ,"EV(""9x!z","X$&_iS# EV(""9x!z"
7,/?*+`p;eL,aI2RYof8,/?*+`p;eLaI2RYof8
8,"\u[,rG",FsgA@H>,"\u[,rGFsgA@H>"
9,WU}=4b7,N1|KD<,WU}=4b7N1|KD<
10,t3MB,JOCh]l,t3MBJOCh]l
11,w'%{j0QyP,Z65d:,w'%{j0QyPZ65d:
12,)~k.-T,mqncv^,)~k.-Tmqncv^
13,"EV(""",9x!z,"EV(""9x!z"
14,X$&_i,S# ,X$&_iS# 
15,aI2RY,of8,aI2RYof8
16,Fsg,A@H>,FsgA@H>
17,/?*+,`p;eL,/?*+`p;eL
18,\u,"[,rG","\u[,rG"
19,N1|,KD<,N1|KD<
20,JOC,h]l,JOCh]l
21,WU,}=4b7,WU}=4b7
22,t3,MB,t3MB
23,Z65,d:,Z65d:
24,w'%{j,0QyP,w'%{j0QyP
25,9x,!z,9x!z
26,)~k,.-T,)~k.-T
27,mqn,cv^,mqncv^
28,EV,"(""","EV("""
29,X$&,_i,X$&_i
30,S#, ,S# 
31,o,f8,of8
32,"[,",rG,"[,rG"
33,/?,*+,/?*+
34,Fs,g,Fsg
35,`p;,eL,`p;eL
36,A@,H>,A@H>
37,aI2,RY,aI2RY
38,\,u,\u
39,KD,<,KD<
40,W,U,WU
41,J,OC,JOC
42,}=,4b7,}=4b7
43,N1,|,N1|
44,h,]l,h]l
45,M,B,MB
46,t,3,t3
47,d,:,d:
48,!,z,!z
49,0Q,yP,0QyP
50,Z6,5,Z65
51,w'%{,j,w'%{j
52,.,-T,.-T
53,),~k,)~k
54,9,x,9x
55,m,qn,mqn
56,c,v^,cv^
57,(,"""","("""
58,f,8,f8
59,_,i,_i
60,S,#,S#
61,X,$&,X$&
62,E,V,EV
63,e,L,eL
64,r,G,rG
65,R,Y,RY
66,H,>,H>
67,`p,;,`p;
68,/,?,/?
69,F,s,Fs
70,A,@,A@
71,*,+,*+
72,[,",","[,"
73,aI,2,aI2
74,K,D,KD
75,4b,7,4b7
76,N,1,N1
77,O,C,OC
78,},=,}=
79,],l,]l
80,y,P,yP
81,q,n,qn
82,~,k,~k
83,Z,6,Z6
84,0,Q,0Q
85,v,^,v^
86,-,T,-T
87,w,'%{,w'%{
88,$,&,$&
89,`,p,`p
90,a,I,aI
91,4,b,4b
92,'%,{,'%{
93,',%,'%
