,left,right,combine
0,"h~=yUTa%pw2j BStO)|L;HrV'G""JE/M*x<R+-","_[vsCd`:eW@Yzl$IoFm4c75f39qXniPA{Z8>#kQ&1\^u?6.K0}(,!Dg]Nb","h~=yUTa%pw2j BStO)|L;HrV'G""JE/M*x<R+-_[vsCd`:eW@Yzl$IoFm4c75f39qXniPA{Z8>#kQ&1\^u?6.K0}(,!Dg]Nb"
1,_[vsCd`:eW@Yzl$IoFm4c75f,"39qXniPA{Z8>#kQ&1\^u?6.K0}(,!Dg]Nb","_[vsCd`:eW@Yzl$IoFm4c75f39qXniPA{Z8>#kQ&1\^u?6.K0}(,!Dg]Nb"
2,h~=yUTa%pw2j BS,"tO)|L;HrV'G""JE/M*x<R+-","h~=yUTa%pw2j BStO)|L;HrV'G""JE/M*x<R+-"
3,39qXniPA{Z8>#k,"Q&1\^u?6.K0}(,!Dg]Nb","39qXniPA{Z8>#kQ&1\^u?6.K0}(,!Dg]Nb"
4,_[vsCd`:eW@Y,zl$IoFm4c75f,_[vsCd`:eW@Yzl$IoFm4c75f
5,tO)|L;Hr,"V'G""JE/M*x<R+-","tO)|L;HrV'G""JE/M*x<R+-"
6,h~=yUTa%p,w2j BS,h~=yUTa%pw2j BS
7,Q&1\^u?6,".K0}(,!Dg]Nb","Q&1\^u?6.K0}(,!Dg]Nb"
8,39qXniP,A{Z8>#k,39qXniPA{Z8>#k
9,zl$IoF,m4c75f,zl$IoFm4c75f
10,"V'G""JE/",M*x<R+-,"V'G""JE/M*x<R+-"
11,_[vsC,d`:eW@Y,_[vsCd`:eW@Y
12,tO)|L,;Hr,tO)|L;Hr
13,w2j, BS,w2j BS
14,".K0}(,!D",g]Nb,".K0}(,!Dg]Nb"
15,h~=y,UTa%p,h~=yUTa%p
16,Q&1,\^u?6,Q&1\^u?6
17,A{Z8,>#k,A{Z8>#k
18,39qX,niP,39qXniP
19,m4,c75f,m4c75f
20,zl$,IoF,zl$IoF
21,V'G,"""JE/","V'G""JE/"
22,d`:,eW@Y,d`:eW@Y
23,M*x<,R+-,M*x<R+-
24,_[v,sC,_[vsC
25,;,Hr,;Hr
26,tO,)|L,tO)|L
27, ,BS, BS
28,w2,j,w2j
29,UTa,%p,UTa%p
30,\^u,?6,\^u?6
31,".K0}(,",!D,".K0}(,!D"
32,g],Nb,g]Nb
33,h~,=y,h~=y
34,Q&,1,Q&1
35,c,75f,c75f
36,39,qX,39qX
37,A{,Z8,A{Z8
38,>#,k,>#k
39,ni,P,niP
40,m,4,m4
41,Io,F,IoF
42,zl,$,zl$
43,e,W@Y,eW@Y
44,d`,:,d`:
45,R+,-,R+-
46,_[,v,_[v
47,"""J",E/,"""JE/"
48,M*,x<,M*x<
49,s,C,sC
50,H,r,Hr
51,V,'G,V'G
52,),|L,)|L
53,t,O,tO
54,B,S,BS
55,U,Ta,UTa
56,!,D,!D
57,%,p,%p
58,\,^u,\^u
59,h,~,h~
60,g,],g]
61,N,b,Nb
62,.K,"0}(,",".K0}(,"
63,?,6,?6
64,=,y,=y
65,w,2,w2
66,A,{,A{
67,Z,8,Z8
68,75,f,75f
69,n,i,ni
70,q,X,qX
71,3,9,39
72,Q,&,Q&
73,>,#,>#
74,I,o,Io
75,R,+,R+
76,x,<,x<
77,"""",J,"""J"
78,',G,'G
79,z,l,zl
80,_,[,_[
81,E,/,E/
82,d,`,d`
83,M,*,M*
84,W,@Y,W@Y
85,|,L,|L
86,T,a,Ta
87,.,K,.K
88,^,u,^u
89,0}(,",","0}(,"
90,7,5,75
91,@,Y,@Y
92,0,}(,0}(
93,},(,}(
