,left,right,combine
0,"Zt=nQhaV%1|m""KMl`0SrkcRf*B&(qY5/_!ED X?",":Ae[.J]u'>,@<WIs3z+9\T8Uyd${Px2O)b;vi6wCjH7g}o-F4p~#^NLG","Zt=nQhaV%1|m""KMl`0SrkcRf*B&(qY5/_!ED X?:Ae[.J]u'>,@<WIs3z+9\T8Uyd${Px2O)b;vi6wCjH7g}o-F4p~#^NLG"
1,":Ae[.J]u'>,@<WIs3z+9\T8U",yd${Px2O)b;vi6wCjH7g}o-F4p~#^NLG,":Ae[.J]u'>,@<WIs3z+9\T8Uyd${Px2O)b;vi6wCjH7g}o-F4p~#^NLG"
2,"Zt=nQhaV%1|m""KMl`0Srkc",Rf*B&(qY5/_!ED X?,"Zt=nQhaV%1|m""KMl`0SrkcRf*B&(qY5/_!ED X?"
3,yd${Px2O)b;vi6wC,jH7g}o-F4p~#^NLG,yd${Px2O)b;vi6wCjH7g}o-F4p~#^NLG
4,":Ae[.J]u'>,@",<WIs3z+9\T8U,":Ae[.J]u'>,@<WIs3z+9\T8U"
5,Rf*B&(qY5,/_!ED X?,Rf*B&(qY5/_!ED X?
6,Zt=nQhaV%1|,"m""KMl`0Srkc","Zt=nQhaV%1|m""KMl`0Srkc"
7,jH7g}o,-F4p~#^NLG,jH7g}o-F4p~#^NLG
8,yd${Px2O),b;vi6wC,yd${Px2O)b;vi6wC
9,<WIs3z+,9\T8U,<WIs3z+9\T8U
10,:Ae[.,"J]u'>,@",":Ae[.J]u'>,@"
11,/_!ED, X?,/_!ED X?
12,Rf*B&,(qY5,Rf*B&(qY5
13,Zt=nQ,haV%1|,Zt=nQhaV%1|
14,"m""KM",l`0Srkc,"m""KMl`0Srkc"
15,-F4,p~#^NLG,-F4p~#^NLG
16,jH7,g}o,jH7g}o
17,b;vi,6wC,b;vi6wC
18,<W,Is3z+,<WIs3z+
19,J]u,"'>,@","J]u'>,@"
20,yd$,{Px2O),yd${Px2O)
21,9\T,8U,9\T8U
22,:A,e[.,:Ae[.
23,/_!,ED,/_!ED
24, ,X?, X?
25,(q,Y5,(qY5
26,"m""",KM,"m""KM"
27,l`0,Srkc,l`0Srkc
28,Zt,=nQ,Zt=nQ
29,haV,%1|,haV%1|
30,Rf*,B&,Rf*B&
31,p~#,^NLG,p~#^NLG
32,-F,4,-F4
33,g,}o,g}o
34,6w,C,6wC
35,j,H7,jH7
36,b,;vi,b;vi
37,yd,$,yd$
38,<,W,<W
39,8,U,8U
40,{P,x2O),{Px2O)
41,9,\T,9\T
42,'>,",@","'>,@"
43,J,]u,J]u
44,e[,.,e[.
45,Is3,z+,Is3z+
46,:,A,:A
47,E,D,ED
48,Y,5,Y5
49,/_,!,/_!
50,X,?,X?
51,(,q,(q
52,Rf,*,Rf*
53,^N,LG,^NLG
54,K,M,KM
55,ha,V,haV
56,Sr,kc,Srkc
57,=,nQ,=nQ
58,%,1|,%1|
59,B,&,B&
60,Z,t,Zt
61,l`,0,l`0
62,m,"""","m"""
63,p,~#,p~#
64,-,F,-F
65,H,7,H7
66,6,w,6w
67,},o,}o
68,;v,i,;vi
69,",",@,",@"
70,\,T,\T
71,{,P,{P
72,x2O,),x2O)
73,',>,'>
74,e,[,e[
75,y,d,yd
76,],u,]u
77,z,+,z+
78,I,s3,Is3
79,/,_,/_
80,l,`,l`
81,R,f,Rf
82,L,G,LG
83,^,N,^N
84,~,#,~#
85,n,Q,nQ
86,S,r,Sr
87,1,|,1|
88,h,a,ha
89,k,c,kc
90,;,v,;v
91,s,3,s3
92,x2,O,x2O
93,x,2,x2
