,left,right,combine
0,Dxl&*rf4?^;kt5!suo(pMy`bV{m'h[a6Zd31zW%RjN,"J>wA7:nPiYIg0 @}GQF""L]<O/Xq2C9$=e+)_\c~BK.|UE,TvH-8#S","Dxl&*rf4?^;kt5!suo(pMy`bV{m'h[a6Zd31zW%RjNJ>wA7:nPiYIg0 @}GQF""L]<O/Xq2C9$=e+)_\c~BK.|UE,TvH-8#S"
1,"J>wA7:nPiYIg0 @}GQF""L]<O","/Xq2C9$=e+)_\c~BK.|UE,TvH-8#S","J>wA7:nPiYIg0 @}GQF""L]<O/Xq2C9$=e+)_\c~BK.|UE,TvH-8#S"
2,Dxl&*rf4?^;kt5!suo(p,My`bV{m'h[a6Zd31zW%RjN,Dxl&*rf4?^;kt5!suo(pMy`bV{m'h[a6Zd31zW%RjN
3,/Xq2C9$=e+)_,"\c~BK.|UE,TvH-8#S","/Xq2C9$=e+)_\c~BK.|UE,TvH-8#S"
4,J>wA7:nPiYI,"g0 @}GQF""L]<O","J>wA7:nPiYIg0 @}GQF""L]<O"
5,My`bV{m'h[a6Z,d31zW%RjN,My`bV{m'h[a6Zd31zW%RjN
6,Dxl&*rf4,?^;kt5!suo(p,Dxl&*rf4?^;kt5!suo(p
7,\c~BK.|U,"E,TvH-8#S","\c~BK.|UE,TvH-8#S"
8,/Xq2,C9$=e+)_,/Xq2C9$=e+)_
9,g0 @}GQ,"F""L]<O","g0 @}GQF""L]<O"
10,J>wA7,:nPiYI,J>wA7:nPiYI
11,d31z,W%RjN,d31zW%RjN
12,My`bV{,m'h[a6Z,My`bV{m'h[a6Z
13,?^;kt,5!suo(p,?^;kt5!suo(p
14,Dxl&,*rf4,Dxl&*rf4
15,"E,Tv",H-8#S,"E,TvH-8#S"
16,C9$=,e+)_,C9$=e+)_
17,\c~B,K.|U,\c~BK.|U
18,/X,q2,/Xq2
19,"F""L",]<O,"F""L]<O"
20,:nP,iYI,:nPiYI
21,g0 ,@}GQ,g0 @}GQ
22,J>,wA7,J>wA7
23,W%,RjN,W%RjN
24,d3,1z,d31z
25,My`,bV{,My`bV{
26,m'h,[a6Z,m'h[a6Z
27,5!suo,(p,5!suo(p
28,Dx,l&,Dxl&
29,*r,f4,*rf4
30,?^;,kt,?^;kt
31,H,-8#S,H-8#S
32,\c,~B,\c~B
33,K.,|U,K.|U
34,e+,)_,e+)_
35,C9$,=,C9$=
36,"E,",Tv,"E,Tv"
37,q,2,q2
38,/,X,/X
39,]<,O,]<O
40,F,"""L","F""L"
41,g0, ,g0 
42,@},GQ,@}GQ
43,:n,P,:nP
44,iY,I,iYI
45,w,A7,wA7
46,W,%,W%
47,Rj,N,RjN
48,J,>,J>
49,1,z,1z
50,d,3,d3
51,M,y`,My`
52,(,p,(p
53,[a,6Z,[a6Z
54,m,'h,m'h
55,bV,{,bV{
56,5,!suo,5!suo
57,f,4,f4
58,l,&,l&
59,*,r,*r
60,D,x,Dx
61,?,^;,?^;
62,k,t,kt
63,-8#,S,-8#S
64,T,v,Tv
65,\,c,\c
66,e,+,e+
67,C,9$,C9$
68,~,B,~B
69,K,.,K.
70,E,",","E,"
71,),_,)_
72,|,U,|U
73,i,Y,iY
74,g,0,g0
75,"""",L,"""L"
76,@,},@}
77,:,n,:n
78,A,7,A7
79,],<,]<
80,G,Q,GQ
81,R,j,Rj
82,6,Z,6Z
83,[,a,[a
84,',h,'h
85,y,`,y`
86,!s,uo,!suo
87,b,V,bV
88,^,;,^;
89,9,$,9$
90,-8,#,-8#
91,u,o,uo
92,!,s,!s
93,-,8,-8
