,left,right,combine
0,9Y:]B8DI&@v|gq(hH4{2VrJPt<>W;`+7ze.)c3TaAXS,"#ZsQlmkKU""M_~CNLibwj'\?-=0nG%^6}xRu*fd$!O1,/Fyp[o5 E","9Y:]B8DI&@v|gq(hH4{2VrJPt<>W;`+7ze.)c3TaAXS#ZsQlmkKU""M_~CNLibwj'\?-=0nG%^6}xRu*fd$!O1,/Fyp[o5 E"
1,"#ZsQlmkKU""M_~CNLibwj'\?-=0n","G%^6}xRu*fd$!O1,/Fyp[o5 E","#ZsQlmkKU""M_~CNLibwj'\?-=0nG%^6}xRu*fd$!O1,/Fyp[o5 E"
2,9Y:]B8DI&@v|gq(hH4{2Vr,JPt<>W;`+7ze.)c3TaAXS,9Y:]B8DI&@v|gq(hH4{2VrJPt<>W;`+7ze.)c3TaAXS
3,G%^6}xRu*fd$!,"O1,/Fyp[o5 E","G%^6}xRu*fd$!O1,/Fyp[o5 E"
4,"#ZsQlmkKU""",M_~CNLibwj'\?-=0n,"#ZsQlmkKU""M_~CNLibwj'\?-=0n"
5,JPt<>W;`+7z,e.)c3TaAXS,JPt<>W;`+7ze.)c3TaAXS
6,9Y:]B8DI&,@v|gq(hH4{2Vr,9Y:]B8DI&@v|gq(hH4{2Vr
7,"O1,/F",yp[o5 E,"O1,/Fyp[o5 E"
8,M_~CNLib,wj'\?-=0n,M_~CNLibwj'\?-=0n
9,G%^6}x,Ru*fd$!,G%^6}xRu*fd$!
10,#ZsQlm,"kKU""","#ZsQlmkKU"""
11,e.)c3,TaAXS,e.)c3TaAXS
12,@v|gq(,hH4{2Vr,@v|gq(hH4{2Vr
13,JPt<>W,;`+7z,JPt<>W;`+7z
14,9Y:],B8DI&,9Y:]B8DI&
15,yp[,o5 E,yp[o5 E
16,O1,",/F","O1,/F"
17,G%^,6}x,G%^6}x
18,wj'\?,-=0n,wj'\?-=0n
19,M_~C,NLib,M_~CNLib
20,Ru*f,d$!,Ru*fd$!
21,kK,"U""","kKU"""
22,#ZsQ,lm,#ZsQlm
23,TaA,XS,TaAXS
24,JPt<,>W,JPt<>W
25,;`+,7z,;`+7z
26,@v|g,q(,@v|gq(
27,hH,4{2Vr,hH4{2Vr
28,e.,)c3,e.)c3
29,B8,DI&,B8DI&
30,9Y,:],9Y:]
31,o5, E,o5 E
32,y,p[,yp[
33,",",/F,",/F"
34,O,1,O1
35,NL,ib,NLib
36,M_~,C,M_~C
37,wj,'\?,wj'\?
38,G%,^,G%^
39,6,}x,6}x
40,d,$!,d$!
41,R,u*f,Ru*f
42,-,=0n,-=0n
43,U,"""","U"""
44,l,m,lm
45,k,K,kK
46,#Zs,Q,#ZsQ
47,X,S,XS
48,e,.,e.
49,>,W,>W
50,D,I&,DI&
51,q,(,q(
52,Ta,A,TaA
53,7,z,7z
54,4,{2Vr,4{2Vr
55,@v,|g,@v|g
56,;,`+,;`+
57,h,H,hH
58,),c3,)c3
59,JP,t<,JPt<
60,p,[,p[
61,o,5,o5
62,9,Y,9Y
63, ,E, E
64,:,],:]
65,B,8,B8
66,/,F,/F
67,w,j,wj
68,$,!,$!
69,i,b,ib
70,G,%,G%
71,=,0n,=0n
72,u*,f,u*f
73,',\?,'\?
74,},x,}x
75,N,L,NL
76,M_,~,M_~
77,#,Zs,#Zs
78,I,&,I&
79,{2V,r,{2Vr
80,J,P,JP
81,t,<,t<
82,T,a,Ta
83,c,3,c3
84,`,+,`+
85,@,v,@v
86,|,g,|g
87,M,_,M_
88,\,?,\?
89,u,*,u*
90,Z,s,Zs
91,0,n,0n
92,{,2V,{2V
93,2,V,2V
