,left,right,combine
0,n]@dx9|W(5mkPUufL}aVDCjZ^qo4:~vNl61z!R;,"T#r-+3O$<GK.*,Egi8)\BM7tX'I`SFwy[=heQsp 2/%H""_bA{0cJ?Y>&","n]@dx9|W(5mkPUufL}aVDCjZ^qo4:~vNl61z!R;T#r-+3O$<GK.*,Egi8)\BM7tX'I`SFwy[=heQsp 2/%H""_bA{0cJ?Y>&"
1,"T#r-+3O$<GK.*,Egi8)\BM","7tX'I`SFwy[=heQsp 2/%H""_bA{0cJ?Y>&","T#r-+3O$<GK.*,Egi8)\BM7tX'I`SFwy[=heQsp 2/%H""_bA{0cJ?Y>&"
2,n]@dx9|W(5mkPUufL}a,VDCjZ^qo4:~vNl61z!R;,n]@dx9|W(5mkPUufL}aVDCjZ^qo4:~vNl61z!R;
3,7tX'I`SFwy[=heQsp," 2/%H""_bA{0cJ?Y>&","7tX'I`SFwy[=heQsp 2/%H""_bA{0cJ?Y>&"
4,T#r-+3O$<G,"K.*,Egi8)\BM","T#r-+3O$<GK.*,Egi8)\BM"
5,VDCjZ^qo4:~,vNl61z!R;,VDCjZ^qo4:~vNl61z!R;
6,n]@dx9|W,(5mkPUufL}a,n]@dx9|W(5mkPUufL}a
7," 2/%H""_bA",{0cJ?Y>&," 2/%H""_bA{0cJ?Y>&"
8,7tX'I`SF,wy[=heQsp,7tX'I`SFwy[=heQsp
9,"K.*,Eg",i8)\BM,"K.*,Egi8)\BM"
10,T#r-,+3O$<G,T#r-+3O$<G
11,vNl61,z!R;,vNl61z!R;
12,VDCjZ,^qo4:~,VDCjZ^qo4:~
13,(5m,kPUufL}a,(5mkPUufL}a
14,n]@d,x9|W,n]@dx9|W
15,{0c,J?Y>&,{0cJ?Y>&
16," 2/%H""",_bA," 2/%H""_bA"
17,wy[=h,eQsp,wy[=heQsp
18,7t,X'I`SF,7tX'I`SF
19,i8),\BM,i8)\BM
20,+3O,$<G,+3O$<G
21,K.*,",Eg","K.*,Eg"
22,T#,r-,T#r-
23,z!,R;,z!R;
24,^q,o4:~,^qo4:~
25,VD,CjZ,VDCjZ
26,kPUuf,L}a,kPUufL}a
27,vN,l61,vNl61
28,(5,m,(5m
29,J?Y,>&,J?Y>&
30,x9,|W,x9|W
31,n],@d,n]@d
32,{,0c,{0c
33,_b,A,_bA
34,X'I,`SF,X'I`SF
35, ,"2/%H"""," 2/%H"""
36,eQ,sp,eQsp
37,wy[,=h,wy[=h
38,7,t,7t
39,\,BM,\BM
40,",E",g,",Eg"
41,$<,G,$<G
42,+,3O,+3O
43,K.,*,K.*
44,i,8),i8)
45,R,;,R;
46,T,#,T#
47,z,!,z!
48,r,-,r-
49,^,q,^q
50,l6,1,l61
51,kPUu,f,kPUuf
52,C,jZ,CjZ
53,v,N,vN
54,L,}a,L}a
55,o,4:~,o4:~
56,V,D,VD
57,(,5,(5
58,>,&,>&
59,@,d,@d
60,x,9,x9
61,0,c,0c
62,J?,Y,J?Y
63,n,],n]
64,|,W,|W
65,_,b,_b
66,s,p,sp
67,e,Q,eQ
68,`S,F,`SF
69,=,h,=h
70,w,y[,wy[
71,X',I,X'I
72,2/%H,"""","2/%H"""
73,B,M,BM
74,",",E,",E"
75,$,<,$<
76,8,),8)
77,3,O,3O
78,K,.,K.
79,k,PUu,kPUu
80,l,6,l6
81,j,Z,jZ
82,4:,~,4:~
83,},a,}a
84,J,?,J?
85,y,[,y[
86,`,S,`S
87,X,',X'
88,2/%,H,2/%H
89,4,:,4:
90,PU,u,PUu
91,2,/%,2/%
92,/,%,/%
93,P,U,PU
