,left,right,combine
0,K[ VugQX=N?':fF`)o93EG1r!*}jcJ(hid@A70m,"Yl\T2""/MW.Z${<DB8UpSn~Pe4|xsCRb;,vw65ayzLI%kq-_>]t#HO+^&","K[ VugQX=N?':fF`)o93EG1r!*}jcJ(hid@A70mYl\T2""/MW.Z${<DB8UpSn~Pe4|xsCRb;,vw65ayzLI%kq-_>]t#HO+^&"
1,"Yl\T2""/MW.Z${<DB8UpS","n~Pe4|xsCRb;,vw65ayzLI%kq-_>]t#HO+^&","Yl\T2""/MW.Z${<DB8UpSn~Pe4|xsCRb;,vw65ayzLI%kq-_>]t#HO+^&"
2,K[ VugQX=N?':,fF`)o93EG1r!*}jcJ(hid@A70m,K[ VugQX=N?':fF`)o93EG1r!*}jcJ(hid@A70m
3,"n~Pe4|xsCRb;,vw65ayzL",I%kq-_>]t#HO+^&,"n~Pe4|xsCRb;,vw65ayzLI%kq-_>]t#HO+^&"
4,"Yl\T2""/MW.",Z${<DB8UpS,"Yl\T2""/MW.Z${<DB8UpS"
5,fF`)o93EG1r!*}j,cJ(hid@A70m,fF`)o93EG1r!*}jcJ(hid@A70m
6,K[ Vug,QX=N?':,K[ VugQX=N?':
7,n~Pe4|xsCRb,";,vw65ayzL","n~Pe4|xsCRb;,vw65ayzL"
8,I%kq-_>],t#HO+^&,I%kq-_>]t#HO+^&
9,Z${<,DB8UpS,Z${<DB8UpS
10,"Yl\T2""",/MW.,"Yl\T2""/MW."
11,cJ(h,id@A70m,cJ(hid@A70m
12,fF`)o93E,G1r!*}j,fF`)o93EG1r!*}j
13,QX=,N?':,QX=N?':
14,K[ ,Vug,K[ Vug
15,I%kq,-_>],I%kq-_>]
16,t#HO,+^&,t#HO+^&
17,n~Pe,4|xsCRb,n~Pe4|xsCRb
18,";,vw6",5ayzL,";,vw65ayzL"
19,DB,8UpS,DB8UpS
20,Z$,{<,Z${<
21,/,MW.,/MW.
22,id@A,70m,id@A70m
23,Yl\,"T2""","Yl\T2"""
24,cJ,(h,cJ(h
25,G1r,!*}j,G1r!*}j
26,N?,':,N?':
27,QX,=,QX=
28,fF`)o9,3E,fF`)o93E
29,V,ug,Vug
30,K[, ,K[ 
31,;,",vw6",";,vw6"
32,4|xsC,Rb,4|xsCRb
33,I%k,q,I%kq
34,+,^&,+^&
35,5ay,zL,5ayzL
36,n~,Pe,n~Pe
37,-_>,],-_>]
38,t,#HO,t#HO
39,8,UpS,8UpS
40,D,B,DB
41,{,<,{<
42,Z,$,Z$
43,M,W.,MW.
44,7,0m,70m
45,id,@A,id@A
46,(,h,(h
47,T,"2""","T2"""
48,Yl,\,Yl\
49,!*,}j,!*}j
50,c,J,cJ
51,G,1r,G1r
52,3,E,3E
53,u,g,ug
54,fF`)o,9,fF`)o9
55,',:,':
56,Q,X,QX
57,N,?,N?
58,R,b,Rb
59,I,%k,I%k
60,5,ay,5ay
61,K,[,K[
62,P,e,Pe
63,#H,O,#HO
64,U,pS,UpS
65,z,L,zL
66,4|,xsC,4|xsC
67,^,&,^&
68,-_,>,-_>
69,",vw",6,",vw6"
70,n,~,n~
71,W,.,W.
72,},j,}j
73,i,d,id
74,1,r,1r
75,0,m,0m
76,@,A,@A
77,2,"""","2"""
78,Y,l,Yl
79,!,*,!*
80,fF,`)o,fF`)o
81,%,k,%k
82,p,S,pS
83,-,_,-_
84,",",vw,",vw"
85,x,sC,xsC
86,4,|,4|
87,a,y,ay
88,#,H,#H
89,`,)o,`)o
90,),o,)o
91,s,C,sC
92,f,F,fF
93,v,w,vw
