,left,right,combine
0,K*l!YVvi4 %1g&?dO#rs8.tE)<Uu(anDNP]A,"mCRHpJe""_3-^o+,{y@I|6T'=}:zj;~FWG$c/02Q7fSw[ZLb5q\k9`XBMxh>","K*l!YVvi4 %1g&?dO#rs8.tE)<Uu(anDNP]AmCRHpJe""_3-^o+,{y@I|6T'=}:zj;~FWG$c/02Q7fSw[ZLb5q\k9`XBMxh>"
1,"mCRHpJe""_3-^o+,{y@I|6T'=}:zj",;~FWG$c/02Q7fSw[ZLb5q\k9`XBMxh>,"mCRHpJe""_3-^o+,{y@I|6T'=}:zj;~FWG$c/02Q7fSw[ZLb5q\k9`XBMxh>"
2,K*l!YVvi4 %1g&?dO#,rs8.tE)<Uu(anDNP]A,K*l!YVvi4 %1g&?dO#rs8.tE)<Uu(anDNP]A
3,;~FWG$c/02Q7fSw[,ZLb5q\k9`XBMxh>,;~FWG$c/02Q7fSw[ZLb5q\k9`XBMxh>
4,"mCRHpJe""_3-^o+,{",y@I|6T'=}:zj,"mCRHpJe""_3-^o+,{y@I|6T'=}:zj"
5,rs8.tE)<,Uu(anDNP]A,rs8.tE)<Uu(anDNP]A
6,K*l!YVvi4, %1g&?dO#,K*l!YVvi4 %1g&?dO#
7,ZLb5q\k9,`XBMxh>,ZLb5q\k9`XBMxh>
8,;~FWG$c/,02Q7fSw[,;~FWG$c/02Q7fSw[
9,y@I|6,T'=}:zj,y@I|6T'=}:zj
10,mCRHp,"Je""_3-^o+,{","mCRHpJe""_3-^o+,{"
11,Uu(an,DNP]A,Uu(anDNP]A
12,rs8.,tE)<,rs8.tE)<
13, %1,g&?dO#, %1g&?dO#
14,K*l!Y,Vvi4,K*l!YVvi4
15,`XBM,xh>,`XBMxh>
16,ZLb5,q\k9,ZLb5q\k9
17,02Q7,fSw[,02Q7fSw[
18,;~FW,G$c/,;~FWG$c/
19,T',=}:zj,T'=}:zj
20,y@I,|6,y@I|6
21,DNP,]A,DNP]A
22,mCR,Hp,mCRHp
23,"Je""_3-^","o+,{","Je""_3-^o+,{"
24,Uu,(an,Uu(an
25,tE,)<,tE)<
26,g&?,dO#,g&?dO#
27,rs,8.,rs8.
28, ,%1, %1
29,K*l,!Y,K*l!Y
30,Vv,i4,Vvi4
31,x,h>,xh>
32,ZL,b5,ZLb5
33,q\,k9,q\k9
34,`X,BM,`XBM
35,fS,w[,fSw[
36,;~,FW,;~FW
37,G$,c/,G$c/
38,02,Q7,02Q7
39,=}:,zj,=}:zj
40,T,',T'
41,|,6,|6
42,y@,I,y@I
43,m,CR,mCR
44,o+,",{","o+,{"
45,H,p,Hp
46,Je,"""_3-^","Je""_3-^"
47,],A,]A
48,D,NP,DNP
49,(a,n,(an
50,),<,)<
51,t,E,tE
52,U,u,Uu
53,8,.,8.
54,g,&?,g&?
55,r,s,rs
56,dO,#,dO#
57,%,1,%1
58,!,Y,!Y
59,K*,l,K*l
60,h,>,h>
61,i,4,i4
62,V,v,Vv
63,B,M,BM
64,q,\,q\
65,`,X,`X
66,Z,L,ZL
67,k,9,k9
68,b,5,b5
69,w,[,w[
70,Q,7,Q7
71,F,W,FW
72,z,j,zj
73,=},:,=}:
74,G,$,G$
75,;,~,;~
76,c,/,c/
77,f,S,fS
78,0,2,02
79,",",{,",{"
80,y,@,y@
81,C,R,CR
82,J,e,Je
83,N,P,NP
84,"""_",3-^,"""_3-^"
85,o,+,o+
86,(,a,(a
87,&,?,&?
88,d,O,dO
89,K,*,K*
90,=,},=}
91,"""",_,"""_"
92,3-,^,3-^
93,3,-,3-
