,left,right,combine
0,"5zg7W`waJyc] SvxG)jC=""*F!+&n6Roi,fM/~(X",E>Y04Zp1LVAI;T2$l<%t@3_kh-K?dsQ[qB{#Nbu|e\^O}H89Urm.:PD',"5zg7W`waJyc] SvxG)jC=""*F!+&n6Roi,fM/~(XE>Y04Zp1LVAI;T2$l<%t@3_kh-K?dsQ[qB{#Nbu|e\^O}H89Urm.:PD'"
1,E>Y04Zp1LVAI;T2$l<%t@3_kh-,K?dsQ[qB{#Nbu|e\^O}H89Urm.:PD',E>Y04Zp1LVAI;T2$l<%t@3_kh-K?dsQ[qB{#Nbu|e\^O}H89Urm.:PD'
2,5zg7W`waJyc] SvxG,")jC=""*F!+&n6Roi,fM/~(X","5zg7W`waJyc] SvxG)jC=""*F!+&n6Roi,fM/~(X"
3,K?dsQ[qB{#Nb,u|e\^O}H89Urm.:PD',K?dsQ[qB{#Nbu|e\^O}H89Urm.:PD'
4,E>Y04Zp1LVAI;T,2$l<%t@3_kh-,E>Y04Zp1LVAI;T2$l<%t@3_kh-
5,")jC=""*F!+&n6","Roi,fM/~(X",")jC=""*F!+&n6Roi,fM/~(X"
6,5zg7W`waJy,c] SvxG,5zg7W`waJyc] SvxG
7,u|e\^O}H,89Urm.:PD',u|e\^O}H89Urm.:PD'
8,K?dsQ,[qB{#Nb,K?dsQ[qB{#Nb
9,E>Y04Zp,1LVAI;T,E>Y04Zp1LVAI;T
10,2$l<%t,@3_kh-,2$l<%t@3_kh-
11,"Roi,fM",/~(X,"Roi,fM/~(X"
12,")jC=""",*F!+&n6,")jC=""*F!+&n6"
13,c] ,SvxG,c] SvxG
14,5zg7W,`waJy,5zg7W`waJy
15,89Urm,.:PD',89Urm.:PD'
16,u|e\,^O}H,u|e\^O}H
17,[qB{,#Nb,[qB{#Nb
18,K?,dsQ,K?dsQ
19,@3_,kh-,@3_kh-
20,2$l,<%t,2$l<%t
21,1LVAI,;T,1LVAI;T
22,E>Y0,4Zp,E>Y04Zp
23,/~,(X,/~(X
24,Roi,",fM","Roi,fM"
25,)jC,"=""",")jC="""
26,*F!,+&n6,*F!+&n6
27,Sv,xG,SvxG
28,c], ,c] 
29,5z,g7W,5zg7W
30,`w,aJy,`waJy
31,.:,PD',.:PD'
32,^O,}H,^O}H
33,u|,e\,u|e\
34,89U,rm,89Urm
35,#,Nb,#Nb
36,[q,B{,[qB{
37,d,sQ,dsQ
38,K,?,K?
39,kh,-,kh-
40,E>,Y0,E>Y0
41,1LVA,I,1LVAI
42,4,Zp,4Zp
43,2$,l,2$l
44,;,T,;T
45,<%,t,<%t
46,@,3_,@3_
47,",",fM,",fM"
48,/,~,/~
49,(,X,(X
50,+&,n6,+&n6
51,Ro,i,Roi
52,x,G,xG
53,*F,!,*F!
54,),jC,)jC
55,=,"""","="""
56,S,v,Sv
57,c,],c]
58,a,Jy,aJy
59,P,D',PD'
60,5,z,5z
61,`,w,`w
62,g7,W,g7W
63,.,:,.:
64,},H,}H
65,r,m,rm
66,u,|,u|
67,89,U,89U
68,N,b,Nb
69,e,\,e\
70,^,O,^O
71,[,q,[q
72,B,{,B{
73,s,Q,sQ
74,2,$,2$
75,3,_,3_
76,<,%,<%
77,k,h,kh
78,Y,0,Y0
79,Z,p,Zp
80,E,>,E>
81,1,LVA,1LVA
82,f,M,fM
83,*,F,*F
84,n,6,n6
85,j,C,jC
86,+,&,+&
87,R,o,Ro
88,D,',D'
89,J,y,Jy
90,g,7,g7
91,8,9,89
92,L,VA,LVA
93,V,A,VA
