,left,right,combine
0,J_'U<I/1ENs&5~u!8co:beV>i2Qx%W7]?jBG*Y,"p,k`)9KHrdD-PaC}|F$ nRfzl3yMq6T0Z4S@=mh\[A.vXL""O#+(;wtg^{","J_'U<I/1ENs&5~u!8co:beV>i2Qx%W7]?jBG*Yp,k`)9KHrdD-PaC}|F$ nRfzl3yMq6T0Z4S@=mh\[A.vXL""O#+(;wtg^{"
1,"p,k`)9KHrdD-PaC}|F$ nRfzl3yMq6","T0Z4S@=mh\[A.vXL""O#+(;wtg^{","p,k`)9KHrdD-PaC}|F$ nRfzl3yMq6T0Z4S@=mh\[A.vXL""O#+(;wtg^{"
2,J_'U<I/1ENs&5~u!8co:,beV>i2Qx%W7]?jBG*Y,J_'U<I/1ENs&5~u!8co:beV>i2Qx%W7]?jBG*Y
3,T0Z4S@=mh\[A.,"vXL""O#+(;wtg^{","T0Z4S@=mh\[A.vXL""O#+(;wtg^{"
4,"p,k`)9KHrdD-Pa",C}|F$ nRfzl3yMq6,"p,k`)9KHrdD-PaC}|F$ nRfzl3yMq6"
5,beV>i2Qx%W,7]?jBG*Y,beV>i2Qx%W7]?jBG*Y
6,J_'U<I/1,ENs&5~u!8co:,J_'U<I/1ENs&5~u!8co:
7,"vXL""O#+",(;wtg^{,"vXL""O#+(;wtg^{"
8,T0Z4S@=m,h\[A.,T0Z4S@=mh\[A.
9,"p,k`)9",KHrdD-Pa,"p,k`)9KHrdD-Pa"
10,C}|F$ ,nRfzl3yMq6,C}|F$ nRfzl3yMq6
11,7]?j,BG*Y,7]?jBG*Y
12,beV>,i2Qx%W,beV>i2Qx%W
13,ENs&,5~u!8co:,ENs&5~u!8co:
14,J_,'U<I/1,J_'U<I/1
15,"vXL""",O#+,"vXL""O#+"
16,(;wt,g^{,(;wtg^{
17,h\[,A.,h\[A.
18,T0Z4S,@=m,T0Z4S@=m
19,nRfzl,3yMq6,nRfzl3yMq6
20,C}|F,$ ,C}|F$ 
21,KHr,dD-Pa,KHrdD-Pa
22,"p,k`",)9,"p,k`)9"
23,BG,*Y,BG*Y
24,7],?j,7]?j
25,i2Qx,%W,i2Qx%W
26,5~u!8,co:,5~u!8co:
27,'U<,I/1,'U<I/1
28,be,V>,beV>
29,EN,s&,ENs&
30,O,#+,O#+
31,(;,wt,(;wt
32,vX,"L""","vXL"""
33,J,_,J_
34,g,^{,g^{
35,A,.,A.
36,h,\[,h\[
37,@=,m,@=m
38,dD,-Pa,dD-Pa
39,$, ,$ 
40,T0Z4,S,T0Z4S
41,p,",k`","p,k`"
42,),9,)9
43,C},|F,C}|F
44,3yM,q6,3yMq6
45,nRf,zl,nRfzl
46,K,Hr,KHr
47,?,j,?j
48,*,Y,*Y
49,7,],7]
50,B,G,BG
51,%,W,%W
52,E,N,EN
53,I/,1,I/1
54,i2,Qx,i2Qx
55,5~u!,8,5~u!8
56,V,>,V>
57,co,:,co:
58,'U,<,'U<
59,s,&,s&
60,b,e,be
61,(,;,(;
62,w,t,wt
63,^,{,^{
64,v,X,vX
65,L,"""","L"""
66,#,+,#+
67,\,[,\[
68,",",k`,",k`"
69,C,},C}
70,z,l,zl
71,|,F,|F
72,@,=,@=
73,-,Pa,-Pa
74,d,D,dD
75,nR,f,nRf
76,3y,M,3yM
77,T,0Z4,T0Z4
78,q,6,q6
79,H,r,Hr
80,5~u,!,5~u!
81,',U,'U
82,i,2,i2
83,I,/,I/
84,Q,x,Qx
85,c,o,co
86,0Z,4,0Z4
87,3,y,3y
88,k,`,k`
89,P,a,Pa
90,n,R,nR
91,5,~u,5~u
92,~,u,~u
93,0,Z,0Z
