,left,right,combine
0,"`,<1/f8mLDpX.#)=a$MkU4{VQ%?^qxiN\BE}>0se!","Grc27Ab'tZ6u""gF5Jjv[P:ShY|WzI]C;H*@3wy ~O(-lR9&TndK+_o","`,<1/f8mLDpX.#)=a$MkU4{VQ%?^qxiN\BE}>0se!Grc27Ab'tZ6u""gF5Jjv[P:ShY|WzI]C;H*@3wy ~O(-lR9&TndK+_o"
1,"Grc27Ab'tZ6u""gF5Jjv",[P:ShY|WzI]C;H*@3wy ~O(-lR9&TndK+_o,"Grc27Ab'tZ6u""gF5Jjv[P:ShY|WzI]C;H*@3wy ~O(-lR9&TndK+_o"
2,"`,<1/f8mLDpX.#)=",a$MkU4{VQ%?^qxiN\BE}>0se!,"`,<1/f8mLDpX.#)=a$MkU4{VQ%?^qxiN\BE}>0se!"
3,[P:ShY|WzI]C;H*@3wy ,~O(-lR9&TndK+_o,[P:ShY|WzI]C;H*@3wy ~O(-lR9&TndK+_o
4,Grc27Ab'tZ,"6u""gF5Jjv","Grc27Ab'tZ6u""gF5Jjv"
5,a$MkU4{VQ%,?^qxiN\BE}>0se!,a$MkU4{VQ%?^qxiN\BE}>0se!
6,"`,<1/f8",mLDpX.#)=,"`,<1/f8mLDpX.#)="
7,~O(-lR9&,TndK+_o,~O(-lR9&TndK+_o
8,[P:ShY|WzI]C,;H*@3wy ,[P:ShY|WzI]C;H*@3wy 
9,"6u""g",F5Jjv,"6u""gF5Jjv"
10,Grc27A,b'tZ,Grc27Ab'tZ
11,a$Mk,U4{VQ%,a$MkU4{VQ%
12,?^qxiN\B,E}>0se!,?^qxiN\BE}>0se!
13,mLDp,X.#)=,mLDpX.#)=
14,"`,<",1/f8,"`,<1/f8"
15,Tnd,K+_o,TndK+_o
16,[P:Sh,Y|WzI]C,[P:ShY|WzI]C
17,;H*@3,wy ,;H*@3wy 
18,~O(-l,R9&,~O(-lR9&
19,F5,Jjv,F5Jjv
20,b',tZ,b'tZ
21,6u,"""g","6u""g"
22,E}>0,se!,E}>0se!
23,a$,Mk,a$Mk
24,Grc,27A,Grc27A
25,?^qxi,N\B,?^qxiN\B
26,U4{V,Q%,U4{VQ%
27,X.,#)=,X.#)=
28,K+,_o,K+_o
29,mL,Dp,mLDp
30,`,",<","`,<"
31,1/,f8,1/f8
32,T,nd,Tnd
33,[P:,Sh,[P:Sh
34,wy, ,wy 
35,Y|Wz,I]C,Y|WzI]C
36,R9,&,R9&
37,Jj,v,Jjv
38,~,O(-l,~O(-l
39,;H*,@3,;H*@3
40,"""",g,"""g"
41,F,5,F5
42,b,',b'
43,t,Z,tZ
44,6,u,6u
45,?,^qxi,?^qxi
46,Q,%,Q%
47,#,)=,#)=
48,a,$,a$
49,27,A,27A
50,E},>0,E}>0
51,U4,{V,U4{V
52,M,k,Mk
53,N\,B,N\B
54,G,rc,Grc
55,s,e!,se!
56,X,.,X.
57,K,+,K+
58,f,8,f8
59,m,L,mL
60,1,/,1/
61,",",<,",<"
62,_,o,_o
63,n,d,nd
64,D,p,Dp
65,S,h,Sh
66,J,j,Jj
67,@,3,@3
68,Y|,Wz,Y|Wz
69,R,9,R9
70,[P,:,[P:
71,w,y,wy
72,I],C,I]C
73,;,H*,;H*
74,O(,-l,O(-l
75,e,!,e!
76,^qx,i,^qxi
77,U,4,U4
78,E,},E}
79,2,7,27
80,r,c,rc
81,N,\,N\
82,>,0,>0
83,{,V,{V
84,),=,)=
85,-,l,-l
86,H,*,H*
87,Y,|,Y|
88,[,P,[P
89,W,z,Wz
90,O,(,O(
91,I,],I]
92,^,qx,^qx
93,q,x,qx
