,left,right,combine
0,">+&L|j9x@u,rU?X""ZOVa$qgPJoQdf m2liR;vp",CcMA^/*S'DIk5[=K({.BF0]t\3G6wWn8YTb4#h_}~H`1<-:!%zNy)7Ese,">+&L|j9x@u,rU?X""ZOVa$qgPJoQdf m2liR;vpCcMA^/*S'DIk5[=K({.BF0]t\3G6wWn8YTb4#h_}~H`1<-:!%zNy)7Ese"
1,CcMA^/*S'DIk5[=K({.BF0]t\3G6wW,n8YTb4#h_}~H`1<-:!%zNy)7Ese,CcMA^/*S'DIk5[=K({.BF0]t\3G6wWn8YTb4#h_}~H`1<-:!%zNy)7Ese
2,">+&L|j9x@u,rU?X""ZOVa$q",gPJoQdf m2liR;vp,">+&L|j9x@u,rU?X""ZOVa$qgPJoQdf m2liR;vp"
3,n8YTb4#h_}~H`,1<-:!%zNy)7Ese,n8YTb4#h_}~H`1<-:!%zNy)7Ese
4,CcMA^/*S'DIk5[,=K({.BF0]t\3G6wW,CcMA^/*S'DIk5[=K({.BF0]t\3G6wW
5,gPJoQdf ,m2liR;vp,gPJoQdf m2liR;vp
6,>+&L|j9x@,"u,rU?X""ZOVa$q",">+&L|j9x@u,rU?X""ZOVa$q"
7,1<-:!%,zNy)7Ese,1<-:!%zNy)7Ese
8,n8YTb4,#h_}~H`,n8YTb4#h_}~H`
9,=K({.,BF0]t\3G6wW,=K({.BF0]t\3G6wW
10,CcMA^/,*S'DIk5[,CcMA^/*S'DIk5[
11,m2li,R;vp,m2liR;vp
12,gPJoQ,df ,gPJoQdf 
13,"u,rU?X","""ZOVa$q","u,rU?X""ZOVa$q"
14,>+&,L|j9x@,>+&L|j9x@
15,1<-,:!%,1<-:!%
16,zNy),7Ese,zNy)7Ese
17,#h,_}~H`,#h_}~H`
18,n8YT,b4,n8YTb4
19,=K,({.,=K({.
20,*S'D,Ik5[,*S'DIk5[
21,BF0],t\3G6wW,BF0]t\3G6wW
22,Cc,MA^/,CcMA^/
23,m2,li,m2li
24,R;,vp,R;vp
25,df, ,df 
26,L|j9,x@,L|j9x@
27,"""Z",OVa$q,"""ZOVa$q"
28,gP,JoQ,gPJoQ
29,"u,r",U?X,"u,rU?X"
30,>,+&,>+&
31,:!,%,:!%
32,1,<-,1<-
33,_}~,H`,_}~H`
34,7E,se,7Ese
35,zN,y),zNy)
36,b,4,b4
37,#,h,#h
38,(,{.,({.
39,t\3G6,wW,t\3G6wW
40,n8,YT,n8YT
41,*S,'D,*S'D
42,=,K,=K
43,Ik,5[,Ik5[
44,M,A^/,MA^/
45,BF0,],BF0]
46,C,c,Cc
47,R,;,R;
48,m,2,m2
49,l,i,li
50,v,p,vp
51,"u,",r,"u,r"
52,L|,j9,L|j9
53,g,P,gP
54,J,oQ,JoQ
55,x,@,x@
56,O,Va$q,OVa$q
57,d,f,df
58,U,?X,U?X
59,"""",Z,"""Z"
60,+,&,+&
61,<,-,<-
62,7,E,7E
63,_,}~,_}~
64,:,!,:!
65,z,N,zN
66,y,),y)
67,s,e,se
68,H,`,H`
69,5,[,5[
70,',D,'D
71,n,8,n8
72,*,S,*S
73,A^,/,A^/
74,t\3,G6,t\3G6
75,w,W,wW
76,{,.,{.
77,I,k,Ik
78,Y,T,YT
79,BF,0,BF0
80,Va$,q,Va$q
81,u,",","u,"
82,?,X,?X
83,L,|,L|
84,j,9,j9
85,o,Q,oQ
86,},~,}~
87,t,\3,t\3
88,A,^,A^
89,G,6,G6
90,B,F,BF
91,V,a$,Va$
92,a,$,a$
93,\,3,\3
