,left,right,combine
0,S:ftl!iHkq5 Xd#F%m>eG~owc;L3I0T^NO+-u@(vMpA$z2Z,".Ra)}_""|h9sr<*K`B1['6EUy87nV?xjYJ&P{b,]4C\DQgW=/","S:ftl!iHkq5 Xd#F%m>eG~owc;L3I0T^NO+-u@(vMpA$z2Z.Ra)}_""|h9sr<*K`B1['6EUy87nV?xjYJ&P{b,]4C\DQgW=/"
1,".Ra)}_""|h9sr<*K`B1[","'6EUy87nV?xjYJ&P{b,]4C\DQgW=/",".Ra)}_""|h9sr<*K`B1['6EUy87nV?xjYJ&P{b,]4C\DQgW=/"
2,S:ftl!iHkq5 Xd#F%m>eG,~owc;L3I0T^NO+-u@(vMpA$z2Z,S:ftl!iHkq5 Xd#F%m>eG~owc;L3I0T^NO+-u@(vMpA$z2Z
3,'6EUy87nV?xjY,"J&P{b,]4C\DQgW=/","'6EUy87nV?xjYJ&P{b,]4C\DQgW=/"
4,".Ra)}_""|h",9sr<*K`B1[,".Ra)}_""|h9sr<*K`B1["
5,~owc;L3I0T^NO,+-u@(vMpA$z2Z,~owc;L3I0T^NO+-u@(vMpA$z2Z
6,S:ftl!iHkq5, Xd#F%m>eG,S:ftl!iHkq5 Xd#F%m>eG
7,"J&P{b,]4",C\DQgW=/,"J&P{b,]4C\DQgW=/"
8,'6EUy87,nV?xjY,'6EUy87nV?xjY
9,9sr<*K,`B1[,9sr<*K`B1[
10,+-u@,(vMpA$z2Z,+-u@(vMpA$z2Z
11,.Ra),"}_""|h",".Ra)}_""|h"
12,~owc;L,3I0T^NO,~owc;L3I0T^NO
13,S:ft,l!iHkq5,S:ftl!iHkq5
14, Xd,#F%m>eG, Xd#F%m>eG
15,C\DQ,gW=/,C\DQgW=/
16,nV,?xjY,nV?xjY
17,J&P{,"b,]4","J&P{b,]4"
18,'6E,Uy87,'6EUy87
19,`B,1[,`B1[
20,+-,u@,+-u@
21,.R,a),.Ra)
22,9sr,<*K,9sr<*K
23,"}_""",|h,"}_""|h"
24,(vMpA,$z2Z,(vMpA$z2Z
25,3I0,T^NO,3I0T^NO
26,~,owc;L,~owc;L
27, ,Xd, Xd
28,#F%,m>eG,#F%m>eG
29,l!i,Hkq5,l!iHkq5
30,S:,ft,S:ft
31,gW,=/,gW=/
32,Uy8,7,Uy87
33,C\,DQ,C\DQ
34,"b,",]4,"b,]4"
35,n,V,nV
36,J&,P{,J&P{
37,?x,jY,?xjY
38,1,[,1[
39,`,B,`B
40,'6,E,'6E
41,+,-,+-
42,(v,MpA,(vMpA
43,u,@,u@
44,a,),a)
45,<*,K,<*K
46,T^,NO,T^NO
47,},"_""","}_"""
48,|,h,|h
49,$z,2Z,$z2Z
50,9s,r,9sr
51,.,R,.R
52,3,I0,3I0
53,owc;,L,owc;L
54,Hk,q5,Hkq5
55,S,:,S:
56,X,d,Xd
57,#F,%,#F%
58,l!,i,l!i
59,m>,eG,m>eG
60,f,t,ft
61,=,/,=/
62,J,&,J&
63,D,Q,DQ
64,C,\,C\
65,g,W,gW
66,],4,]4
67,P,{,P{
68,?,x,?x
69,b,",","b,"
70,U,y8,Uy8
71,j,Y,jY
72,',6,'6
73,(,v,(v
74,_,"""","_"""
75,2,Z,2Z
76,N,O,NO
77,M,pA,MpA
78,I,0,I0
79,<,*,<*
80,$,z,$z
81,T,^,T^
82,9,s,9s
83,e,G,eG
84,#,F,#F
85,q,5,q5
86,H,k,Hk
87,m,>,m>
88,o,wc;,owc;
89,l,!,l!
90,y,8,y8
91,p,A,pA
92,w,c;,wc;
93,c,;,c;
