,left,right,combine
0,"~;/uP*C`ntwM""{D>#'2zy|d57-jo}NJI[=&%Y4l0?mRpO8fGs+Wr"," !vhXVqg_T($Z1EB3,kKx]A9bSaF)6<cH@QLi^.\U:e","~;/uP*C`ntwM""{D>#'2zy|d57-jo}NJI[=&%Y4l0?mRpO8fGs+Wr !vhXVqg_T($Z1EB3,kKx]A9bSaF)6<cH@QLi^.\U:e"
1," !vhXVqg_T($Z1EB3,",kKx]A9bSaF)6<cH@QLi^.\U:e," !vhXVqg_T($Z1EB3,kKx]A9bSaF)6<cH@QLi^.\U:e"
2,"~;/uP*C`ntwM""{D>#'2zy|d57-j",o}NJI[=&%Y4l0?mRpO8fGs+Wr,"~;/uP*C`ntwM""{D>#'2zy|d57-jo}NJI[=&%Y4l0?mRpO8fGs+Wr"
3,kKx]A9bSaF)6,<cH@QLi^.\U:e,kKx]A9bSaF)6<cH@QLi^.\U:e
4, !vhXVqg_,"T($Z1EB3,"," !vhXVqg_T($Z1EB3,"
5,"~;/uP*C`ntwM""{",D>#'2zy|d57-j,"~;/uP*C`ntwM""{D>#'2zy|d57-j"
6,o}NJI[=&%Y4,l0?mRpO8fGs+Wr,o}NJI[=&%Y4l0?mRpO8fGs+Wr
7,<cH@QLi^.,\U:e,<cH@QLi^.\U:e
8,kKx]A9b,SaF)6,kKx]A9bSaF)6
9,T($Z1,"EB3,","T($Z1EB3,"
10, !vhX,Vqg_, !vhXVqg_
11,o}NJI,[=&%Y4,o}NJI[=&%Y4
12,l0?mRp,O8fGs+Wr,l0?mRpO8fGs+Wr
13,~;/uP*,"C`ntwM""{","~;/uP*C`ntwM""{"
14,D>#'2,zy|d57-j,D>#'2zy|d57-j
15,\U,:e,\U:e
16,SaF,)6,SaF)6
17,<cH@,QLi^.,<cH@QLi^.
18,kKx,]A9b,kKx]A9b
19,T($,Z1,T($Z1
20,EB,"3,","EB3,"
21,Vq,g_,Vqg_
22,~;/,uP*,~;/uP*
23,O8fG,s+Wr,O8fGs+Wr
24, ,!vhX, !vhX
25,D>,#'2,D>#'2
26,o},NJI,o}NJI
27,[=&,%Y4,[=&%Y4
28,C`ntw,"M""{","C`ntwM""{"
29,zy|d5,7-j,zy|d57-j
30,l0,?mRp,l0?mRp
31,:,e,:e
32,<c,H@,<cH@
33,S,aF,SaF
34,]A,9b,]A9b
35,),6,)6
36,Q,Li^.,QLi^.
37,\,U,\U
38,k,Kx,kKx
39,Z,1,Z1
40,E,B,EB
41,3,",","3,"
42,T(,$,T($
43,g,_,g_
44,M,"""{","M""{"
45,s,+Wr,s+Wr
46,uP,*,uP*
47,#,'2,#'2
48,V,q,Vq
49,D,>,D>
50,~;,/,~;/
51,NJ,I,NJI
52,O8f,G,O8fG
53,C`n,tw,C`ntw
54,7-,j,7-j
55,l,0,l0
56,[,=&,[=&
57,zy|,d5,zy|d5
58,?,mRp,?mRp
59,o,},o}
60,!,vhX,!vhX
61,%Y,4,%Y4
62,9,b,9b
63,],A,]A
64,K,x,Kx
65,<,c,<c
66,a,F,aF
67,L,i^.,Li^.
68,H,@,H@
69,T,(,T(
70,C,`n,C`n
71,v,hX,vhX
72,N,J,NJ
73,%,Y,%Y
74,',2,'2
75,d,5,d5
76,t,w,tw
77,7,-,7-
78,"""",{,"""{"
79,+W,r,+Wr
80,m,Rp,mRp
81,~,;,~;
82,zy,|,zy|
83,u,P,uP
84,=,&,=&
85,O8,f,O8f
86,i,^.,i^.
87,^,.,^.
88,O,8,O8
89,+,W,+W
90,`,n,`n
91,R,p,Rp
92,h,X,hX
93,z,y,zy
