,left,right,combine
0,$?pq'G}gm fkF^Ehwo5xJb86vnu9]T;1,"jAS7<L._!tl#RKIz){:|WN+BrsPC[U->Da4Mid=X*""\2`QZ&Y,~ecyOV@%(0/H3","$?pq'G}gm fkF^Ehwo5xJb86vnu9]T;1jAS7<L._!tl#RKIz){:|WN+BrsPC[U->Da4Mid=X*""\2`QZ&Y,~ecyOV@%(0/H3"
1,jAS7<L._!tl#RKIz){:|WN+BrsP,"C[U->Da4Mid=X*""\2`QZ&Y,~ecyOV@%(0/H3","jAS7<L._!tl#RKIz){:|WN+BrsPC[U->Da4Mid=X*""\2`QZ&Y,~ecyOV@%(0/H3"
2,$?pq'G}gm fkF,^Ehwo5xJb86vnu9]T;1,$?pq'G}gm fkF^Ehwo5xJb86vnu9]T;1
3,"C[U->Da4Mid=X*""\2","`QZ&Y,~ecyOV@%(0/H3","C[U->Da4Mid=X*""\2`QZ&Y,~ecyOV@%(0/H3"
4,jAS7<L._!tl#RKI,z){:|WN+BrsP,jAS7<L._!tl#RKIz){:|WN+BrsP
5,^Ehwo5xJ,b86vnu9]T;1,^Ehwo5xJb86vnu9]T;1
6,$?pq'G},gm fkF,$?pq'G}gm fkF
7,C[U->Da4Mid,"=X*""\2","C[U->Da4Mid=X*""\2"
8,"`QZ&Y,~ecyO",V@%(0/H3,"`QZ&Y,~ecyOV@%(0/H3"
9,z){:|WN,+BrsP,z){:|WN+BrsP
10,jAS7<L.,_!tl#RKI,jAS7<L._!tl#RKI
11,b86vnu,9]T;1,b86vnu9]T;1
12,^Ehw,o5xJ,^Ehwo5xJ
13,gm ,fkF,gm fkF
14,`QZ&Y,",~ecyO","`QZ&Y,~ecyO"
15,V@%(,0/H3,V@%(0/H3
16,C[U->Da,4Mid,C[U->Da4Mid
17,"=X*""",\2,"=X*""\2"
18,$?p,q'G},$?pq'G}
19,+Br,sP,+BrsP
20,_!tl,#RKI,_!tl#RKI
21,jA,S7<L.,jAS7<L.
22,z){:,|WN,z){:|WN
23,9],T;1,9]T;1
24,b8,6vnu,b86vnu
25,^E,hw,^Ehw
26,o5,xJ,o5xJ
27,f,kF,fkF
28,gm, ,gm 
29,=X,"*""","=X*"""
30,$,?p,$?p
31,q',G},q'G}
32,`QZ&,Y,`QZ&Y
33,C[U,->Da,C[U->Da
34,0,/H3,0/H3
35,4Mi,d,4Mid
36,\,2,\2
37,",~",ecyO,",~ecyO"
38,V@,%(,V@%(
39,s,P,sP
40,+B,r,+Br
41,|,WN,|WN
42,#R,KI,#RKI
43,_!,tl,_!tl
44,j,A,jA
45,z),{:,z){:
46,S,7<L.,S7<L.
47,T,;1,T;1
48,b,8,b8
49,h,w,hw
50,o,5,o5
51,6vn,u,6vnu
52,^,E,^E
53,k,F,kF
54,9,],9]
55,x,J,xJ
56,g,m,gm
57,q,',q'
58,%,(,%(
59,->D,a,->Da
60,C[,U,C[U
61,V,@,V@
62,",",~,",~"
63,=,X,=X
64,*,"""","*"""
65,?,p,?p
66,4M,i,4Mi
67,/,H3,/H3
68,G,},G}
69,ec,yO,ecyO
70,`Q,Z&,`QZ&
71,K,I,KI
72,{,:,{:
73,z,),z)
74,7,<L.,7<L.
75,;,1,;1
76,_,!,_!
77,W,N,WN
78,t,l,tl
79,+,B,+B
80,#,R,#R
81,6v,n,6vn
82,H,3,H3
83,Z,&,Z&
84,y,O,yO
85,C,[,C[
86,-,>D,->D
87,4,M,4M
88,`,Q,`Q
89,e,c,ec
90,<,L.,<L.
91,L,.,L.
92,>,D,>D
93,6,v,6v
