,left,right,combine
0,"e{;Pk[!T|%t#h`mJV=q\?^I3Gs HyOD~K]8>,","F5vb9Z)""Q12XM(*:Yxp-6NdA4g@lf7/BWE_ciwn$jaoLz}urS'CRU+0.<&","e{;Pk[!T|%t#h`mJV=q\?^I3Gs HyOD~K]8>,F5vb9Z)""Q12XM(*:Yxp-6NdA4g@lf7/BWE_ciwn$jaoLz}urS'CRU+0.<&"
1,"F5vb9Z)""Q12XM(*:Yxp-6NdA",4g@lf7/BWE_ciwn$jaoLz}urS'CRU+0.<&,"F5vb9Z)""Q12XM(*:Yxp-6NdA4g@lf7/BWE_ciwn$jaoLz}urS'CRU+0.<&"
2,e{;Pk[!T|%t#h`mJV=q,"\?^I3Gs HyOD~K]8>,","e{;Pk[!T|%t#h`mJV=q\?^I3Gs HyOD~K]8>,"
3,4g@lf7/BWE_ciwn,$jaoLz}urS'CRU+0.<&,4g@lf7/BWE_ciwn$jaoLz}urS'CRU+0.<&
4,"F5vb9Z)""Q1",2XM(*:Yxp-6NdA,"F5vb9Z)""Q12XM(*:Yxp-6NdA"
5,\?^I3Gs ,"HyOD~K]8>,","\?^I3Gs HyOD~K]8>,"
6,e{;Pk[!T|%t,#h`mJV=q,e{;Pk[!T|%t#h`mJV=q
7,$jaoLz}ur,S'CRU+0.<&,$jaoLz}urS'CRU+0.<&
8,4g@lf7,/BWE_ciwn,4g@lf7/BWE_ciwn
9,F5vb,"9Z)""Q1","F5vb9Z)""Q1"
10,2XM(*:Yx,p-6NdA,2XM(*:Yxp-6NdA
11,HyOD,"~K]8>,","HyOD~K]8>,"
12,\?^I,3Gs ,\?^I3Gs 
13,#h`mJ,V=q,#h`mJV=q
14,$ja,oLz}ur,$jaoLz}ur
15,S'CR,U+0.<&,S'CRU+0.<&
16,e{;Pk,[!T|%t,e{;Pk[!T|%t
17,/BW,E_ciwn,/BWE_ciwn
18,4g@l,f7,4g@lf7
19,p-,6NdA,p-6NdA
20,~K]8,">,","~K]8>,"
21,9Z),"""Q1","9Z)""Q1"
22,2XM,(*:Yx,2XM(*:Yx
23,F5,vb,F5vb
24,Hy,OD,HyOD
25,\?,^I,\?^I
26,3G,s ,3Gs 
27,V,=q,V=q
28,S',CR,S'CR
29,oLz,}ur,oLz}ur
30,$j,a,$ja
31,[!,T|%t,[!T|%t
32,U+0,.<&,U+0.<&
33,e{;P,k,e{;Pk
34,E_ci,wn,E_ciwn
35,#h`,mJ,#h`mJ
36,/,BW,/BW
37,f,7,f7
38,4g,@l,4g@l
39,~K,]8,~K]8
40,9Z,),9Z)
41,v,b,vb
42,F,5,F5
43,6N,dA,6NdA
44,"""Q",1,"""Q1"
45,O,D,OD
46,2X,M,2XM
47,>,",",">,"
48,(,*:Yx,(*:Yx
49,p,-,p-
50,H,y,Hy
51,3,G,3G
52,s, ,s 
53,^,I,^I
54,\,?,\?
55,=,q,=q
56,E,_ci,E_ci
57,B,W,BW
58,w,n,wn
59,U+,0,U+0
60,oL,z,oLz
61,e{,;P,e{;P
62,#h,`,#h`
63,C,R,CR
64,$,j,$j
65,.<,&,.<&
66,T|%,t,T|%t
67,[,!,[!
68,S,',S'
69,}u,r,}ur
70,m,J,mJ
71,d,A,dA
72,6,N,6N
73,@,l,@l
74,~,K,~K
75,],8,]8
76,2,X,2X
77,*,:Yx,*:Yx
78,9,Z,9Z
79,4,g,4g
80,"""",Q,"""Q"
81,#,h,#h
82,e,{,e{
83,o,L,oL
84,_c,i,_ci
85,T,|%,T|%
86,.,<,.<
87,U,+,U+
88,},u,}u
89,;,P,;P
90,:,Yx,:Yx
91,Y,x,Yx
92,|,%,|%
93,_,c,_c
