,left,right,combine
0,?:z<;X86gy/u$H=m~}^1h9+F| NDRPCwT]`_&(0J,"[fQA'UV-lKpcaOG@#Ytq{7ivS5)Io!Z,B>%x\4""nkLrMb.s23ejd*EW","?:z<;X86gy/u$H=m~}^1h9+F| NDRPCwT]`_&(0J[fQA'UV-lKpcaOG@#Ytq{7ivS5)Io!Z,B>%x\4""nkLrMb.s23ejd*EW"
1,[fQA'UV-lKpcaOG@#Ytq{,"7ivS5)Io!Z,B>%x\4""nkLrMb.s23ejd*EW","[fQA'UV-lKpcaOG@#Ytq{7ivS5)Io!Z,B>%x\4""nkLrMb.s23ejd*EW"
2,?:z<;X86gy/u$H=m~,}^1h9+F| NDRPCwT]`_&(0J,?:z<;X86gy/u$H=m~}^1h9+F| NDRPCwT]`_&(0J
3,"7ivS5)Io!Z,B>%x","\4""nkLrMb.s23ejd*EW","7ivS5)Io!Z,B>%x\4""nkLrMb.s23ejd*EW"
4,[fQA'UV-lKpc,aOG@#Ytq{,[fQA'UV-lKpcaOG@#Ytq{
5,}^1h9+F| N,DRPCwT]`_&(0J,}^1h9+F| NDRPCwT]`_&(0J
6,?:z<;X86g,y/u$H=m~,?:z<;X86gy/u$H=m~
7,"\4""nkLr",Mb.s23ejd*EW,"\4""nkLrMb.s23ejd*EW"
8,7ivS5)I,"o!Z,B>%x","7ivS5)Io!Z,B>%x"
9,aOG@,#Ytq{,aOG@#Ytq{
10,DRPCwT,]`_&(0J,DRPCwT]`_&(0J
11,[fQA'U,V-lKpc,[fQA'UV-lKpc
12,}^1h,9+F| N,}^1h9+F| N
13,y/u$,H=m~,y/u$H=m~
14,?:z<;X,86g,?:z<;X86g
15,"o!Z,",B>%x,"o!Z,B>%x"
16,"\4""nk",Lr,"\4""nkLr"
17,Mb.s23ej,d*EW,Mb.s23ejd*EW
18,7ivS,5)I,7ivS5)I
19,#Y,tq{,#Ytq{
20,aO,G@,aOG@
21,[f,QA'U,[fQA'U
22,DRP,CwT,DRPCwT
23,]`_,&(0J,]`_&(0J
24,V-l,Kpc,V-lKpc
25,9+,F| N,9+F| N
26,H=,m~,H=m~
27,y/,u$,y/u$
28,}^,1h,}^1h
29,8,6g,86g
30,Mb.s23,ej,Mb.s23ej
31,o!,"Z,","o!Z,"
32,L,r,Lr
33,B>,%x,B>%x
34,"\4""",nk,"\4""nk"
35,?:z<,;X,?:z<;X
36,5),I,5)I
37,d*,EW,d*EW
38,7,ivS,7ivS
39,#,Y,#Y
40,t,q{,tq{
41,G,@,G@
42,a,O,aO
43,D,RP,DRP
44,QA,'U,QA'U
45,[,f,[f
46,Kp,c,Kpc
47,&(,0J,&(0J
48,C,wT,CwT
49,V-,l,V-l
50,],`_,]`_
51,F|, N,F| N
52,u,$,u$
53,1,h,1h
54,y,/,y/
55,9,+,9+
56,},^,}^
57,m,~,m~
58,H,=,H=
59,6,g,6g
60,\4,"""","\4"""
61,B,>,B>
62,Z,",","Z,"
63,?:,z<,?:z<
64,E,W,EW
65,o,!,o!
66,iv,S,ivS
67,Mb.,s23,Mb.s23
68,d,*,d*
69,5,),5)
70,;,X,;X
71,n,k,nk
72,e,j,ej
73,%,x,%x
74,q,{,q{
75,&,(,&(
76,',U,'U
77,V,-,V-
78,K,p,Kp
79,Q,A,QA
80,F,|,F|
81,R,P,RP
82, ,N, N
83,w,T,wT
84,0,J,0J
85,`,_,`_
86,M,b.,Mb.
87,z,<,z<
88,?,:,?:
89,i,v,iv
90,\,4,\4
91,s2,3,s23
92,s,2,s2
93,b,.,b.
