,left,right,combine
0,7&nF`#~u5w<SEsC(8f_YgB;m4{X?PlNz-xqJQ|,"Z'RHpd)[$U}r%0,W9tI^iGo6""yk]*e:@.jDa>=OKhV+vL\132bA!/TMc ","7&nF`#~u5w<SEsC(8f_YgB;m4{X?PlNz-xqJQ|Z'RHpd)[$U}r%0,W9tI^iGo6""yk]*e:@.jDa>=OKhV+vL\132bA!/TMc "
1,"Z'RHpd)[$U}r%0,W9tI^iG","o6""yk]*e:@.jDa>=OKhV+vL\132bA!/TMc ","Z'RHpd)[$U}r%0,W9tI^iGo6""yk]*e:@.jDa>=OKhV+vL\132bA!/TMc "
2,7&nF`#~u5w<SE,sC(8f_YgB;m4{X?PlNz-xqJQ|,7&nF`#~u5w<SEsC(8f_YgB;m4{X?PlNz-xqJQ|
3,"o6""yk]*e:@.jDa>=OK",hV+vL\132bA!/TMc ,"o6""yk]*e:@.jDa>=OKhV+vL\132bA!/TMc "
4,Z'RHpd)[,"$U}r%0,W9tI^iG","Z'RHpd)[$U}r%0,W9tI^iG"
5,sC(8f_YgB;m4,{X?PlNz-xqJQ|,sC(8f_YgB;m4{X?PlNz-xqJQ|
6,7&nF`,#~u5w<SE,7&nF`#~u5w<SE
7,hV+vL\132,bA!/TMc ,hV+vL\132bA!/TMc 
8,"o6""yk]*e:@",.jDa>=OK,"o6""yk]*e:@.jDa>=OK"
9,$U}r%,"0,W9tI^iG","$U}r%0,W9tI^iG"
10,Z'RH,pd)[,Z'RHpd)[
11,sC(8f,_YgB;m4,sC(8f_YgB;m4
12,{X?Pl,Nz-xqJQ|,{X?PlNz-xqJQ|
13,#~u,5w<SE,#~u5w<SE
14,7&,nF`,7&nF`
15,bA!/TM,c ,bA!/TMc 
16,"o6""yk]",*e:@,"o6""yk]*e:@"
17,"0,W9",tI^iG,"0,W9tI^iG"
18,.jDa>=,OK,.jDa>=OK
19,hV+v,L\132,hV+vL\132
20,$U,}r%,$U}r%
21,pd,)[,pd)[
22,Z',RH,Z'RH
23,sC(,8f,sC(8f
24,{X,?Pl,{X?Pl
25,_Yg,B;m4,_YgB;m4
26,Nz-x,qJQ|,Nz-xqJQ|
27,5w,<SE,5w<SE
28,#,~u,#~u
29,n,F`,nF`
30,7,&,7&
31,c, ,c 
32,hV+,v,hV+v
33,.,jDa>=,.jDa>=
34,tI^,iG,tI^iG
35,"0,",W9,"0,W9"
36,*e,:@,*e:@
37,"o6""y",k],"o6""yk]"
38,O,K,OK
39,L\,132,L\132
40,bA!/T,M,bA!/TM
41,},r%,}r%
42,p,d,pd
43,$,U,$U
44,),[,)[
45,R,H,RH
46,8,f,8f
47,s,C(,sC(
48,B;,m4,B;m4
49,?P,l,?Pl
50,_Y,g,_Yg
51,qJ,Q|,qJQ|
52,Nz,-x,Nz-x
53,Z,',Z'
54,{,X,{X
55,~,u,~u
56,5,w,5w
57,F,`,F`
58,<S,E,<SE
59,:,@,:@
60,t,I^,tI^
61,o6,"""y","o6""y"
62,i,G,iG
63,0,",","0,"
64,L,\,L\
65,jD,a>=,jDa>=
66,b,A!/T,bA!/T
67,1,32,132
68,r,%,r%
69,W,9,W9
70,*,e,*e
71,k,],k]
72,hV,+,hV+
73,q,J,qJ
74,-,x,-x
75,C,(,C(
76,B,;,B;
77,?,P,?P
78,_,Y,_Y
79,m,4,m4
80,N,z,Nz
81,Q,|,Q|
82,<,S,<S
83,I,^,I^
84,"""",y,"""y"
85,o,6,o6
86,3,2,32
87,A!,/T,A!/T
88,j,D,jD
89,h,V,hV
90,a>,=,a>=
91,a,>,a>
92,A,!,A!
93,/,T,/T
