,left,right,combine
0,"v&9LRjBTpCk{b`N]I>,OdFX""W\.A yrx[Z+J1f-P",gh:;^M3z8l?)5iKYc(eSmu}%$G#nw/H!|Es<=@Qt'o60_~U4*2D7aqV,"v&9LRjBTpCk{b`N]I>,OdFX""W\.A yrx[Z+J1f-Pgh:;^M3z8l?)5iKYc(eSmu}%$G#nw/H!|Es<=@Qt'o60_~U4*2D7aqV"
1,gh:;^M3z8l?)5iKYc(eSmu}%$G#nw/,H!|Es<=@Qt'o60_~U4*2D7aqV,gh:;^M3z8l?)5iKYc(eSmu}%$G#nw/H!|Es<=@Qt'o60_~U4*2D7aqV
2,"v&9LRjBTpCk{b`N]I>,OdFX""",W\.A yrx[Z+J1f-P,"v&9LRjBTpCk{b`N]I>,OdFX""W\.A yrx[Z+J1f-P"
3,H!|Es<=@Qt',o60_~U4*2D7aqV,H!|Es<=@Qt'o60_~U4*2D7aqV
4,gh:;^M3z8l?),5iKYc(eSmu}%$G#nw/,gh:;^M3z8l?)5iKYc(eSmu}%$G#nw/
5,W\.A yrx,[Z+J1f-P,W\.A yrx[Z+J1f-P
6,v&9LRjBTpCk,"{b`N]I>,OdFX""","v&9LRjBTpCk{b`N]I>,OdFX"""
7,o60_~U4,*2D7aqV,o60_~U4*2D7aqV
8,H!|E,s<=@Qt',H!|Es<=@Qt'
9,gh:;^M3,z8l?),gh:;^M3z8l?)
10,5iKYc(eS,mu}%$G#nw/,5iKYc(eSmu}%$G#nw/
11,[Z+J,1f-P,[Z+J1f-P
12,W\.A, yrx,W\.A yrx
13,v&9LR,jBTpCk,v&9LRjBTpCk
14,{b`N]I,">,OdFX""","{b`N]I>,OdFX"""
15,*2D7a,qV,*2D7aqV
16,s<=,@Qt',s<=@Qt'
17,o60,_~U4,o60_~U4
18,H!,|E,H!|E
19,mu}%$G,#nw/,mu}%$G#nw/
20,5iKY,c(eS,5iKYc(eS
21,z8l,?),z8l?)
22,gh:,;^M3,gh:;^M3
23, ,yrx, yrx
24,1f,-P,1f-P
25,[Z,+J,[Z+J
26,W\,.A,W\.A
27,{b`N,]I,{b`N]I
28,v&,9LR,v&9LR
29,">,O","dFX""",">,OdFX"""
30,jB,TpCk,jBTpCk
31,q,V,qV
32,o,60,o60
33,s,<=,s<=
34,@Q,t',@Qt'
35,*2D,7a,*2D7a
36,_~,U4,_~U4
37,H,!,H!
38,|,E,|E
39,#n,w/,#nw/
40,c(,eS,c(eS
41,;^,M3,;^M3
42,5iK,Y,5iKY
43,?,),?)
44,gh,:,gh:
45,mu,}%$G,mu}%$G
46,z,8l,z8l
47,y,rx,yrx
48,+,J,+J
49,1,f,1f
50,-,P,-P
51,.,A,.A
52,[,Z,[Z
53,W,\,W\
54,9L,R,9LR
55,v,&,v&
56,j,B,jB
57,>,",O",">,O"
58,dF,"X""","dFX"""
59,],I,]I
60,Tp,Ck,TpCk
61,{b`,N,{b`N
62,7,a,7a
63,_,~,_~
64,*2,D,*2D
65,t,',t'
66,U,4,U4
67,6,0,60
68,@,Q,@Q
69,<,=,<=
70,5i,K,5iK
71,#,n,#n
72,g,h,gh
73,e,S,eS
74,w,/,w/
75,8,l,8l
76,;,^,;^
77,M,3,M3
78,}%,$G,}%$G
79,c,(,c(
80,m,u,mu
81,r,x,rx
82,{,b`,{b`
83,",",O,",O"
84,d,F,dF
85,X,"""","X"""
86,9,L,9L
87,C,k,Ck
88,T,p,Tp
89,*,2,*2
90,5,i,5i
91,},%,}%
92,$,G,$G
93,b,`,b`
