,left,right,combine
0,"[`u9N!W"",kA8a)=*Eh?dpy6J<.Lo14X@/xizKP3mR}+&fvT",Ic^-U~F Dnw|eYO{l'$(G];sr2j:M>#tBZ%Q7q_0b5SVCHg\,"[`u9N!W"",kA8a)=*Eh?dpy6J<.Lo14X@/xizKP3mR}+&fvTIc^-U~F Dnw|eYO{l'$(G];sr2j:M>#tBZ%Q7q_0b5SVCHg\"
1,Ic^-U~F Dnw|eYO{l'$,(G];sr2j:M>#tBZ%Q7q_0b5SVCHg\,Ic^-U~F Dnw|eYO{l'$(G];sr2j:M>#tBZ%Q7q_0b5SVCHg\
2,"[`u9N!W"",kA8a)=*Eh?d",py6J<.Lo14X@/xizKP3mR}+&fvT,"[`u9N!W"",kA8a)=*Eh?dpy6J<.Lo14X@/xizKP3mR}+&fvT"
3,(G];sr2j:M>#tB,Z%Q7q_0b5SVCHg\,(G];sr2j:M>#tBZ%Q7q_0b5SVCHg\
4,Ic^-U~F ,Dnw|eYO{l'$,Ic^-U~F Dnw|eYO{l'$
5,py6J<.Lo14X@/,xizKP3mR}+&fvT,py6J<.Lo14X@/xizKP3mR}+&fvT
6,"[`u9N!W"",k",A8a)=*Eh?d,"[`u9N!W"",kA8a)=*Eh?d"
7,Z%Q7q_0,b5SVCHg\,Z%Q7q_0b5SVCHg\
8,(G];sr2,j:M>#tB,(G];sr2j:M>#tB
9,Dnw|e,YO{l'$,Dnw|eYO{l'$
10,Ic^-U,~F ,Ic^-U~F 
11,py6J<.Lo,14X@/,py6J<.Lo14X@/
12,xizKP,3mR}+&fvT,xizKP3mR}+&fvT
13,A8a),=*Eh?d,A8a)=*Eh?d
14,[`u9,"N!W"",k","[`u9N!W"",k"
15,Z%Q7,q_0,Z%Q7q_0
16,b5SVC,Hg\,b5SVCHg\
17,j:M>,#tB,j:M>#tB
18,YO{,l'$,YO{l'$
19,(G];,sr2,(G];sr2
20,Dnw,|e,Dnw|e
21,~F, ,~F 
22,Ic,^-U,Ic^-U
23,py6J,<.Lo,py6J<.Lo
24,3mR,}+&fvT,3mR}+&fvT
25,14,X@/,14X@/
26,xi,zKP,xizKP
27,=,*Eh?d,=*Eh?d
28,A8,a),A8a)
29,"N!W""",",k","N!W"",k"
30,[`,u9,[`u9
31,b5,SVC,b5SVC
32,q_,0,q_0
33,Hg,\,Hg\
34,Z%,Q7,Z%Q7
35,#t,B,#tB
36,sr,2,sr2
37,YO,{,YO{
38,|,e,|e
39,j:M,>,j:M>
40,(G,];,(G];
41,l',$,l'$
42,D,nw,Dnw
43,~,F,~F
44,^,-U,^-U
45,*Eh,?d,*Eh?d
46,},+&fvT,}+&fvT
47,py6,J,py6J
48,x,i,xi
49,1,4,14
50,z,KP,zKP
51,I,c,Ic
52,X@,/,X@/
53,3m,R,3mR
54,<.,Lo,<.Lo
55,a,),a)
56,",",k,",k"
57,u,9,u9
58,A,8,A8
59,N,"!W""","N!W"""
60,[,`,[`
61,H,g,Hg
62,SV,C,SVC
63,b,5,b5
64,Z,%,Z%
65,Q,7,Q7
66,q,_,q_
67,#,t,#t
68,s,r,sr
69,l,',l'
70,n,w,nw
71,j:,M,j:M
72,Y,O,YO
73,],;,];
74,(,G,(G
75,-,U,-U
76,*,Eh,*Eh
77,3,m,3m
78,K,P,KP
79,<,.,<.
80,+,&fvT,+&fvT
81,L,o,Lo
82,py,6,py6
83,?,d,?d
84,X,@,X@
85,!,"W""","!W"""
86,S,V,SV
87,j,:,j:
88,W,"""","W"""
89,p,y,py
90,E,h,Eh
91,&f,vT,&fvT
92,&,f,&f
93,v,T,vT
