,left,right,combine
0,"V|-&UbiSc8D*dCR""/tneG,Bf~F?KmM+9`5P!",hXI}r3lpz<7)=a[26qgEN\L1u0y#kW:^@Z$'A;Y(Q{O J_x%]sT.4Hjw>ov,"V|-&UbiSc8D*dCR""/tneG,Bf~F?KmM+9`5P!hXI}r3lpz<7)=a[26qgEN\L1u0y#kW:^@Z$'A;Y(Q{O J_x%]sT.4Hjw>ov"
1,hXI}r3lpz<7)=a[26qgEN\L,1u0y#kW:^@Z$'A;Y(Q{O J_x%]sT.4Hjw>ov,hXI}r3lpz<7)=a[26qgEN\L1u0y#kW:^@Z$'A;Y(Q{O J_x%]sT.4Hjw>ov
2,"V|-&UbiSc8D*dCR""/t","neG,Bf~F?KmM+9`5P!","V|-&UbiSc8D*dCR""/tneG,Bf~F?KmM+9`5P!"
3,1u0y#kW:^@Z$'A;Y(Q{O, J_x%]sT.4Hjw>ov,1u0y#kW:^@Z$'A;Y(Q{O J_x%]sT.4Hjw>ov
4,hXI}r3lpz<7),=a[26qgEN\L,hXI}r3lpz<7)=a[26qgEN\L
5,"neG,Bf~F?",KmM+9`5P!,"neG,Bf~F?KmM+9`5P!"
6,V|-&UbiSc,"8D*dCR""/t","V|-&UbiSc8D*dCR""/t"
7, J_x%]s,T.4Hjw>ov, J_x%]sT.4Hjw>ov
8,1u0y#kW:^@,Z$'A;Y(Q{O,1u0y#kW:^@Z$'A;Y(Q{O
9,=a[26,qgEN\L,=a[26qgEN\L
10,hXI}r3,lpz<7),hXI}r3lpz<7)
11,KmM+,9`5P!,KmM+9`5P!
12,"neG,B",f~F?,"neG,Bf~F?"
13,V|-&,UbiSc,V|-&UbiSc
14,8D*d,"CR""/t","8D*dCR""/t"
15,T.4H,jw>ov,T.4Hjw>ov
16, J_,x%]s, J_x%]s
17,Z$'A,;Y(Q{O,Z$'A;Y(Q{O
18,qgE,N\L,qgEN\L
19,1u0y#,kW:^@,1u0y#kW:^@
20,=a,[26,=a[26
21,hX,I}r3,hXI}r3
22,lpz,<7),lpz<7)
23,9`,5P!,9`5P!
24,f~,F?,f~F?
25,Km,M+,KmM+
26,neG,",B","neG,B"
27,V|,-&,V|-&
28,Ubi,Sc,UbiSc
29,8D,*d,8D*d
30,"CR""",/t,"CR""/t"
31,jw,>ov,jw>ov
32,T.,4H,T.4H
33,x%,]s,x%]s
34, ,J_, J_
35,;Y,(Q{O,;Y(Q{O
36,Z$',A,Z$'A
37,qg,E,qgE
38,1u0,y#,1u0y#
39,k,W:^@,kW:^@
40,N\,L,N\L
41,=,a,=a
42,[2,6,[26
43,lp,z,lpz
44,<7,),<7)
45,5P,!,5P!
46,I},r3,I}r3
47,h,X,hX
48,F,?,F?
49,f,~,f~
50,K,m,Km
51,M,+,M+
52,",",B,",B"
53,9,`,9`
54,ne,G,neG
55,>o,v,>ov
56,/,t,/t
57,C,"R""","CR"""
58,S,c,Sc
59,8,D,8D
60,V,|,V|
61,-,&,-&
62,*,d,*d
63,Ub,i,Ubi
64,j,w,jw
65,T,.,T.
66,4,H,4H
67,],s,]s
68,x,%,x%
69,J,_,J_
70,(Q{,O,(Q{O
71,N,\,N\
72,;,Y,;Y
73,q,g,qg
74,y,#,y#
75,W:,^@,W:^@
76,1u,0,1u0
77,Z$,',Z$'
78,[,2,[2
79,r,3,r3
80,5,P,5P
81,I,},I}
82,l,p,lp
83,<,7,<7
84,U,b,Ub
85,>,o,>o
86,R,"""","R"""
87,n,e,ne
88,1,u,1u
89,^,@,^@
90,W,:,W:
91,Z,$,Z$
92,(Q,{,(Q{
93,(,Q,(Q
