,left,right,combine
0,Eplmw_z#eIXjs$<~YcZ)k:\2uLT|]i{Dv>.4/?'fb}," B1SW[hQRH-^OxCgU;d03NqJF%5o(@rGM9aV+*A""=8Kt7,y&n!`P6","Eplmw_z#eIXjs$<~YcZ)k:\2uLT|]i{Dv>.4/?'fb} B1SW[hQRH-^OxCgU;d03NqJF%5o(@rGM9aV+*A""=8Kt7,y&n!`P6"
1, B1SW[hQRH-^OxCgU;d03NqJF%5o(@r,"GM9aV+*A""=8Kt7,y&n!`P6"," B1SW[hQRH-^OxCgU;d03NqJF%5o(@rGM9aV+*A""=8Kt7,y&n!`P6"
2,Eplmw_z#eIXjs$<~YcZ,)k:\2uLT|]i{Dv>.4/?'fb},Eplmw_z#eIXjs$<~YcZ)k:\2uLT|]i{Dv>.4/?'fb}
3,"GM9aV+*A""=8","Kt7,y&n!`P6","GM9aV+*A""=8Kt7,y&n!`P6"
4, B1SW[hQR,H-^OxCgU;d03NqJF%5o(@r, B1SW[hQRH-^OxCgU;d03NqJF%5o(@r
5,)k:\2uLT|]i{D,v>.4/?'fb},)k:\2uLT|]i{Dv>.4/?'fb}
6,Eplmw_z#,eIXjs$<~YcZ,Eplmw_z#eIXjs$<~YcZ
7,"Kt7,y",&n!`P6,"Kt7,y&n!`P6"
8,GM9aV,"+*A""=8","GM9aV+*A""=8"
9,H-^OxCgU;,d03NqJF%5o(@r,H-^OxCgU;d03NqJF%5o(@r
10, B1S,W[hQR, B1SW[hQR
11,v>.4/?',fb},v>.4/?'fb}
12,)k:\2uL,T|]i{D,)k:\2uLT|]i{D
13,eIXjs$,<~YcZ,eIXjs$<~YcZ
14,Eplm,w_z#,Eplmw_z#
15,&n,!`P6,&n!`P6
16,Kt7,",y","Kt7,y"
17,d03Nq,JF%5o(@r,d03NqJF%5o(@r
18,"+*A""",=8,"+*A""=8"
19,GM,9aV,GM9aV
20,H-,^OxCgU;,H-^OxCgU;
21, B,1S, B1S
22,W[,hQR,W[hQR
23,f,b},fb}
24,)k:,\2uL,)k:\2uL
25,<~,YcZ,<~YcZ
26,v>.,4/?',v>.4/?'
27,T|],i{D,T|]i{D
28,eI,Xjs$,eIXjs$
29,Ep,lm,Eplm
30,!`,P6,!`P6
31,w_,z#,w_z#
32,&,n,&n
33,",",y,",y"
34,+,"*A""","+*A"""
35,Kt,7,Kt7
36,9a,V,9aV
37,d0,3Nq,d03Nq
38,G,M,GM
39,^OxCg,U;,^OxCgU;
40,=,8,=8
41,JF%5o,(@r,JF%5o(@r
42, ,B, B
43,W,[,W[
44,H,-,H-
45,1,S,1S
46,h,QR,hQR
47,b,},b}
48,v>,.,v>.
49,Xj,s$,Xjs$
50,\2,uL,\2uL
51,<,~,<~
52,Yc,Z,YcZ
53,T,|],T|]
54,i,{D,i{D
55,4/,?',4/?'
56,)k,:,)k:
57,w,_,w_
58,z,#,z#
59,e,I,eI
60,!,`,!`
61,l,m,lm
62,P,6,P6
63,E,p,Ep
64,(,@r,(@r
65,U,;,U;
66,3N,q,3Nq
67,d,0,d0
68,JF%5,o,JF%5o
69,K,t,Kt
70,9,a,9a
71,*A,"""","*A"""
72,^Ox,Cg,^OxCg
73,Q,R,QR
74,4,/,4/
75,{,D,{D
76,X,j,Xj
77,u,L,uL
78,|,],|]
79,),k,)k
80,Y,c,Yc
81,v,>,v>
82,?,',?'
83,s,$,s$
84,\,2,\2
85,^,Ox,^Ox
86,C,g,Cg
87,*,A,*A
88,3,N,3N
89,@,r,@r
90,JF,%5,JF%5
91,J,F,JF
92,O,x,Ox
93,%,5,%5
