,left,right,combine
0,hV>4WSBrT\Oiz[ZHqYuob!C?vPA/|-m+;lK(I: .FNn<GtL*,"2{Dy1M5)""d7Ewp98_`'0=Jx&~j6e],@X$s#a^Rc3Uk%Qf}g","hV>4WSBrT\Oiz[ZHqYuob!C?vPA/|-m+;lK(I: .FNn<GtL*2{Dy1M5)""d7Ewp98_`'0=Jx&~j6e],@X$s#a^Rc3Uk%Qf}g"
1,"2{Dy1M5)""d7Ewp98_`'0=Jx","&~j6e],@X$s#a^Rc3Uk%Qf}g","2{Dy1M5)""d7Ewp98_`'0=Jx&~j6e],@X$s#a^Rc3Uk%Qf}g"
2,hV>4WSBrT\Oiz[ZHqYuob!C?vPA,/|-m+;lK(I: .FNn<GtL*,hV>4WSBrT\Oiz[ZHqYuob!C?vPA/|-m+;lK(I: .FNn<GtL*
3,"&~j6e],@X$s",#a^Rc3Uk%Qf}g,"&~j6e],@X$s#a^Rc3Uk%Qf}g"
4,"2{Dy1M5)""d",7Ewp98_`'0=Jx,"2{Dy1M5)""d7Ewp98_`'0=Jx"
5,/|-m+;lK(I:, .FNn<GtL*,/|-m+;lK(I: .FNn<GtL*
6,hV>4WSBrT\Oiz[Z,HqYuob!C?vPA,hV>4WSBrT\Oiz[ZHqYuob!C?vPA
7,#a^Rc,3Uk%Qf}g,#a^Rc3Uk%Qf}g
8,7Ewp98,_`'0=Jx,7Ewp98_`'0=Jx
9,&~j6e],",@X$s","&~j6e],@X$s"
10,2{Dy1,"M5)""d","2{Dy1M5)""d"
11, .FNn<,GtL*, .FNn<GtL*
12,hV>4WSBrT,\Oiz[Z,hV>4WSBrT\Oiz[Z
13,HqYuo,b!C?vPA,HqYuob!C?vPA
14,/|-m+;l,K(I:,/|-m+;lK(I:
15,3Uk,%Qf}g,3Uk%Qf}g
16,",@X",$s,",@X$s"
17,&~,j6e],&~j6e]
18,_`',0=Jx,_`'0=Jx
19,7E,wp98,7Ewp98
20,#a^,Rc,#a^Rc
21,M5,")""d","M5)""d"
22,2{D,y1,2{Dy1
23,Gt,L*,GtL*
24,HqY,uo,HqYuo
25,b!,C?vPA,b!C?vPA
26,hV>4WS,BrT,hV>4WSBrT
27, ,.FNn<, .FNn<
28,K(,I:,K(I:
29,%Q,f}g,%Qf}g
30,/|,-m+;l,/|-m+;l
31,\Oi,z[Z,\Oiz[Z
32,3,Uk,3Uk
33,),"""d",")""d"
34,$,s,$s
35,0=,Jx,0=Jx
36,",",@X,",@X"
37,R,c,Rc
38,wp,98,wp98
39,&,~,&~
40,_,`',_`'
41,#a,^,#a^
42,j6,e],j6e]
43,7,E,7E
44,2{,D,2{D
45,y,1,y1
46,M,5,M5
47,L,*,L*
48,hV>4,WS,hV>4WS
49,u,o,uo
50,b,!,b!
51,K,(,K(
52,H,qY,HqY
53,.F,Nn<,.FNn<
54,B,rT,BrT
55,f},g,f}g
56,\O,i,\Oi
57,G,t,Gt
58,C?vP,A,C?vPA
59,z,[Z,z[Z
60,-m+,;l,-m+;l
61,/,|,/|
62,I,:,I:
63,%,Q,%Q
64,U,k,Uk
65,@,X,@X
66,9,8,98
67,0,=,0=
68,e,],e]
69,`,',`'
70,#,a,#a
71,"""",d,"""d"
72,J,x,Jx
73,w,p,wp
74,j,6,j6
75,2,{,2{
76,\,O,\O
77,r,T,rT
78,W,S,WS
79,N,n<,Nn<
80,[,Z,[Z
81,f,},f}
82,.,F,.F
83,;,l,;l
84,C?,vP,C?vP
85,q,Y,qY
86,-,m+,-m+
87,hV,>4,hV>4
88,h,V,hV
89,v,P,vP
90,n,<,n<
91,m,+,m+
92,>,4,>4
93,C,?,C?
