,left,right,combine
0,"|W7g? wtF=2LA+yD1N:;nUVxGJ@lBS}]*9r46,E#j{","mTv0Qd5<q(M.zkPf[%pb-a~O`)8""H&sIh\CicYo^!K>u3R'$/Ze_X","|W7g? wtF=2LA+yD1N:;nUVxGJ@lBS}]*9r46,E#j{mTv0Qd5<q(M.zkPf[%pb-a~O`)8""H&sIh\CicYo^!K>u3R'$/Ze_X"
1,mTv0Qd5<q(M.zkPf[%pb-a~,"O`)8""H&sIh\CicYo^!K>u3R'$/Ze_X","mTv0Qd5<q(M.zkPf[%pb-a~O`)8""H&sIh\CicYo^!K>u3R'$/Ze_X"
2,|W7g? wtF=2LA+yD1N:;n,"UVxGJ@lBS}]*9r46,E#j{","|W7g? wtF=2LA+yD1N:;nUVxGJ@lBS}]*9r46,E#j{"
3,"O`)8""H&sIh\Ci",cYo^!K>u3R'$/Ze_X,"O`)8""H&sIh\CicYo^!K>u3R'$/Ze_X"
4,mTv0Qd5<q(M,.zkPf[%pb-a~,mTv0Qd5<q(M.zkPf[%pb-a~
5,UVxGJ@lBS,"}]*9r46,E#j{","UVxGJ@lBS}]*9r46,E#j{"
6,|W7g? wt,F=2LA+yD1N:;n,|W7g? wtF=2LA+yD1N:;n
7,cYo^!K>u3,R'$/Ze_X,cYo^!K>u3R'$/Ze_X
8,O`)8,"""H&sIh\Ci","O`)8""H&sIh\Ci"
9,.zkPf[%,pb-a~,.zkPf[%pb-a~
10,mTv0,Qd5<q(M,mTv0Qd5<q(M
11,}]*9r46,",E#j{","}]*9r46,E#j{"
12,F=2LA+yD,1N:;n,F=2LA+yD1N:;n
13,UVxG,J@lBS,UVxGJ@lBS
14,|W7g,? wt,|W7g? wt
15,R'$/Z,e_X,R'$/Ze_X
16,"""H&s",Ih\Ci,"""H&sIh\Ci"
17,cYo^!,K>u3,cYo^!K>u3
18,O`,)8,O`)8
19,pb,-a~,pb-a~
20,Qd5<,q(M,Qd5<q(M
21,.zkP,f[%,.zkPf[%
22,mT,v0,mTv0
23,",E#",j{,",E#j{"
24,F=2L,A+yD,F=2LA+yD
25,}]*,9r46,}]*9r46
26,UV,xG,UVxG
27,J@l,BS,J@lBS
28,1N,:;n,1N:;n
29,|W,7g,|W7g
30,? ,wt,? wt
31,e,_X,e_X
32,K>,u3,K>u3
33,cYo,^!,cYo^!
34,"""H",&s,"""H&s"
35,R,'$/Z,R'$/Z
36,Ih,\Ci,Ih\Ci
37,),8,)8
38,O,`,O`
39,-a,~,-a~
40,q,(M,q(M
41,p,b,pb
42,f[,%,f[%
43,.z,kP,.zkP
44,Qd5,<,Qd5<
45,v,0,v0
46,m,T,mT
47,j,{,j{
48,",E",#,",E#"
49,F=,2L,F=2L
50,}],*,}]*
51,9r4,6,9r46
52,1,N,1N
53,U,V,UV
54,:,;n,:;n
55,J,@l,J@l
56,B,S,BS
57,A+y,D,A+yD
58,x,G,xG
59,|,W,|W
60,7,g,7g
61,?, ,? 
62,w,t,wt
63,_,X,_X
64,K,>,K>
65,\C,i,\Ci
66,&,s,&s
67,u,3,u3
68,^,!,^!
69,I,h,Ih
70,"""",H,"""H"
71,',$/Z,'$/Z
72,c,Yo,cYo
73,.,z,.z
74,Q,d5,Qd5
75,k,P,kP
76,f,[,f[
77,-,a,-a
78,(,M,(M
79,2,L,2L
80,},],}]
81,@,l,@l
82,;,n,;n
83,9,r4,9r4
84,F,=,F=
85,",",E,",E"
86,A+,y,A+y
87,Y,o,Yo
88,\,C,\C
89,$/,Z,$/Z
90,d,5,d5
91,A,+,A+
92,r,4,r4
93,$,/,$/
