,left,right,combine
0,"L Oqp;|k]\A3#E=GS'8W>6{xN)%""^UD(C:-HR_o!","F1t9wdjuJM&PriZ`Kv*T2n0B[}h<+c7?s$Imab.VX/g@l4YeQ,zfy5~","L Oqp;|k]\A3#E=GS'8W>6{xN)%""^UD(C:-HR_o!F1t9wdjuJM&PriZ`Kv*T2n0B[}h<+c7?s$Imab.VX/g@l4YeQ,zfy5~"
1,F1t9wdjuJM&PriZ`Kv*T2n0B[}h,"<+c7?s$Imab.VX/g@l4YeQ,zfy5~","F1t9wdjuJM&PriZ`Kv*T2n0B[}h<+c7?s$Imab.VX/g@l4YeQ,zfy5~"
2,L Oqp;|k]\A3#E=GS'8W>,"6{xN)%""^UD(C:-HR_o!","L Oqp;|k]\A3#E=GS'8W>6{xN)%""^UD(C:-HR_o!"
3,<+c7?s$Imab.V,"X/g@l4YeQ,zfy5~","<+c7?s$Imab.VX/g@l4YeQ,zfy5~"
4,F1t9wdjuJM&Pr,iZ`Kv*T2n0B[}h,F1t9wdjuJM&PriZ`Kv*T2n0B[}h
5,"6{xN)%""^U",D(C:-HR_o!,"6{xN)%""^UD(C:-HR_o!"
6,L Oqp;|k],\A3#E=GS'8W>,L Oqp;|k]\A3#E=GS'8W>
7,X/g@l4Y,"eQ,zfy5~","X/g@l4YeQ,zfy5~"
8,<+c7?s,$Imab.V,<+c7?s$Imab.V
9,iZ`Kv*T2,n0B[}h,iZ`Kv*T2n0B[}h
10,F1t9,wdjuJM&Pr,F1t9wdjuJM&Pr
11,D(C:-H,R_o!,D(C:-HR_o!
12,\A3#E=G,S'8W>,\A3#E=GS'8W>
13,6{xN),"%""^U","6{xN)%""^U"
14,L ,Oqp;|k],L Oqp;|k]
15,"eQ,z",fy5~,"eQ,zfy5~"
16,X/g,@l4Y,X/g@l4Y
17,$Im,ab.V,$Imab.V
18,<+c,7?s,<+c7?s
19,iZ`Kv,*T2,iZ`Kv*T2
20,wdj,uJM&Pr,wdjuJM&Pr
21,n0B,[}h,n0B[}h
22,F1,t9,F1t9
23,R_,o!,R_o!
24,D(C:,-H,D(C:-H
25,S'8,W>,S'8W>
26,"%""",^U,"%""^U"
27,Oq,p;|k],Oqp;|k]
28,6{,xN),6{xN)
29,\A3#,E=G,\A3#E=G
30,L, ,L 
31,fy,5~,fy5~
32,X/,g,X/g
33,@l,4Y,@l4Y
34,ab,.V,ab.V
35,eQ,",z","eQ,z"
36,$,Im,$Im
37,7,?s,7?s
38,<+,c,<+c
39,iZ`,Kv,iZ`Kv
40,*,T2,*T2
41,uJM,&Pr,uJM&Pr
42,n,0B,n0B
43,wd,j,wdj
44,[,}h,[}h
45,t,9,t9
46,F,1,F1
47,-,H,-H
48,o,!,o!
49,R,_,R_
50,O,q,Oq
51,D(,C:,D(C:
52,^,U,^U
53,x,N),xN)
54,%,"""","%"""
55,S',8,S'8
56,E=,G,E=G
57,W,>,W>
58,p;|k,],p;|k]
59,6,{,6{
60,\A,3#,\A3#
61,5,~,5~
62,X,/,X/
63,",",z,",z"
64,@,l,@l
65,4,Y,4Y
66,I,m,Im
67,f,y,fy
68,e,Q,eQ
69,.,V,.V
70,a,b,ab
71,?,s,?s
72,uJ,M,uJM
73,i,Z`,iZ`
74,T,2,T2
75,&,Pr,&Pr
76,K,v,Kv
77,0,B,0B
78,w,d,wd
79,<,+,<+
80,},h,}h
81,\,A,\A
82,S,',S'
83,E,=,E=
84,C,:,C:
85,D,(,D(
86,N,),N)
87,p;|,k,p;|k
88,3,#,3#
89,u,J,uJ
90,P,r,Pr
91,Z,`,Z`
92,p,;|,p;|
93,;,|,;|
