,left,right,combine
0,?sl:dZ}6kVpga4#X=1.(u3+QcbzUYw>'jS)%]2y ,"7WOiv5n$t0[^Fr\Ho!hNeG&D`IALE8x@f|;*_JCM,<Bqm~""9PR-{/KT","?sl:dZ}6kVpga4#X=1.(u3+QcbzUYw>'jS)%]2y 7WOiv5n$t0[^Fr\Ho!hNeG&D`IALE8x@f|;*_JCM,<Bqm~""9PR-{/KT"
1,7WOiv5n$t0[^Fr\Ho!hNe,"G&D`IALE8x@f|;*_JCM,<Bqm~""9PR-{/KT","7WOiv5n$t0[^Fr\Ho!hNeG&D`IALE8x@f|;*_JCM,<Bqm~""9PR-{/KT"
2,?sl:dZ}6kVpga4#X=1.(,u3+QcbzUYw>'jS)%]2y ,?sl:dZ}6kVpga4#X=1.(u3+QcbzUYw>'jS)%]2y 
3,G&D`IALE8x@f|;*_JCM,",<Bqm~""9PR-{/KT","G&D`IALE8x@f|;*_JCM,<Bqm~""9PR-{/KT"
4,7WOiv5n$,t0[^Fr\Ho!hNe,7WOiv5n$t0[^Fr\Ho!hNe
5,u3+QcbzUYw>,'jS)%]2y ,u3+QcbzUYw>'jS)%]2y 
6,?sl:dZ}6k,Vpga4#X=1.(,?sl:dZ}6kVpga4#X=1.(
7,",<Bqm~""",9PR-{/KT,",<Bqm~""9PR-{/KT"
8,G&D`IALE8x@f|,;*_JCM,G&D`IALE8x@f|;*_JCM
9,t0[^Fr,\Ho!hNe,t0[^Fr\Ho!hNe
10,7WOi,v5n$,7WOiv5n$
11,'jS)%,]2y ,'jS)%]2y 
12,Vpga4#X,=1.(,Vpga4#X=1.(
13,u3+Qcbz,UYw>,u3+QcbzUYw>
14,?sl:d,Z}6k,?sl:dZ}6k
15,",<Bq","m~""",",<Bqm~"""
16,9PR-,{/KT,9PR-{/KT
17,;*_,JCM,;*_JCM
18,\H,o!hNe,\Ho!hNe
19,t0[^,Fr,t0[^Fr
20,G&D`IAL,E8x@f|,G&D`IALE8x@f|
21,v5,n$,v5n$
22,7W,Oi,7WOi
23,]2y, ,]2y 
24,'jS,)%,'jS)%
25,u3+,Qcbz,u3+Qcbz
26,Vpg,a4#X,Vpga4#X
27,Z},6k,Z}6k
28,=1,.(,=1.(
29,UYw,>,UYw>
30,?s,l:d,?sl:d
31,m,"~""","m~"""
32,9P,R-,9PR-
33,",<",Bq,",<Bq"
34,{/,KT,{/KT
35,JC,M,JCM
36,E,8x@f|,E8x@f|
37,F,r,Fr
38,o!,hNe,o!hNe
39,t0,[^,t0[^
40,\,H,\H
41,G&D`I,AL,G&D`IAL
42,;*,_,;*_
43,n,$,n$
44,7,W,7W
45,O,i,Oi
46,v,5,v5
47,Qc,bz,Qcbz
48,),%,)%
49,],2y,]2y
50,6,k,6k
51,Z,},Z}
52,V,pg,Vpg
53,'j,S,'jS
54,=,1,=1
55,.,(,.(
56,U,Yw,UYw
57,a4,#X,a4#X
58,u,3+,u3+
59,l,:d,l:d
60,9,P,9P
61,B,q,Bq
62,{,/,{/
63,",",<,",<"
64,?,s,?s
65,R,-,R-
66,~,"""","~"""
67,K,T,KT
68,J,C,JC
69,o,!,o!
70,A,L,AL
71,t,0,t0
72,8,x@f|,8x@f|
73,G&,D`I,G&D`I
74,hN,e,hNe
75,;,*,;*
76,[,^,[^
77,:,d,:d
78,b,z,bz
79,Y,w,Yw
80,Q,c,Qc
81,p,g,pg
82,2,y,2y
83,#,X,#X
84,3,+,3+
85,a,4,a4
86,',j,'j
87,D`,I,D`I
88,G,&,G&
89,h,N,hN
90,x@,f|,x@f|
91,x,@,x@
92,f,|,f|
93,D,`,D`
