,left,right,combine
0,"=x""JM%~Hh'>Er s}d<G@3fo2pw&*QtVF","eW9.{/z!]-aX;^A)gZ?TnSIYLjvOq_\B7K:4y#mN+01lUDPb5[6R8,c$|u`k(Ci","=x""JM%~Hh'>Er s}d<G@3fo2pw&*QtVFeW9.{/z!]-aX;^A)gZ?TnSIYLjvOq_\B7K:4y#mN+01lUDPb5[6R8,c$|u`k(Ci"
1,eW9.{/z!]-aX;^A)gZ?TnSIYLj,"vOq_\B7K:4y#mN+01lUDPb5[6R8,c$|u`k(Ci","eW9.{/z!]-aX;^A)gZ?TnSIYLjvOq_\B7K:4y#mN+01lUDPb5[6R8,c$|u`k(Ci"
2,"=x""JM%~Hh'>Er s",}d<G@3fo2pw&*QtVF,"=x""JM%~Hh'>Er s}d<G@3fo2pw&*QtVF"
3,vOq_\B7K:4y#mN+0,"1lUDPb5[6R8,c$|u`k(Ci","vOq_\B7K:4y#mN+01lUDPb5[6R8,c$|u`k(Ci"
4,eW9.{/z!]-a,X;^A)gZ?TnSIYLj,eW9.{/z!]-aX;^A)gZ?TnSIYLj
5,}d<G@3f,o2pw&*QtVF,}d<G@3fo2pw&*QtVF
6,"=x""JM%~Hh'>",Er s,"=x""JM%~Hh'>Er s"
7,1lUDPb5[6R8,",c$|u`k(Ci","1lUDPb5[6R8,c$|u`k(Ci"
8,vOq_\,B7K:4y#mN+0,vOq_\B7K:4y#mN+0
9,X;^A)gZ?T,nSIYLj,X;^A)gZ?TnSIYLj
10,eW9.{/z,!]-a,eW9.{/z!]-a
11,o2pw,&*QtVF,o2pw&*QtVF
12,}d<,G@3f,}d<G@3f
13,Er, s,Er s
14,B7K:,4y#mN+0,B7K:4y#mN+0
15,1lUD,Pb5[6R8,1lUDPb5[6R8
16,",c$",|u`k(Ci,",c$|u`k(Ci"
17,"=x""JM",%~Hh'>,"=x""JM%~Hh'>"
18,vO,q_\,vOq_\
19,nSI,YLj,nSIYLj
20,!],-a,!]-a
21,eW9,.{/z,eW9.{/z
22,X;^A)g,Z?T,X;^A)gZ?T
23,&*Q,tVF,&*QtVF
24,}d,<,}d<
25,o2,pw,o2pw
26,G@,3f,G@3f
27, ,s, s
28,E,r,Er
29,B7,K:,B7K:
30,",c",$,",c$"
31,Pb5[,6R8,Pb5[6R8
32,=x,"""JM","=x""JM"
33,4y#m,N+0,4y#mN+0
34,%~Hh,'>,%~Hh'>
35,1,lUD,1lUD
36,|u`k,(Ci,|u`k(Ci
37,q,_\,q_\
38,v,O,vO
39,YL,j,YLj
40,e,W9,eW9
41,Z?,T,Z?T
42,.{,/z,.{/z
43,tV,F,tVF
44,X;^A,)g,X;^A)g
45,nS,I,nSI
46,!,],!]
47,-,a,-a
48,&,*Q,&*Q
49,p,w,pw
50,},d,}d
51,G,@,G@
52,3,f,3f
53,o,2,o2
54,",",c,",c"
55,|u`,k,|u`k
56,l,UD,lUD
57,N+,0,N+0
58,"""",JM,"""JM"
59,P,b5[,Pb5[
60,',>,'>
61,K,:,K:
62,B,7,B7
63,%~,Hh,%~Hh
64,6,R8,6R8
65,=,x,=x
66,4y#,m,4y#m
67,(,Ci,(Ci
68,_,\,_\
69,.,{,.{
70,t,V,tV
71,*,Q,*Q
72,/,z,/z
73,Z,?,Z?
74,Y,L,YL
75,n,S,nS
76,X;^,A,X;^A
77,),g,)g
78,W,9,W9
79,|u,`,|u`
80,b,5[,b5[
81,N,+,N+
82,C,i,Ci
83,J,M,JM
84,%,~,%~
85,4y,#,4y#
86,U,D,UD
87,R,8,R8
88,H,h,Hh
89,X,;^,X;^
90,;,^,;^
91,|,u,|u
92,4,y,4y
93,5,[,5[
