,left,right,combine
0,"V>WF\`@L!gZQGnOYf0P.$5%|,B{_-h&k3Rpz7^r8HNK","IEX yv6qw*b;]A?C2S'=u[~#xU:Js1iT(om)}e/d<""4DcjlM9+at","V>WF\`@L!gZQGnOYf0P.$5%|,B{_-h&k3Rpz7^r8HNKIEX yv6qw*b;]A?C2S'=u[~#xU:Js1iT(om)}e/d<""4DcjlM9+at"
1,IEX yv6qw*b;]A?C2S',"=u[~#xU:Js1iT(om)}e/d<""4DcjlM9+at","IEX yv6qw*b;]A?C2S'=u[~#xU:Js1iT(om)}e/d<""4DcjlM9+at"
2,V>WF\`@L!gZQGnOYf0,"P.$5%|,B{_-h&k3Rpz7^r8HNK","V>WF\`@L!gZQGnOYf0P.$5%|,B{_-h&k3Rpz7^r8HNK"
3,=u[~#xU:Js1iT(o,"m)}e/d<""4DcjlM9+at","=u[~#xU:Js1iT(om)}e/d<""4DcjlM9+at"
4,IEX yv6q,w*b;]A?C2S',IEX yv6qw*b;]A?C2S'
5,"P.$5%|,B{_-h",&k3Rpz7^r8HNK,"P.$5%|,B{_-h&k3Rpz7^r8HNK"
6,V>WF\`@,L!gZQGnOYf0,V>WF\`@L!gZQGnOYf0
7,"m)}e/d<""4Dcj",lM9+at,"m)}e/d<""4DcjlM9+at"
8,=u[~#xU:,Js1iT(o,=u[~#xU:Js1iT(o
9,w*b;,]A?C2S',w*b;]A?C2S'
10,IEX ,yv6q,IEX yv6q
11,P.$5%|,",B{_-h","P.$5%|,B{_-h"
12,&k3Rpz7,^r8HNK,&k3Rpz7^r8HNK
13,L!g,ZQGnOYf0,L!gZQGnOYf0
14,V>W,F\`@,V>WF\`@
15,lM,9+at,lM9+at
16,=u[,~#xU:,=u[~#xU:
17,Js1,iT(o,Js1iT(o
18,"m)}e/d<""",4Dcj,"m)}e/d<""4Dcj"
19,]A?,C2S',]A?C2S'
20,yv,6q,yv6q
21,w*,b;,w*b;
22,IE,X ,IEX 
23,^r8,HNK,^r8HNK
24,P.,$5%|,P.$5%|
25,",B{",_-h,",B{_-h"
26,&k3R,pz7,&k3Rpz7
27,ZQGnOY,f0,ZQGnOYf0
28,L!,g,L!g
29,F\,`@,F\`@
30,9+,at,9+at
31,V>,W,V>W
32,l,M,lM
33,=u,[,=u[
34,m)},"e/d<""","m)}e/d<"""
35,J,s1,Js1
36,C2,S',C2S'
37,iT(,o,iT(o
38,4D,cj,4Dcj
39,~#x,U:,~#xU:
40,X, ,X 
41,w,*,w*
42,b,;,b;
43,]A,?,]A?
44,y,v,yv
45,6,q,6q
46,p,z7,pz7
47,I,E,IE
48,P,.,P.
49,",",B{,",B{"
50,HN,K,HNK
51,_,-h,_-h
52,ZQGn,OY,ZQGnOY
53,f,0,f0
54,$5,%|,$5%|
55,&k,3R,&k3R
56,^r,8,^r8
57,L,!,L!
58,a,t,at
59,V,>,V>
60,9,+,9+
61,F,\,F\
62,`,@,`@
63,=,u,=u
64,~#,x,~#x
65,U,:,U:
66,i,T(,iT(
67,m),},m)}
68,4,D,4D
69,s,1,s1
70,S,',S'
71,c,j,cj
72,e/,"d<""","e/d<"""
73,C,2,C2
74,],A,]A
75,$,5,$5
76,&,k,&k
77,B,{,B{
78,H,N,HN
79,z,7,z7
80,3,R,3R
81,O,Y,OY
82,^,r,^r
83,-,h,-h
84,ZQG,n,ZQGn
85,%,|,%|
86,d,"<""","d<"""
87,T,(,T(
88,~,#,~#
89,e,/,e/
90,m,),m)
91,Z,QG,ZQG
92,Q,G,QG
93,<,"""","<"""
