,left,right,combine
0,"?C/lqajMDW>N*=5z,K$ 2H!S""[p}P@UJ|bI",wY`nkesO1Lf0dA_6^7(ytQviR);#h4+cxmu9{V3\&<8:GZr-.E~g%'BF]oTX,"?C/lqajMDW>N*=5z,K$ 2H!S""[p}P@UJ|bIwY`nkesO1Lf0dA_6^7(ytQviR);#h4+cxmu9{V3\&<8:GZr-.E~g%'BF]oTX"
1,wY`nkesO1Lf0dA_6^7(ytQviR);,#h4+cxmu9{V3\&<8:GZr-.E~g%'BF]oTX,wY`nkesO1Lf0dA_6^7(ytQviR);#h4+cxmu9{V3\&<8:GZr-.E~g%'BF]oTX
2,?C/lqajMDW>N*=5,"z,K$ 2H!S""[p}P@UJ|bI","?C/lqajMDW>N*=5z,K$ 2H!S""[p}P@UJ|bI"
3,#h4+cxmu9{V3\&<8:,GZr-.E~g%'BF]oTX,#h4+cxmu9{V3\&<8:GZr-.E~g%'BF]oTX
4,wY`nkesO1Lf,0dA_6^7(ytQviR);,wY`nkesO1Lf0dA_6^7(ytQviR);
5,"z,K$ 2H!S","""[p}P@UJ|bI","z,K$ 2H!S""[p}P@UJ|bI"
6,?C/lqaj,MDW>N*=5,?C/lqajMDW>N*=5
7,GZr-.E~,g%'BF]oTX,GZr-.E~g%'BF]oTX
8,#h4+cxm,u9{V3\&<8:,#h4+cxmu9{V3\&<8:
9,0dA_6^,7(ytQviR);,0dA_6^7(ytQviR);
10,wY`n,kesO1Lf,wY`nkesO1Lf
11,"""[p}P@U",J|bI,"""[p}P@UJ|bI"
12,"z,K$ ",2H!S,"z,K$ 2H!S"
13,MDW>,N*=5,MDW>N*=5
14,?C/,lqaj,?C/lqaj
15,g%'BF,]oTX,g%'BF]oTX
16,GZr-,.E~,GZr-.E~
17,u9{V,3\&<8:,u9{V3\&<8:
18,7(ytQvi,R);,7(ytQviR);
19,#h4+,cxm,#h4+cxm
20,0dA,_6^,0dA_6^
21,kes,O1Lf,kesO1Lf
22,wY,`n,wY`n
23,J|,bI,J|bI
24,2H,!S,2H!S
25,"z,K",$ ,"z,K$ "
26,"""[p",}P@U,"""[p}P@U"
27,N*,=5,N*=5
28,?,C/,?C/
29,lq,aj,lqaj
30,MD,W>,MDW>
31,]o,TX,]oTX
32,3\&,<8:,3\&<8:
33,g%',BF,g%'BF
34,.,E~,.E~
35,GZ,r-,GZr-
36,u9,{V,u9{V
37,#h,4+,#h4+
38,c,xm,cxm
39,R,);,R);
40,7(,ytQvi,7(ytQvi
41,_6,^,_6^
42,O1,Lf,O1Lf
43,0d,A,0dA
44,k,es,kes
45,`,n,`n
46,w,Y,wY
47,J,|,J|
48,b,I,bI
49,2,H,2H
50,$, ,$ 
51,!,S,!S
52,"""[",p,"""[p"
53,z,",K","z,K"
54,}P,@U,}P@U
55,=,5,=5
56,C,/,C/
57,M,D,MD
58,l,q,lq
59,T,X,TX
60,a,j,aj
61,N,*,N*
62,W,>,W>
63,G,Z,GZ
64,E,~,E~
65,g,%',g%'
66,],o,]o
67,<8,:,<8:
68,3,\&,3\&
69,{,V,{V
70,r,-,r-
71,B,F,BF
72,#,h,#h
73,7,(,7(
74,x,m,xm
75,u,9,u9
76,ytQv,i,ytQvi
77,4,+,4+
78,),;,);
79,O,1,O1
80,L,f,Lf
81,e,s,es
82,_,6,_6
83,0,d,0d
84,@,U,@U
85,},P,}P
86,",",K,",K"
87,"""",[,"""["
88,%,',%'
89,<,8,<8
90,\,&,\&
91,y,tQv,ytQv
92,tQ,v,tQv
93,t,Q,tQ
