,left,right,combine
0,"v84G$y2Z6ogpL*`;F0T,nYt+""fsC&'NkP]MS?{",>#jw -qz.c:Vdh9Jr7/<RU@Il[E|~3}WA!ub\=^1BHQ%m_x5eiDO)XaK(,"v84G$y2Z6ogpL*`;F0T,nYt+""fsC&'NkP]MS?{>#jw -qz.c:Vdh9Jr7/<RU@Il[E|~3}WA!ub\=^1BHQ%m_x5eiDO)XaK("
1,>#jw -qz.c:Vdh9Jr7/<RU@Il,[E|~3}WA!ub\=^1BHQ%m_x5eiDO)XaK(,>#jw -qz.c:Vdh9Jr7/<RU@Il[E|~3}WA!ub\=^1BHQ%m_x5eiDO)XaK(
2,v84G$y2Z6ogpL*`;F,"0T,nYt+""fsC&'NkP]MS?{","v84G$y2Z6ogpL*`;F0T,nYt+""fsC&'NkP]MS?{"
3,[E|~3}WA!ub\=^1B,HQ%m_x5eiDO)XaK(,[E|~3}WA!ub\=^1BHQ%m_x5eiDO)XaK(
4,>#jw -qz.c:Vd,h9Jr7/<RU@Il,>#jw -qz.c:Vdh9Jr7/<RU@Il
5,"0T,nYt+""f",sC&'NkP]MS?{,"0T,nYt+""fsC&'NkP]MS?{"
6,v84G$y2Z6o,gpL*`;F,v84G$y2Z6ogpL*`;F
7,HQ%m_x5e,iDO)XaK(,HQ%m_x5eiDO)XaK(
8,[E|~3}WA,!ub\=^1B,[E|~3}WA!ub\=^1B
9,h9Jr,7/<RU@Il,h9Jr7/<RU@Il
10,>#jw, -qz.c:Vd,>#jw -qz.c:Vd
11,sC&'Nk,P]MS?{,sC&'NkP]MS?{
12,"0T,nY","t+""f","0T,nYt+""f"
13,gpL*,`;F,gpL*`;F
14,v84G$,y2Z6o,v84G$y2Z6o
15,iDO)X,aK(,iDO)XaK(
16,HQ%m,_x5e,HQ%m_x5e
17,!ub\,=^1B,!ub\=^1B
18,7/<R,U@Il,7/<RU@Il
19,[E|~,3}WA,[E|~3}WA
20,h9,Jr,h9Jr
21, -q,z.c:Vd, -qz.c:Vd
22,>#,jw,>#jw
23,P]MS,?{,P]MS?{
24,t+,"""f","t+""f"
25,sC&,'Nk,sC&'Nk
26,"0T,",nY,"0T,nY"
27,`,;F,`;F
28,y2Z,6o,y2Z6o
29,gp,L*,gpL*
30,v8,4G$,v84G$
31,a,K(,aK(
32,iDO,)X,iDO)X
33,_x,5e,_x5e
34,HQ,%m,HQ%m
35,=^,1B,=^1B
36,!u,b\,!ub\
37,U@,Il,U@Il
38,7/,<R,7/<R
39,3},WA,3}WA
40,[E,|~,[E|~
41,h,9,h9
42,J,r,Jr
43, ,-q, -q
44,j,w,jw
45,z.c:,Vd,z.c:Vd
46,?,{,?{
47,>,#,>#
48,"""",f,"""f"
49,t,+,t+
50,s,C&,sC&
51,P],MS,P]MS
52,'N,k,'Nk
53,0T,",","0T,"
54,n,Y,nY
55,;,F,;F
56,g,p,gp
57,6,o,6o
58,v,8,v8
59,y,2Z,y2Z
60,L,*,L*
61,K,(,K(
62,4,G$,4G$
63,),X,)X
64,H,Q,HQ
65,iD,O,iDO
66,%,m,%m
67,_,x,_x
68,5,e,5e
69,1,B,1B
70,=,^,=^
71,b,\,b\
72,I,l,Il
73,U,@,U@
74,[,E,[E
75,<,R,<R
76,|,~,|~
77,7,/,7/
78,3,},3}
79,!,u,!u
80,W,A,WA
81,V,d,Vd
82,z.c,:,z.c:
83,-,q,-q
84,C,&,C&
85,P,],P]
86,M,S,MS
87,',N,'N
88,0,T,0T
89,2,Z,2Z
90,G,$,G$
91,i,D,iD
92,z.,c,z.c
93,z,.,z.
