,left,right,combine
0,"9lO~|(Kbpe0}\A65;uq1jcX+i,vPU' )Hy$m",">L*dwExS4VIfYT_7DhR/.z`WtJQB]kF<83#=rn@ags%2G""!?&C^-:MZ{[oN","9lO~|(Kbpe0}\A65;uq1jcX+i,vPU' )Hy$m>L*dwExS4VIfYT_7DhR/.z`WtJQB]kF<83#=rn@ags%2G""!?&C^-:MZ{[oN"
1,>L*dwExS4VIfYT_7DhR/.z`WtJQ,"B]kF<83#=rn@ags%2G""!?&C^-:MZ{[oN",">L*dwExS4VIfYT_7DhR/.z`WtJQB]kF<83#=rn@ags%2G""!?&C^-:MZ{[oN"
2,9lO~|(Kbpe0}\A65;,"uq1jcX+i,vPU' )Hy$m","9lO~|(Kbpe0}\A65;uq1jcX+i,vPU' )Hy$m"
3,B]kF<83#=rn@ags%2,"G""!?&C^-:MZ{[oN","B]kF<83#=rn@ags%2G""!?&C^-:MZ{[oN"
4,>L*dwExS4V,IfYT_7DhR/.z`WtJQ,>L*dwExS4VIfYT_7DhR/.z`WtJQ
5,"uq1jcX+i,",vPU' )Hy$m,"uq1jcX+i,vPU' )Hy$m"
6,9lO~|(K,bpe0}\A65;,9lO~|(Kbpe0}\A65;
7,"G""!?&C",^-:MZ{[oN,"G""!?&C^-:MZ{[oN"
8,B]kF<83#=rn,@ags%2,B]kF<83#=rn@ags%2
9,IfYT_7DhR/,.z`WtJQ,IfYT_7DhR/.z`WtJQ
10,>L*d,wExS4V,>L*dwExS4V
11,vPU' ,)Hy$m,vPU' )Hy$m
12,uq1jc,"X+i,","uq1jcX+i,"
13,bpe0,}\A65;,bpe0}\A65;
14,9lO~,|(K,9lO~|(K
15,"G""!?",&C,"G""!?&C"
16,^-:M,Z{[oN,^-:MZ{[oN
17,@ag,s%2,@ags%2
18,.z`W,tJQ,.z`WtJQ
19,IfYT_,7DhR/,IfYT_7DhR/
20,B]k,F<83#=rn,B]kF<83#=rn
21,wE,xS4V,wExS4V
22,)H,y$m,)Hy$m
23,>L,*d,>L*d
24,vPU', ,vPU' 
25,X+,"i,","X+i,"
26,uq1,jc,uq1jc
27,}\A,65;,}\A65;
28,bp,e0,bpe0
29,|(,K,|(K
30,9l,O~,9lO~
31,"G""",!?,"G""!?"
32,^-,:M,^-:M
33,Z{[,oN,Z{[oN
34,&,C,&C
35,s%,2,s%2
36,@a,g,@ag
37,xS,4V,xS4V
38,B],k,B]k
39,F<83,#=rn,F<83#=rn
40,If,YT_,IfYT_
41,.z`,W,.z`W
42,7DhR,/,7DhR/
43,tJ,Q,tJQ
44,w,E,wE
45,*,d,*d
46,),H,)H
47,>,L,>L
48,y,$m,y$m
49,vP,U',vPU'
50,X,+,X+
51,e,0,e0
52,},\A,}\A
53,6,5;,65;
54,uq,1,uq1
55,j,c,jc
56,i,",","i,"
57,b,p,bp
58,o,N,oN
59,Z{,[,Z{[
60,:,M,:M
61,G,"""","G"""
62,^,-,^-
63,O,~,O~
64,|,(,|(
65,!,?,!?
66,9,l,9l
67,s,%,s%
68,@,a,@a
69,#=r,n,#=rn
70,.z,`,.z`
71,t,J,tJ
72,YT,_,YT_
73,4,V,4V
74,x,S,xS
75,7Dh,R,7DhR
76,B,],B]
77,F,<83,F<83
78,I,f,If
79,$,m,$m
80,u,q,uq
81,\,A,\A
82,v,P,vP
83,U,',U'
84,5,;,5;
85,Z,{,Z{
86,7,Dh,7Dh
87,Y,T,YT
88,.,z,.z
89,<8,3,<83
90,#=,r,#=r
91,#,=,#=
92,D,h,Dh
93,<,8,<8
