,left,right,combine
0,"WV?U*!zvOa+,).>E^wg(XL$T#d]iK=&D:M~\5}C<|nj6","/_ZHo@tspY[NxRqSB1u""h9A`y04m '7G;rJ8e2Pc3kIFQ{b-%lf","WV?U*!zvOa+,).>E^wg(XL$T#d]iK=&D:M~\5}C<|nj6/_ZHo@tspY[NxRqSB1u""h9A`y04m '7G;rJ8e2Pc3kIFQ{b-%lf"
1,"/_ZHo@tspY[NxRqSB1u""h",9A`y04m '7G;rJ8e2Pc3kIFQ{b-%lf,"/_ZHo@tspY[NxRqSB1u""h9A`y04m '7G;rJ8e2Pc3kIFQ{b-%lf"
2,"WV?U*!zvOa+,).>E^wg",(XL$T#d]iK=&D:M~\5}C<|nj6,"WV?U*!zvOa+,).>E^wg(XL$T#d]iK=&D:M~\5}C<|nj6"
3,9A`y04m '7G;,rJ8e2Pc3kIFQ{b-%lf,9A`y04m '7G;rJ8e2Pc3kIFQ{b-%lf
4,/_ZHo@tsp,"Y[NxRqSB1u""h","/_ZHo@tspY[NxRqSB1u""h"
5,(XL$T#d]iK=,&D:M~\5}C<|nj6,(XL$T#d]iK=&D:M~\5}C<|nj6
6,WV?U*!zvOa,"+,).>E^wg","WV?U*!zvOa+,).>E^wg"
7,rJ8e2Pc3kI,FQ{b-%lf,rJ8e2Pc3kIFQ{b-%lf
8,9A`y04m, '7G;,9A`y04m '7G;
9,Y[NxRq,"SB1u""h","Y[NxRqSB1u""h"
10,/_ZHo,@tsp,/_ZHo@tsp
11,(XL$T,#d]iK=,(XL$T#d]iK=
12,&D:M~\5}C,<|nj6,&D:M~\5}C<|nj6
13,"+,).",>E^wg,"+,).>E^wg"
14,WV?U,*!zvOa,WV?U*!zvOa
15,rJ8e2,Pc3kI,rJ8e2Pc3kI
16,FQ{b,-%lf,FQ{b-%lf
17, ',7G;, '7G;
18,SB1,"u""h","SB1u""h"
19,Y[Nx,Rq,Y[NxRq
20,9A`y,04m,9A`y04m
21,@t,sp,@tsp
22,/_,ZHo,/_ZHo
23,(X,L$T,(XL$T
24,&D:M~\,5}C,&D:M~\5}C
25,#d],iK=,#d]iK=
26,>E^,wg,>E^wg
27,<|,nj6,<|nj6
28,"+,",).,"+,)."
29,*!zv,Oa,*!zvOa
30,WV,?U,WV?U
31,FQ,{b,FQ{b
32,rJ,8e2,rJ8e2
33,-%,lf,-%lf
34,Pc3,kI,Pc3kI
35,7,G;,7G;
36, ,', '
37,9A,`y,9A`y
38,0,4m,04m
39,S,B1,SB1
40,u,"""h","u""h"
41,R,q,Rq
42,Y[,Nx,Y[Nx
43,@,t,@t
44,s,p,sp
45,ZH,o,ZHo
46,(,X,(X
47,L,$T,L$T
48,<,|,<|
49,>,E^,>E^
50,5,}C,5}C
51,&,D:M~\,&D:M~\
52,i,K=,iK=
53,w,g,wg
54,/,_,/_
55,nj,6,nj6
56,#,d],#d]
57,),.,).
58,?,U,?U
59,*!z,v,*!zv
60,O,a,Oa
61,+,",","+,"
62,W,V,WV
63,r,J,rJ
64,-,%,-%
65,F,Q,FQ
66,G,;,G;
67,8,e2,8e2
68,k,I,kI
69,l,f,lf
70,Pc,3,Pc3
71,{,b,{b
72,9,A,9A
73,4,m,4m
74,"""",h,"""h"
75,N,x,Nx
76,Y,[,Y[
77,`,y,`y
78,B,1,B1
79,E,^,E^
80,$,T,$T
81,Z,H,ZH
82,K,=,K=
83,D:,M~\,D:M~\
84,},C,}C
85,d,],d]
86,n,j,nj
87,*,!z,*!z
88,e,2,e2
89,P,c,Pc
90,!,z,!z
91,D,:,D:
92,M~,\,M~\
93,M,~,M~
