,left,right,combine
0,"3,w~+?!imz/hbA|N'WR9Ia0}yPk._c[su`LqM","#\]Q{H6$vXJGx=4:ErfoYSKp>5&8Bge ^j)n2(1C%TVOUl<7*""@tDZd-;F","3,w~+?!imz/hbA|N'WR9Ia0}yPk._c[su`LqM#\]Q{H6$vXJGx=4:ErfoYSKp>5&8Bge ^j)n2(1C%TVOUl<7*""@tDZd-;F"
1,#\]Q{H6$vXJGx=4:ErfoYSKp>,"5&8Bge ^j)n2(1C%TVOUl<7*""@tDZd-;F","#\]Q{H6$vXJGx=4:ErfoYSKp>5&8Bge ^j)n2(1C%TVOUl<7*""@tDZd-;F"
2,"3,w~+?!imz/hbA|N'W",R9Ia0}yPk._c[su`LqM,"3,w~+?!imz/hbA|N'WR9Ia0}yPk._c[su`LqM"
3,5&8Bge ^j)n2(1C,"%TVOUl<7*""@tDZd-;F","5&8Bge ^j)n2(1C%TVOUl<7*""@tDZd-;F"
4,#\]Q{H6$,vXJGx=4:ErfoYSKp>,#\]Q{H6$vXJGx=4:ErfoYSKp>
5,R9Ia0}yP,k._c[su`LqM,R9Ia0}yPk._c[su`LqM
6,"3,w~+?!im",z/hbA|N'W,"3,w~+?!imz/hbA|N'W"
7,%TVOUl<7*,"""@tDZd-;F","%TVOUl<7*""@tDZd-;F"
8,5&8Bge ,^j)n2(1C,5&8Bge ^j)n2(1C
9,vXJGx=4,:ErfoYSKp>,vXJGx=4:ErfoYSKp>
10,#\]Q,{H6$,#\]Q{H6$
11,k._c[s,u`LqM,k._c[su`LqM
12,R9Ia,0}yP,R9Ia0}yP
13,z/hb,A|N'W,z/hbA|N'W
14,"3,w~+",?!im,"3,w~+?!im"
15,%TVO,Ul<7*,%TVOUl<7*
16,"""@tDZ",d-;F,"""@tDZd-;F"
17,^j)n,2(1C,^j)n2(1C
18,5&8,Bge ,5&8Bge 
19,:ErfoYS,Kp>,:ErfoYSKp>
20,vXJ,Gx=4,vXJGx=4
21,{H,6$,{H6$
22,#\,]Q,#\]Q
23,u`,LqM,u`LqM
24,k._,c[s,k._c[s
25,0},yP,0}yP
26,R9,Ia,R9Ia
27,z/,hb,z/hb
28,A|N,'W,A|N'W
29,?!,im,?!im
30,"""@",tDZ,"""@tDZ"
31,%T,VO,%TVO
32,d-,;F,d-;F
33,Ul<,7*,Ul<7*
34,"3,",w~+,"3,w~+"
35,Bge, ,Bge 
36,2(,1C,2(1C
37,^j,)n,^j)n
38,5,&8,5&8
39,Gx,=4,Gx=4
40,:Er,foYS,:ErfoYS
41,K,p>,Kp>
42,v,XJ,vXJ
43,6,$,6$
44,{,H,{H
45,],Q,]Q
46,Lq,M,LqM
47,k.,_,k._
48,u,`,u`
49,y,P,yP
50,c[,s,c[s
51,#,\,#\
52,h,b,hb
53,z,/,z/
54,i,m,im
55,R,9,R9
56,I,a,Ia
57,0,},0}
58,A|,N,A|N
59,',W,'W
60,?,!,?!
61,d,-,d-
62,t,DZ,tDZ
63,w,~+,w~+
64,%,T,%T
65,7,*,7*
66,V,O,VO
67,;,F,;F
68,"""",@,"""@"
69,Ul,<,Ul<
70,3,",","3,"
71,Bg,e,Bge
72,2,(,2(
73,^,j,^j
74,),n,)n
75,&,8,&8
76,1,C,1C
77,p,>,p>
78,:E,r,:Er
79,X,J,XJ
80,G,x,Gx
81,f,oYS,foYS
82,=,4,=4
83,L,q,Lq
84,k,.,k.
85,c,[,c[
86,A,|,A|
87,D,Z,DZ
88,~,+,~+
89,U,l,Ul
90,B,g,Bg
91,:,E,:E
92,oY,S,oYS
93,o,Y,oY
