,left,right,combine
0,"QK ACW-\YE'19,)5JL:`x^HtSn%}wyl""fcz{Ur",#b<N.B68?/|V402eGMpuao[*jR=I@3;T&]+qXvFZgm_ik~7dPO$sD>h(!,"QK ACW-\YE'19,)5JL:`x^HtSn%}wyl""fcz{Ur#b<N.B68?/|V402eGMpuao[*jR=I@3;T&]+qXvFZgm_ik~7dPO$sD>h(!"
1,#b<N.B68?/|V402eGMpu,ao[*jR=I@3;T&]+qXvFZgm_ik~7dPO$sD>h(!,#b<N.B68?/|V402eGMpuao[*jR=I@3;T&]+qXvFZgm_ik~7dPO$sD>h(!
2,"QK ACW-\YE'19,)","5JL:`x^HtSn%}wyl""fcz{Ur","QK ACW-\YE'19,)5JL:`x^HtSn%}wyl""fcz{Ur"
3,ao[*jR=I@3;T&],+qXvFZgm_ik~7dPO$sD>h(!,ao[*jR=I@3;T&]+qXvFZgm_ik~7dPO$sD>h(!
4,#b<N.B68?/|V,402eGMpu,#b<N.B68?/|V402eGMpu
5,5JL:`x^Ht,"Sn%}wyl""fcz{Ur","5JL:`x^HtSn%}wyl""fcz{Ur"
6,QK ACW-,"\YE'19,)","QK ACW-\YE'19,)"
7,+qXvFZgm_,ik~7dPO$sD>h(!,+qXvFZgm_ik~7dPO$sD>h(!
8,ao[*jR,=I@3;T&],ao[*jR=I@3;T&]
9,402e,GMpu,402eGMpu
10,"Sn%}wyl""",fcz{Ur,"Sn%}wyl""fcz{Ur"
11,#b<N.B6,8?/|V,#b<N.B68?/|V
12,5JL:,`x^Ht,5JL:`x^Ht
13,\YE',"19,)","\YE'19,)"
14,QK ,ACW-,QK ACW-
15,ik~7dPO$,sD>h(!,ik~7dPO$sD>h(!
16,+qXv,FZgm_,+qXvFZgm_
17,=I@3,;T&],=I@3;T&]
18,ao[,*jR,ao[*jR
19,GM,pu,GMpu
20,40,2e,402e
21,#b<,N.B6,#b<N.B6
22,Sn%}w,"yl""","Sn%}wyl"""
23,fcz{,Ur,fcz{Ur
24,8?,/|V,8?/|V
25,`x,^Ht,`x^Ht
26,19,",)","19,)"
27,\Y,E',\YE'
28,5J,L:,5JL:
29,AC,W-,ACW-
30,sD>,h(!,sD>h(!
31,QK, ,QK 
32,ik~,7dPO$,ik~7dPO$
33,FZ,gm_,FZgm_
34,+qX,v,+qXv
35,;T,&],;T&]
36,*,jR,*jR
37,=I,@3,=I@3
38,p,u,pu
39,a,o[,ao[
40,G,M,GM
41,2,e,2e
42,U,r,Ur
43,/,|V,/|V
44,#,b<,#b<
45,N,.B6,N.B6
46,Sn%,}w,Sn%}w
47,y,"l""","yl"""
48,^H,t,^Ht
49,8,?,8?
50,4,0,40
51,fc,z{,fcz{
52,`,x,`x
53,E,',E'
54,5,J,5J
55,W,-,W-
56,1,9,19
57,\,Y,\Y
58,",",),",)"
59,L,:,L:
60,A,C,AC
61,7dPO,$,7dPO$
62,g,m_,gm_
63,Q,K,QK
64,h,(!,h(!
65,sD,>,sD>
66,i,k~,ik~
67,F,Z,FZ
68,&,],&]
69,;,T,;T
70,=,I,=I
71,@,3,@3
72,j,R,jR
73,+,qX,+qX
74,o,[,o[
75,b,<,b<
76,l,"""","l"""
77,},w,}w
78,z,{,z{
79,f,c,fc
80,^,H,^H
81,|,V,|V
82,Sn,%,Sn%
83,.,B6,.B6
84,s,D,sD
85,k,~,k~
86,(,!,(!
87,7dP,O,7dPO
88,m,_,m_
89,q,X,qX
90,B,6,B6
91,S,n,Sn
92,7,dP,7dP
93,d,P,dP
