,left,right,combine
0,"]w%aQ1xuP$z,gocBALE9-.j:vV'm(>t5KOk@I;erG[R","YH4JMX6=<y2|""`qfpFnWSZ?i{+D\&})d_~#l0*78CTsNhb/^U!3 ","]w%aQ1xuP$z,gocBALE9-.j:vV'm(>t5KOk@I;erG[RYH4JMX6=<y2|""`qfpFnWSZ?i{+D\&})d_~#l0*78CTsNhb/^U!3 "
1,"YH4JMX6=<y2|""`qfpFnWSZ?i{+",D\&})d_~#l0*78CTsNhb/^U!3 ,"YH4JMX6=<y2|""`qfpFnWSZ?i{+D\&})d_~#l0*78CTsNhb/^U!3 "
2,"]w%aQ1xuP$z,gocBALE9",-.j:vV'm(>t5KOk@I;erG[R,"]w%aQ1xuP$z,gocBALE9-.j:vV'm(>t5KOk@I;erG[R"
3,D\&})d_~#l0*7,8CTsNhb/^U!3 ,D\&})d_~#l0*78CTsNhb/^U!3 
4,"YH4JMX6=<y2|""`q",fpFnWSZ?i{+,"YH4JMX6=<y2|""`qfpFnWSZ?i{+"
5,-.j:vV'm(,>t5KOk@I;erG[R,-.j:vV'm(>t5KOk@I;erG[R
6,]w%aQ1xuP$,"z,gocBALE9","]w%aQ1xuP$z,gocBALE9"
7,8CTsNh,b/^U!3 ,8CTsNhb/^U!3 
8,D\&})d_,~#l0*7,D\&})d_~#l0*7
9,fpFnW,SZ?i{+,fpFnWSZ?i{+
10,YH4JMX6=<,"y2|""`q","YH4JMX6=<y2|""`q"
11,>t5KOk@I,;erG[R,>t5KOk@I;erG[R
12,-.j:v,V'm(,-.j:vV'm(
13,]w%a,Q1xuP$,]w%aQ1xuP$
14,"z,goc",BALE9,"z,gocBALE9"
15,b/^U,!3 ,b/^U!3 
16,D\&,})d_,D\&})d_
17,~#l,0*7,~#l0*7
18,8CT,sNh,8CTsNh
19,SZ?,i{+,SZ?i{+
20,YH4JMX,6=<,YH4JMX6=<
21,;e,rG[R,;erG[R
22,fp,FnW,fpFnW
23,y2|,"""`q","y2|""`q"
24,>t,5KOk@I,>t5KOk@I
25,V',m(,V'm(
26,-.,j:v,-.j:v
27,]w,%a,]w%a
28,BAL,E9,BALE9
29,"z,",goc,"z,goc"
30,Q1,xuP$,Q1xuP$
31,!3, ,!3 
32,b/,^U,b/^U
33,D,\&,D\&
34,0*,7,0*7
35,s,Nh,sNh
36,}),d_,})d_
37,8C,T,8CT
38,~,#l,~#l
39,i,{+,i{+
40,SZ,?,SZ?
41,YH,4JMX,YH4JMX
42,y,2|,y2|
43,f,p,fp
44,;,e,;e
45,5KO,k@I,5KOk@I
46,6,=<,6=<
47,r,G[R,rG[R
48,"""`",q,"""`q"
49,Fn,W,FnW
50,>,t,>t
51,j:,v,j:v
52,V,',V'
53,m,(,m(
54,-,.,-.
55,%,a,%a
56,Q,1,Q1
57,xu,P$,xuP$
58,z,",","z,"
59,g,oc,goc
60,E,9,E9
61,],w,]w
62,BA,L,BAL
63,!,3,!3
64,\,&,\&
65,d,_,d_
66,b,/,b/
67,8,C,8C
68,N,h,Nh
69,^,U,^U
70,},),})
71,#,l,#l
72,0,*,0*
73,{,+,{+
74,k,@I,k@I
75,"""",`,"""`"
76,Y,H,YH
77,2,|,2|
78,5,KO,5KO
79,4,JMX,4JMX
80,=,<,=<
81,S,Z,SZ
82,G[,R,G[R
83,F,n,Fn
84,j,:,j:
85,P,$,P$
86,B,A,BA
87,x,u,xu
88,o,c,oc
89,G,[,G[
90,K,O,KO
91,@,I,@I
92,JM,X,JMX
93,J,M,JM
