,left,right,combine
0,xWdCP(>Jg\qzT2%ZklbNXe~Kc^FoU}| p-;.:yB,"#D'a[,<VEws4hnR{j+Av8S`Qt$Hi)@9M6m]Y1!G5""_=3L?O7&/f*urI0","xWdCP(>Jg\qzT2%ZklbNXe~Kc^FoU}| p-;.:yB#D'a[,<VEws4hnR{j+Av8S`Qt$Hi)@9M6m]Y1!G5""_=3L?O7&/f*urI0"
1,"#D'a[,<VEws4hnR{j+Av8S`Qt$","Hi)@9M6m]Y1!G5""_=3L?O7&/f*urI0","#D'a[,<VEws4hnR{j+Av8S`Qt$Hi)@9M6m]Y1!G5""_=3L?O7&/f*urI0"
2,xWdCP(>Jg\qzT2%Z,klbNXe~Kc^FoU}| p-;.:yB,xWdCP(>Jg\qzT2%ZklbNXe~Kc^FoU}| p-;.:yB
3,Hi)@9M6m]Y1!G5,"""_=3L?O7&/f*urI0","Hi)@9M6m]Y1!G5""_=3L?O7&/f*urI0"
4,"#D'a[,<VEws4",hnR{j+Av8S`Qt$,"#D'a[,<VEws4hnR{j+Av8S`Qt$"
5,klbNXe~Kc,^FoU}| p-;.:yB,klbNXe~Kc^FoU}| p-;.:yB
6,xWdCP(>Jg,\qzT2%Z,xWdCP(>Jg\qzT2%Z
7,"""_=3L?O7",&/f*urI0,"""_=3L?O7&/f*urI0"
8,Hi)@9M,6m]Y1!G5,Hi)@9M6m]Y1!G5
9,hnR{j+Av8,S`Qt$,hnR{j+Av8S`Qt$
10,^FoU}|, p-;.:yB,^FoU}| p-;.:yB
11,"#D'a[,<",VEws4,"#D'a[,<VEws4"
12,klbN,Xe~Kc,klbNXe~Kc
13,\qz,T2%Z,\qzT2%Z
14,xWd,CP(>Jg,xWdCP(>Jg
15,&/f*,urI0,&/f*urI0
16,6m]Y1,!G5,6m]Y1!G5
17,"""_=3",L?O7,"""_=3L?O7"
18,Hi,)@9M,Hi)@9M
19,S`Q,t$,S`Qt$
20,^FoU,}|,^FoU}|
21,#D,"'a[,<","#D'a[,<"
22,hnR{,j+Av8,hnR{j+Av8
23,VE,ws4,VEws4
24, p-;,.:yB, p-;.:yB
25,T2,%Z,T2%Z
26,Xe~,Kc,Xe~Kc
27,kl,bN,klbN
28,\q,z,\qz
29,CP(,>Jg,CP(>Jg
30,xW,d,xWd
31,ur,I0,urI0
32,&/,f*,&/f*
33,6m,]Y1,6m]Y1
34,)@,9M,)@9M
35,L?,O7,L?O7
36,!G,5,!G5
37,"""_",=3,"""_=3"
38,H,i,Hi
39,t,$,t$
40,S`,Q,S`Q
41,^F,oU,^FoU
42, ,p-;, p-;
43,'a,"[,<","'a[,<"
44,.,:yB,.:yB
45,j,+Av8,j+Av8
46,V,E,VE
47,},|,}|
48,#,D,#D
49,ws,4,ws4
50,h,nR{,hnR{
51,%,Z,%Z
52,K,c,Kc
53,Xe,~,Xe~
54,k,l,kl
55,T,2,T2
56,b,N,bN
57,u,r,ur
58,>,Jg,>Jg
59,\,q,\q
60,x,W,xW
61,f,*,f*
62,I,0,I0
63,CP,(,CP(
64,6,m,6m
65,"""",_,"""_"
66,&,/,&/
67,O,7,O7
68,9,M,9M
69,L,?,L?
70,=,3,=3
71,!,G,!G
72,],Y1,]Y1
73,),@,)@
74,^,F,^F
75,+,Av8,+Av8
76,p-,;,p-;
77,[,",<","[,<"
78,',a,'a
79,nR,{,nR{
80,S,`,S`
81,o,U,oU
82,w,s,ws
83,:y,B,:yB
84,X,e,Xe
85,C,P,CP
86,J,g,Jg
87,Y,1,Y1
88,n,R,nR
89,",",<,",<"
90,:,y,:y
91,p,-,p-
92,Av,8,Av8
93,A,v,Av
