,left,right,combine
0, 9:$~*rJf+xFRgZ=;HWb8KpD<^A|ieN?@}]1qtE,"c'-67T`hn""%U5[.X4wMI)CjY(#P,!d\&aB0myGLsvk3o_Q/Szul2>VO{"," 9:$~*rJf+xFRgZ=;HWb8KpD<^A|ieN?@}]1qtEc'-67T`hn""%U5[.X4wMI)CjY(#P,!d\&aB0myGLsvk3o_Q/Szul2>VO{"
1,"c'-67T`hn""%U5[.X4wMI)CjY(#","P,!d\&aB0myGLsvk3o_Q/Szul2>VO{","c'-67T`hn""%U5[.X4wMI)CjY(#P,!d\&aB0myGLsvk3o_Q/Szul2>VO{"
2, 9:$~*rJf+xFRgZ=;HW,b8KpD<^A|ieN?@}]1qtE, 9:$~*rJf+xFRgZ=;HWb8KpD<^A|ieN?@}]1qtE
3,"P,!d\&aB0myGL",svk3o_Q/Szul2>VO{,"P,!d\&aB0myGLsvk3o_Q/Szul2>VO{"
4,"c'-67T`hn""%",U5[.X4wMI)CjY(#,"c'-67T`hn""%U5[.X4wMI)CjY(#"
5,b8KpD<^A,|ieN?@}]1qtE,b8KpD<^A|ieN?@}]1qtE
6, 9:$~*rJf,+xFRgZ=;HW, 9:$~*rJf+xFRgZ=;HW
7,svk3o_Q/Szu,l2>VO{,svk3o_Q/Szul2>VO{
8,"P,!d",\&aB0myGL,"P,!d\&aB0myGL"
9,c'-67,"T`hn""%","c'-67T`hn""%"
10,U5[.X4wM,I)CjY(#,U5[.X4wMI)CjY(#
11,|ieN?,@}]1qtE,|ieN?@}]1qtE
12,b8Kp,D<^A,b8KpD<^A
13,+xFRgZ,=;HW,+xFRgZ=;HW
14,svk3o_Q,/Szu,svk3o_Q/Szu
15,l2>,VO{,l2>VO{
16, 9:,$~*rJf, 9:$~*rJf
17,\&a,B0myGL,\&aB0myGL
18,"P,",!d,"P,!d"
19,I),CjY(#,I)CjY(#
20,@}],1qtE,@}]1qtE
21,T`h,"n""%","T`hn""%"
22,U5[.,X4wM,U5[.X4wM
23,c'-,67,c'-67
24,|i,eN?,|ieN?
25,=;,HW,=;HW
26,D<,^A,D<^A
27,b8,Kp,b8Kp
28,+xF,RgZ,+xFRgZ
29, ,9:, 9:
30,VO,{,VO{
31,$~*r,Jf,$~*rJf
32,/,Szu,/Szu
33,l,2>,l2>
34,sv,k3o_Q,svk3o_Q
35,B0m,yGL,B0myGL
36,\,&a,\&a
37,!,d,!d
38,P,",","P,"
39,6,7,67
40,X4,wM,X4wM
41,CjY(,#,CjY(#
42,n,"""%","n""%"
43,T`,h,T`h
44,e,N?,eN?
45,U5,[.,U5[.
46,I,),I)
47,1q,tE,1qtE
48,c',-,c'-
49,@},],@}]
50,^,A,^A
51,H,W,HW
52,K,p,Kp
53,=,;,=;
54,b,8,b8
55,D,<,D<
56,|,i,|i
57,$~,*r,$~*r
58,2,>,2>
59,s,v,sv
60,yG,L,yGL
61,S,zu,Szu
62,&,a,&a
63,V,O,VO
64,B,0m,B0m
65,9,:,9:
66,Rg,Z,RgZ
67,+,xF,+xF
68,J,f,Jf
69,k3,o_Q,k3o_Q
70,X,4,X4
71,T,`,T`
72,U,5,U5
73,"""",%,"""%"
74,t,E,tE
75,w,M,wM
76,1,q,1q
77,N,?,N?
78,c,',c'
79,@,},@}
80,CjY,(,CjY(
81,[,.,[.
82,0,m,0m
83,*,r,*r
84,y,G,yG
85,$,~,$~
86,x,F,xF
87,R,g,Rg
88,o_,Q,o_Q
89,z,u,zu
90,k,3,k3
91,C,jY,CjY
92,j,Y,jY
93,o,_,o_
