,left,right,combine
0,"W.y?;tI""Q<$qNh5kw%L-Bme_+Hgv{4UX,diE=o#6",2K]ZlujF'0T3>s~*zDOJ`V(f&b\@C|aM n^xp8/:)P9GcRY}[7A1rS!,"W.y?;tI""Q<$qNh5kw%L-Bme_+Hgv{4UX,diE=o#62K]ZlujF'0T3>s~*zDOJ`V(f&b\@C|aM n^xp8/:)P9GcRY}[7A1rS!"
1,2K]ZlujF'0T3>s~*zDOJ`V(,f&b\@C|aM n^xp8/:)P9GcRY}[7A1rS!,2K]ZlujF'0T3>s~*zDOJ`V(f&b\@C|aM n^xp8/:)P9GcRY}[7A1rS!
2,"W.y?;tI""Q<$qNh5kw%L","-Bme_+Hgv{4UX,diE=o#6","W.y?;tI""Q<$qNh5kw%L-Bme_+Hgv{4UX,diE=o#6"
3,f&b\@C|aM n^,xp8/:)P9GcRY}[7A1rS!,f&b\@C|aM n^xp8/:)P9GcRY}[7A1rS!
4,2K]ZlujF',0T3>s~*zDOJ`V(,2K]ZlujF'0T3>s~*zDOJ`V(
5,-Bme_+Hgv{4U,"X,diE=o#6","-Bme_+Hgv{4UX,diE=o#6"
6,"W.y?;tI""Q<",$qNh5kw%L,"W.y?;tI""Q<$qNh5kw%L"
7,xp8/:)P9GcR,Y}[7A1rS!,xp8/:)P9GcRY}[7A1rS!
8,f&b\@,C|aM n^,f&b\@C|aM n^
9,0T3>s~,*zDOJ`V(,0T3>s~*zDOJ`V(
10,2K]Z,lujF',2K]ZlujF'
11,-Bme_+,Hgv{4U,-Bme_+Hgv{4U
12,"X,di",E=o#6,"X,diE=o#6"
13,$qNh,5kw%L,$qNh5kw%L
14,W.y?;t,"I""Q<","W.y?;tI""Q<"
15,Y}[7A,1rS!,Y}[7A1rS!
16,xp8/,:)P9GcR,xp8/:)P9GcR
17,C|aM, n^,C|aM n^
18,f&,b\@,f&b\@
19,0T3>,s~,0T3>s~
20,*zDO,J`V(,*zDOJ`V(
21,lu,jF',lujF'
22,2K,]Z,2K]Z
23,-B,me_+,-Bme_+
24,Hg,v{4U,Hgv{4U
25,E=o,#6,E=o#6
26,"X,",di,"X,di"
27,5k,w%L,5kw%L
28,$q,Nh,$qNh
29,"I""",Q<,"I""Q<"
30,W.,y?;t,W.y?;t
31,1r,S!,1rS!
32,Y},[7A,Y}[7A
33,:),P9GcR,:)P9GcR
34,xp,8/,xp8/
35, ,n^, n^
36,C|,aM,C|aM
37,b,\@,b\@
38,f,&,f&
39,s,~,s~
40,J`,V(,J`V(
41,0,T3>,0T3>
42,*z,DO,*zDO
43,j,F',jF'
44,2,K,2K
45,],Z,]Z
46,l,u,lu
47,-,B,-B
48,E=,o,E=o
49,#,6,#6
50,d,i,di
51,v{,4U,v{4U
52,w%,L,w%L
53,X,",","X,"
54,me,_+,me_+
55,H,g,Hg
56,5,k,5k
57,S,!,S!
58,I,"""","I"""
59,W,.,W.
60,Q,<,Q<
61,y?;,t,y?;t
62,$,q,$q
63,N,h,Nh
64,[,7A,[7A
65,:,),:)
66,P9Gc,R,P9GcR
67,Y,},Y}
68,1,r,1r
69,n,^,n^
70,x,p,xp
71,8,/,8/
72,\,@,\@
73,a,M,aM
74,C,|,C|
75,D,O,DO
76,T3,>,T3>
77,*,z,*z
78,F,',F'
79,J,`,J`
80,V,(,V(
81,w,%,w%
82,v,{,v{
83,E,=,E=
84,_,+,_+
85,m,e,me
86,4,U,4U
87,y,?;,y?;
88,7,A,7A
89,P9G,c,P9Gc
90,T,3,T3
91,?,;,?;
92,P9,G,P9G
93,P,9,P9
