,left,right,combine
0,tK?IvB=h$\/E2ST~6_guP:`qHCLwzYl5)(!fbsOWp,"x]V0i.1< 8o3AGDkm{R'X,*%Ze;[nJc&+#@M""a9y|dNr-UF4j7^>Q}","tK?IvB=h$\/E2ST~6_guP:`qHCLwzYl5)(!fbsOWpx]V0i.1< 8o3AGDkm{R'X,*%Ze;[nJc&+#@M""a9y|dNr-UF4j7^>Q}"
1,"x]V0i.1< 8o3AGDkm{R'X,","*%Ze;[nJc&+#@M""a9y|dNr-UF4j7^>Q}","x]V0i.1< 8o3AGDkm{R'X,*%Ze;[nJc&+#@M""a9y|dNr-UF4j7^>Q}"
2,tK?IvB=h$\/E2ST~6_gu,P:`qHCLwzYl5)(!fbsOWp,tK?IvB=h$\/E2ST~6_guP:`qHCLwzYl5)(!fbsOWp
3,"*%Ze;[nJc&+#@M""",a9y|dNr-UF4j7^>Q},"*%Ze;[nJc&+#@M""a9y|dNr-UF4j7^>Q}"
4,x]V0i.1< ,"8o3AGDkm{R'X,","x]V0i.1< 8o3AGDkm{R'X,"
5,P:`qHCLwzYl,5)(!fbsOWp,P:`qHCLwzYl5)(!fbsOWp
6,tK?IvB=h$\/,E2ST~6_gu,tK?IvB=h$\/E2ST~6_gu
7,a9y|dNr-U,F4j7^>Q},a9y|dNr-UF4j7^>Q}
8,*%Ze;[nJc,"&+#@M""","*%Ze;[nJc&+#@M"""
9,8o3AGDk,"m{R'X,","8o3AGDkm{R'X,"
10,x]V0,i.1< ,x]V0i.1< 
11,5)(!fbs,OWp,5)(!fbsOWp
12,F4j,7^>Q},F4j7^>Q}
13,tK?IvB,=h$\/,tK?IvB=h$\/
14,E2ST,~6_gu,E2ST~6_gu
15,P:`qHC,LwzYl,P:`qHCLwzYl
16,a9,y|dNr-U,a9y|dNr-U
17,&+,"#@M""","&+#@M"""
18,8o3,AGDk,8o3AGDk
19,i.1<, ,i.1< 
20,*%Ze;[,nJc,*%Ze;[nJc
21,m{R',"X,","m{R'X,"
22,x],V0,x]V0
23,O,Wp,OWp
24,5)(!,fbs,5)(!fbs
25,=h,$\/,=h$\/
26,~6_,gu,~6_gu
27,Lwz,Yl,LwzYl
28,P:`q,HC,P:`qHC
29,F4,j,F4j
30,y|,dNr-U,y|dNr-U
31,tK?,IvB,tK?IvB
32,E2,ST,E2ST
33,7^>Q,},7^>Q}
34,a,9,a9
35,#,"@M""","#@M"""
36,&,+,&+
37,m{,R',m{R'
38,*%Ze,;[,*%Ze;[
39,X,",","X,"
40,i.,1<,i.1<
41,AG,Dk,AGDk
42,nJ,c,nJc
43,8o,3,8o3
44,x,],x]
45,W,p,Wp
46,V,0,V0
47,fb,s,fbs
48,~6,_,~6_
49,y,|,y|
50,P,:`q,P:`q
51,5)(,!,5)(!
52,Y,l,Yl
53,S,T,ST
54,F,4,F4
55,7^>,Q,7^>Q
56,$,\/,$\/
57,tK,?,tK?
58,E,2,E2
59,g,u,gu
60,H,C,HC
61,=,h,=h
62,Iv,B,IvB
63,dNr-,U,dNr-U
64,L,wz,Lwz
65,@,"M""","@M"""
66,;,[,;[
67,*,%Ze,*%Ze
68,R,',R'
69,A,G,AG
70,n,J,nJ
71,i,.,i.
72,D,k,Dk
73,1,<,1<
74,m,{,m{
75,8,o,8o
76,~,6,~6
77,I,v,Iv
78,M,"""","M"""
79,f,b,fb
80,\,/,\/
81,w,z,wz
82,t,K,tK
83,5,)(,5)(
84,dN,r-,dNr-
85,:`,q,:`q
86,7,^>,7^>
87,%,Ze,%Ze
88,Z,e,Ze
89,d,N,dN
90,:,`,:`
91,^,>,^>
92,r,-,r-
93,),(,)(
