,left,right,combine
0,"dwgfu`@X$^OD59U&i{pPS~K[aExqZG#n ,!|/AY.","'b(tjhs?}_8R3cHlCV)LzW<J]k24vro=+F0Q:yBN\M;6I""*%m1>7-eT","dwgfu`@X$^OD59U&i{pPS~K[aExqZG#n ,!|/AY.'b(tjhs?}_8R3cHlCV)LzW<J]k24vro=+F0Q:yBN\M;6I""*%m1>7-eT"
1,'b(tjhs?}_8R3cHlCV)LzW<J],"k24vro=+F0Q:yBN\M;6I""*%m1>7-eT","'b(tjhs?}_8R3cHlCV)LzW<J]k24vro=+F0Q:yBN\M;6I""*%m1>7-eT"
2,dwgfu`@X$^OD59U&i{pP,"S~K[aExqZG#n ,!|/AY.","dwgfu`@X$^OD59U&i{pPS~K[aExqZG#n ,!|/AY."
3,k24vro=+F0Q:yBN,"\M;6I""*%m1>7-eT","k24vro=+F0Q:yBN\M;6I""*%m1>7-eT"
4,'b(tjhs?}_,8R3cHlCV)LzW<J],'b(tjhs?}_8R3cHlCV)LzW<J]
5,S~K[aExq,"ZG#n ,!|/AY.","S~K[aExqZG#n ,!|/AY."
6,dwgfu`@X$^O,D59U&i{pP,dwgfu`@X$^OD59U&i{pP
7,"\M;6I""*%m",1>7-eT,"\M;6I""*%m1>7-eT"
8,k24vro=+,F0Q:yBN,k24vro=+F0Q:yBN
9,8R3cHlC,V)LzW<J],8R3cHlCV)LzW<J]
10,'b(tjh,s?}_,'b(tjhs?}_
11,ZG#n ,",!|/AY.","ZG#n ,!|/AY."
12,S~K[,aExq,S~K[aExq
13,dwgfu`@,X$^O,dwgfu`@X$^O
14,D59U&,i{pP,D59U&i{pP
15,1>7,-eT,1>7-eT
16,k24v,ro=+,k24vro=+
17,F0Q:,yBN,F0Q:yBN
18,\M;6,"I""*%m","\M;6I""*%m"
19,V)LzW,<J],V)LzW<J]
20,8R3c,HlC,8R3cHlC
21,",!|/A",Y.,",!|/AY."
22,'b(,tjh,'b(tjh
23,s?,}_,s?}_
24,ZG#,n ,ZG#n 
25,aE,xq,aExq
26,dwg,fu`@,dwgfu`@
27,D59,U&,D59U&
28,X$,^O,X$^O
29,i,{pP,i{pP
30,S~,K[,S~K[
31,-,eT,-eT
32,1,>7,1>7
33,y,BN,yBN
34,F0,Q:,F0Q:
35,\M,;6,\M;6
36,ro,=+,ro=+
37,k2,4v,k24v
38,"I""*",%m,"I""*%m"
39,<,J],<J]
40,V)Lz,W,V)LzW
41,Hl,C,HlC
42,s,?,s?
43,Y,.,Y.
44,},_,}_
45,',b(,'b(
46,",!|",/A,",!|/A"
47,8R,3c,8R3c
48,tj,h,tjh
49,n, ,n 
50,x,q,xq
51,a,E,aE
52,ZG,#,ZG#
53,X,$,X$
54,U,&,U&
55,K,[,K[
56,e,T,eT
57,d,wg,dwg
58,^,O,^O
59,D,59,D59
60,fu,`@,fu`@
61,{p,P,{pP
62,S,~,S~
63,>,7,>7
64,r,o,ro
65,=,+,=+
66,"I""",*,"I""*"
67,J,],J]
68,k,2,k2
69,4,v,4v
70,;,6,;6
71,\,M,\M
72,B,N,BN
73,F,0,F0
74,Q,:,Q:
75,%,m,%m
76,V)L,z,V)Lz
77,8,R,8R
78,/,A,/A
79,b,(,b(
80,t,j,tj
81,",",!|,",!|"
82,H,l,Hl
83,3,c,3c
84,Z,G,ZG
85,f,u,fu
86,w,g,wg
87,{,p,{p
88,`,@,`@
89,5,9,59
90,I,"""","I"""
91,!,|,!|
92,V),L,V)L
93,V,),V)
