,left,right,combine
0,"J(Ob/3Sx80lgo#C9$PW=hRYZm]""'EGkNq}4*","B;^FrD):.\sy{d1jvX7f~L[& et?`Tw<M@_!zc|I,iQ%Apau+H-n2UK56V>","J(Ob/3Sx80lgo#C9$PW=hRYZm]""'EGkNq}4*B;^FrD):.\sy{d1jvX7f~L[& et?`Tw<M@_!zc|I,iQ%Apau+H-n2UK56V>"
1,B;^FrD):.\sy{d1jvX7f~L,"[& et?`Tw<M@_!zc|I,iQ%Apau+H-n2UK56V>","B;^FrD):.\sy{d1jvX7f~L[& et?`Tw<M@_!zc|I,iQ%Apau+H-n2UK56V>"
2,J(Ob/3Sx80lgo#C9$PW,"=hRYZm]""'EGkNq}4*","J(Ob/3Sx80lgo#C9$PW=hRYZm]""'EGkNq}4*"
3,[& et?`Tw<M,"@_!zc|I,iQ%Apau+H-n2UK56V>","[& et?`Tw<M@_!zc|I,iQ%Apau+H-n2UK56V>"
4,B;^FrD):.\s,y{d1jvX7f~L,B;^FrD):.\sy{d1jvX7f~L
5,"=hRYZm]""",'EGkNq}4*,"=hRYZm]""'EGkNq}4*"
6,J(Ob/3Sx80l,go#C9$PW,J(Ob/3Sx80lgo#C9$PW
7,"@_!zc|I,iQ%Apau+",H-n2UK56V>,"@_!zc|I,iQ%Apau+H-n2UK56V>"
8,[& e,t?`Tw<M,[& et?`Tw<M
9,y{d1jvX,7f~L,y{d1jvX7f~L
10,B;^F,rD):.\s,B;^FrD):.\s
11,'EGk,Nq}4*,'EGkNq}4*
12,=hRY,"Zm]""","=hRYZm]"""
13,go#C9$,PW,go#C9$PW
14,@_!zc|,"I,iQ%Apau+","@_!zc|I,iQ%Apau+"
15,H-n2U,K56V>,H-n2UK56V>
16,J(Ob/3S,x80l,J(Ob/3Sx80l
17,t?`,Tw<M,t?`Tw<M
18,[&, e,[& e
19,7f,~L,7f~L
20,B;,^F,B;^F
21,rD),:.\s,rD):.\s
22,y{d,1jvX,y{d1jvX
23,Nq,}4*,Nq}4*
24,'E,Gk,'EGk
25,=h,RY,=hRY
26,Zm,"]""","Zm]"""
27,P,W,PW
28,H,-n2U,H-n2U
29,x8,0l,x80l
30,K5,6V>,K56V>
31,J(Ob,/3S,J(Ob/3S
32,"I,iQ%",Apau+,"I,iQ%Apau+"
33,@_,!zc|,@_!zc|
34,go#C,9$,go#C9$
35,T,w<M,Tw<M
36,[,&,[&
37,t,?`,t?`
38, ,e, e
39,~,L,~L
40,y{,d,y{d
41,:.,\s,:.\s
42,B,;,B;
43,^,F,^F
44,1j,vX,1jvX
45,7,f,7f
46,rD,),rD)
47,},4*,}4*
48,=,h,=h
49,',E,'E
50,Z,m,Zm
51,G,k,Gk
52,],"""","]"""
53,N,q,Nq
54,R,Y,RY
55,w,<M,w<M
56,x,8,x8
57,Ap,au+,Apau+
58,!,zc|,!zc|
59,-n2,U,-n2U
60,0,l,0l
61,J(,Ob,J(Ob
62,go#,C,go#C
63,"I,i",Q%,"I,iQ%"
64,6,V>,6V>
65,9,$,9$
66,@,_,@_
67,/,3S,/3S
68,K,5,K5
69,?,`,?`
70,r,D,rD
71,\,s,\s
72,y,{,y{
73,1,j,1j
74,:,.,:.
75,4,*,4*
76,v,X,vX
77,g,o#,go#
78,Q,%,Q%
79,3,S,3S
80,z,c|,zc|
81,O,b,Ob
82,<,M,<M
83,V,>,V>
84,J,(,J(
85,A,p,Ap
86,"I,",i,"I,i"
87,-,n2,-n2
88,au,+,au+
89,a,u,au
90,c,|,c|
91,I,",","I,"
92,n,2,n2
93,o,#,o#
