,left,right,combine
0,"Et- <zn&diHDj0o?=""gO9b3BLl%S@1}G8rA","6N,!FwVQ(Ihps^'|acRyKkv]J>/X:25m;7+~$xu.4\[MY`{*eZfqCTPW)U#_","Et- <zn&diHDj0o?=""gO9b3BLl%S@1}G8rA6N,!FwVQ(Ihps^'|acRyKkv]J>/X:25m;7+~$xu.4\[MY`{*eZfqCTPW)U#_"
1,"6N,!FwVQ(Ihps^'|acRyKkv]J>",/X:25m;7+~$xu.4\[MY`{*eZfqCTPW)U#_,"6N,!FwVQ(Ihps^'|acRyKkv]J>/X:25m;7+~$xu.4\[MY`{*eZfqCTPW)U#_"
2,"Et- <zn&diHDj0o?=""",gO9b3BLl%S@1}G8rA,"Et- <zn&diHDj0o?=""gO9b3BLl%S@1}G8rA"
3,/X:25m;7+~$xu.4\,[MY`{*eZfqCTPW)U#_,/X:25m;7+~$xu.4\[MY`{*eZfqCTPW)U#_
4,"6N,!FwVQ(Ihps",^'|acRyKkv]J>,"6N,!FwVQ(Ihps^'|acRyKkv]J>"
5,gO9b3BLl%,S@1}G8rA,gO9b3BLl%S@1}G8rA
6,Et- <zn&diH,"Dj0o?=""","Et- <zn&diHDj0o?="""
7,[MY`{*,eZfqCTPW)U#_,[MY`{*eZfqCTPW)U#_
8,/X:25m;,7+~$xu.4\,/X:25m;7+~$xu.4\
9,^'|acRy,Kkv]J>,^'|acRyKkv]J>
10,"6N,!FwV",Q(Ihps,"6N,!FwVQ(Ihps"
11,gO9b3,BLl%,gO9b3BLl%
12,S@1},G8rA,S@1}G8rA
13,Dj0,"o?=""","Dj0o?="""
14,7+~$x,u.4\,7+~$xu.4\
15,[M,Y`{*,[MY`{*
16,eZfqCT,PW)U#_,eZfqCTPW)U#_
17,Et- <z,n&diH,Et- <zn&diH
18,/X,:25m;,/X:25m;
19,Kkv],J>,Kkv]J>
20,Q(I,hps,Q(Ihps
21,^'|a,cRy,^'|acRy
22,"6N,",!FwV,"6N,!FwV"
23,S@,1},S@1}
24,G8,rA,G8rA
25,BL,l%,BLl%
26,gO,9b3,gO9b3
27,o?,"=""","o?="""
28,D,j0,Dj0
29,eZ,fqCT,eZfqCT
30,Et-, <z,Et- <z
31,u.,4\,u.4\
32,7+~,$x,7+~$x
33,n,&diH,n&diH
34,Y`,{*,Y`{*
35,PW)U,#_,PW)U#_
36,[,M,[M
37,:2,5m;,:25m;
38,J,>,J>
39,/,X,/X
40,hp,s,hps
41,c,Ry,cRy
42,Kk,v],Kkv]
43,Q,(I,Q(I
44,!F,wV,!FwV
45,^',|a,^'|a
46,6,"N,","6N,"
47,l,%,l%
48,1,},1}
49,j,0,j0
50,S,@,S@
51,o,?,o?
52,=,"""","="""
53,g,O,gO
54,r,A,rA
55,9b,3,9b3
56,G,8,G8
57,B,L,BL
58,{,*,{*
59,$,x,$x
60,&di,H,&diH
61,e,Z,eZ
62, ,<z, <z
63,u,.,u.
64,7+,~,7+~
65,fqC,T,fqCT
66,#,_,#_
67,5,m;,5m;
68,Y,`,Y`
69,4,\,4\
70,PW),U,PW)U
71,E,t-,Et-
72,:,2,:2
73,R,y,Ry
74,^,',^'
75,h,p,hp
76,|,a,|a
77,(,I,(I
78,N,",","N,"
79,w,V,wV
80,v,],v]
81,!,F,!F
82,K,k,Kk
83,9,b,9b
84,t,-,t-
85,m,;,m;
86,7,+,7+
87,PW,),PW)
88,<,z,<z
89,fq,C,fqC
90,&d,i,&di
91,&,d,&d
92,f,q,fq
93,P,W,PW
