,left,right,combine
0,o>* QC8ZNfm}dvY~S[n#eE2La)FKq7(',"kp+\M;rgT@""|5DWszwJ3I1PA$H%G_4ht.?XRBj0]cyx&i,6!O-b9:<uV=^/`U{l","o>* QC8ZNfm}dvY~S[n#eE2La)FKq7('kp+\M;rgT@""|5DWszwJ3I1PA$H%G_4ht.?XRBj0]cyx&i,6!O-b9:<uV=^/`U{l"
1,"kp+\M;rgT@""|5DWszwJ3I","1PA$H%G_4ht.?XRBj0]cyx&i,6!O-b9:<uV=^/`U{l","kp+\M;rgT@""|5DWszwJ3I1PA$H%G_4ht.?XRBj0]cyx&i,6!O-b9:<uV=^/`U{l"
2,o>* QC8ZNfm,}dvY~S[n#eE2La)FKq7(',o>* QC8ZNfm}dvY~S[n#eE2La)FKq7('
3,1PA$H%G_4ht.?XRBj0]cyx&,"i,6!O-b9:<uV=^/`U{l","1PA$H%G_4ht.?XRBj0]cyx&i,6!O-b9:<uV=^/`U{l"
4,"kp+\M;rgT@""|5",DWszwJ3I,"kp+\M;rgT@""|5DWszwJ3I"
5,}dvY~S[n#,eE2La)FKq7(',}dvY~S[n#eE2La)FKq7('
6,o>* ,QC8ZNfm,o>* QC8ZNfm
7,"i,6!O-b9:<u",V=^/`U{l,"i,6!O-b9:<uV=^/`U{l"
8,1PA$H%G_4ht,.?XRBj0]cyx&,1PA$H%G_4ht.?XRBj0]cyx&
9,DWsz,wJ3I,DWszwJ3I
10,kp+\M;r,"gT@""|5","kp+\M;rgT@""|5"
11,eE2La),FKq7(',eE2La)FKq7('
12,}dvY~,S[n#,}dvY~S[n#
13,QC8,ZNfm,QC8ZNfm
14,o>,* ,o>* 
15,.?XRBj0],cyx&,.?XRBj0]cyx&
16,"i,6!O",-b9:<u,"i,6!O-b9:<u"
17,V=^,/`U{l,V=^/`U{l
18,1PA,$H%G_4ht,1PA$H%G_4ht
19,wJ,3I,wJ3I
20,DW,sz,DWsz
21,kp+\,M;r,kp+\M;r
22,F,Kq7(',FKq7('
23,gT,"@""|5","gT@""|5"
24,eE2,La),eE2La)
25,ZN,fm,ZNfm
26,S[,n#,S[n#
27,}dv,Y~,}dvY~
28,Q,C8,QC8
29,*, ,* 
30,o,>,o>
31,.?XRB,j0],.?XRBj0]
32,$H%G_,4ht,$H%G_4ht
33,"i,6",!O,"i,6!O"
34,V,=^,V=^
35,c,yx&,cyx&
36,-b9,:<u,-b9:<u
37,/`,U{l,/`U{l
38,1,PA,1PA
39,s,z,sz
40,w,J,wJ
41,3,I,3I
42,D,W,DW
43,Kq7(,',Kq7('
44,La,),La)
45,kp,+\,kp+\
46,M,;r,M;r
47,g,T,gT
48,"@""",|5,"@""|5"
49,e,E2,eE2
50,S,[,S[
51,C,8,C8
52,f,m,fm
53,},dv,}dv
54,Z,N,ZN
55,n,#,n#
56,Y,~,Y~
57,U{,l,U{l
58,:,<u,:<u
59,i,",6","i,6"
60,!,O,!O
61,.?X,RB,.?XRB
62,-,b9,-b9
63,y,x&,yx&
64,4h,t,4ht
65,j0,],j0]
66,/,`,/`
67,$H,%G_,$H%G_
68,P,A,PA
69,=,^,=^
70,+,\,+\
71,L,a,La
72,E,2,E2
73,|,5,|5
74,@,"""","@"""
75,k,p,kp
76,K,q7(,Kq7(
77,;,r,;r
78,d,v,dv
79,<,u,<u
80,$,H,$H
81,4,h,4h
82,%G,_,%G_
83,b,9,b9
84,",",6,",6"
85,x,&,x&
86,R,B,RB
87,U,{,U{
88,j,0,j0
89,.?,X,.?X
90,q,7(,q7(
91,7,(,7(
92,.,?,.?
93,%,G,%G
